ResourceID,mmb_id,card,order,au_code,au_name,Connected Subject Role,Connected Subject Widget,Connected Subject Note
3356d31c-6a47-5f60-9934-30cde513a6a9,tg:mmbdc:33,e73_ConnectedSubjects,1,au::12085:1,"Mayer van den Bergh, Fritz",subjects (content of works),"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh"",""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""resourceArk"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
75c8465d-660b-550c-af3c-e1d379515d9f,tg:mmbdc:34,e73_ConnectedSubjects,1,au::12085:1,"Mayer van den Bergh, Fritz",subjects (content of works),"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh"",""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""resourceArk"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
be4e3c74-62ad-50db-839a-adb4b0ebbfc1,tg:mmbdc:35,e73_ConnectedSubjects,1,au::12085:1,"Mayer van den Bergh, Fritz",subjects (content of works),"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh"",""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""resourceArk"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
b724b37e-31ee-51f1-902c-5b212fe0b455,tg:mmbdc:45,e73_ConnectedSubjects,1,au::12085:1,"Mayer van den Bergh, Fritz",subjects (content of works),"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh"",""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""resourceArk"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
ec6b5255-dfcb-57e5-91b4-0e41ba385d72,tg:mmbdc:115,e73_ConnectedSubjects,1,au::115308:1,"Zuylen van Nyevelt, Félix van",subjects (content of works),"dlod={""suggest"":[""/agents/people/12220121"",""au::115308"",""au::115308:1"",""ark:/83110/x0/2cd4453a-7230-5a06-a66d-99bcdd09a90f"",""Félix van Zuylen van Nyevelt"",""ark:/83110/x0/e4129ecd-67d6-5073-be0a-0453fe552c4b""],""name"":""Félix van Zuylen van Nyevelt"",""ark"":""ark:/83110/x0/e4129ecd-67d6-5073-be0a-0453fe552c4b"",""uri"":""/agents/people/12220121"",""id"":""au::115308:1"",""resourceArk"":""ark:/83110/x0/2cd4453a-7230-5a06-a66d-99bcdd09a90f"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
90d4aae4-f547-5cc7-a03a-1211a0b50dee,tg:mmbdc:116,e73_ConnectedSubjects,1,,"Forte, Emile",subjects (content of works),,"Forte, Emile"
fb5f7f90-9bd3-532d-809c-137871439e82,tg:mmbdc:30,e73_ConnectedSubjects,1,au::12085:1,"Mayer van den Bergh, Fritz",subjects (content of works),"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh"",""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""resourceArk"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
8a105af3-6e4b-5275-817c-2d54bd0ca8d4,tg:mmbdc:31,e73_ConnectedSubjects,1,au::12085:1,"Mayer van den Bergh, Fritz",subjects (content of works),"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh"",""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""resourceArk"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
7fa9c968-3513-5182-a935-e161b2b76fb9,tg:mmbdc:42,e73_ConnectedSubjects,1,au::12085:1,"Mayer van den Bergh, Fritz",subjects (content of works),"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh"",""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""resourceArk"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
baa604e3-9694-5877-bc90-de335424f37f,tg:mmbdc:43,e73_ConnectedSubjects,1,au::12085:1,"Mayer van den Bergh, Fritz",subjects (content of works),"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh"",""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""resourceArk"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",
