ResourceID,mmb_id,card,order,au_code,au_name,Creation Actor Role,Creation Actor Note,Creation Actor Widget
f3764377-c5bc-540f-b7b0-ee2cd23732ef,tg:mmbdc:36,e73_CreationActors,1,au::115245:1,"Pret-Roose de Calesberg, Daniel de",signers,,"dlod={""suggest"":[""/agents/people/12220082"",""au::115245"",""au::115245:1"",""ark:/83110/x0/864d2cb2-c32c-5215-b179-92b746cc2614"",""Daniel de Pret-Roose de Calesberg"",""ark:/83110/x0/f449c857-0d9c-5a12-87ef-97886c261d46""],""name"":""Daniel de Pret-Roose de Calesberg"",""ark"":""ark:/83110/x0/f449c857-0d9c-5a12-87ef-97886c261d46"",""uri"":""/agents/people/12220082"",""id"":""au::115245:1"",""resourceArk"":""ark:/83110/x0/864d2cb2-c32c-5215-b179-92b746cc2614"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
f3764377-c5bc-540f-b7b0-ee2cd23732ef,tg:mmbdc:36,e73_CreationActors,2,au::12085:1,"Mayer van den Bergh, Fritz",dedicatees,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh"",""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""resourceArk"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
334ad517-eee0-5a64-b69d-9a9e09be8184,tg:mmbdc:37,e73_CreationActors,1,au::115247:1,"Guyot de Mishaegen, Fernand",signers,,"dlod={""suggest"":[""/agents/people/12220073"",""au::115247"",""au::115247:1"",""ark:/83110/x0/67d84108-565a-59bc-936f-fc02382bd48a"",""Fernand Guyot de Mishaegen"",""ark:/83110/x0/6222bfd3-e2d3-5a47-8295-7ff99517ae47""],""name"":""Fernand Guyot de Mishaegen"",""ark"":""ark:/83110/x0/6222bfd3-e2d3-5a47-8295-7ff99517ae47"",""uri"":""/agents/people/12220073"",""id"":""au::115247:1"",""resourceArk"":""ark:/83110/x0/67d84108-565a-59bc-936f-fc02382bd48a"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
334ad517-eee0-5a64-b69d-9a9e09be8184,tg:mmbdc:37,e73_CreationActors,2,au::12085:1,"Mayer van den Bergh, Fritz",dedicatees,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh"",""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""resourceArk"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
6bf3766e-9d43-5512-9736-e991034e254f,tg:mmbdc:39,e73_CreationActors,1,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh"",""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""resourceArk"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
6bf3766e-9d43-5512-9736-e991034e254f,tg:mmbdc:39,e73_CreationActors,2,,"Schoesetters, Gregoor",signers,"Schoesetters, Gregoor (Gesigneerd door)",
1c082e15-3131-5b39-acf3-ee112d00ed57,tg:mmbdc:40,e73_CreationActors,1,au::12085:1,"Mayer van den Bergh, Fritz",signers,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh"",""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""resourceArk"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
1c082e15-3131-5b39-acf3-ee112d00ed57,tg:mmbdc:40,e73_CreationActors,2,,"Schoesetters, Gregoor",signers,"Schoesetters, Gregoor (Gesigneerd door)",
fb5f7f90-9bd3-532d-809c-137871439e82,tg:mmbdc:30,e73_CreationActors,2,,"Delarue, M.",signers,"Delarue, M. (Gesigneerd door)",
8a105af3-6e4b-5275-817c-2d54bd0ca8d4,tg:mmbdc:31,e73_CreationActors,2,,"Taymann, Florent",signers,"Taymann, Florent (Gesigneerd door)",
7fa9c968-3513-5182-a935-e161b2b76fb9,tg:mmbdc:42,e73_CreationActors,2,,"Capranica, Bali",signers,"Capranica, Bali (Gesigneerd door)",
baa604e3-9694-5877-bc90-de335424f37f,tg:mmbdc:43,e73_CreationActors,2,,"Capranica, Bali",signers,"Capranica, Bali (Gesigneerd door)",
dd4f9258-3346-5591-b56d-1963a4728b70,tg:mmbdc:165,e73_CreationActors,1,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh"",""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""resourceArk"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
1fddab6b-2c01-53f7-afb9-56fa14f7bfa9,tg:mmbdc:166,e73_CreationActors,1,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh"",""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""resourceArk"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
a34674cd-e662-5474-924d-c80290414a0f,tg:mmbdc:167,e73_CreationActors,1,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh"",""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""resourceArk"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
