brocade.id,Legacy Information Code,Legacy Information Value,dataset,card,Legacy Information Type,ResourceID, card
tg:lhbr:198860,d:lh:275874,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198860,lhbr,e73_LegacyImages,image high resolution,1288e337-a05f-5c69-a39f-7ec6dec0decc,e73_LegacyImages
tg:lhbr:198861,d:lh:275938,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198861,lhbr,e73_LegacyImages,image high resolution,157999a2-6f29-5970-a453-0f8778e8ee8f,e73_LegacyImages
tg:lhbr:198862,d:lh:275939,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198862/198862_01_br.tif,lhbr,e73_LegacyImages,image high resolution,cc35c077-6821-57b0-9f15-c8dba12fd30e,e73_LegacyImages
tg:lhbr:198864,d:lh:275936,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198864,lhbr,e73_LegacyImages,image high resolution,9e8af013-d38c-5c0d-a57b-7d283682ad0a,e73_LegacyImages
tg:lhbr:198865,d:lh:275935,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198865,lhbr,e73_LegacyImages,image high resolution,d021fc5d-bb8a-5d6c-92d4-4bfeb60a6224,e73_LegacyImages
tg:lhbr:198867,d:lh:275937,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198867,lhbr,e73_LegacyImages,image high resolution,4ed1de2b-968d-5202-841a-23ea747370d1,e73_LegacyImages
tg:lhbr:198869,d:lh:275934,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198869,lhbr,e73_LegacyImages,image high resolution,d33f96e9-eaad-5d29-a101-7d0b28b5dd88,e73_LegacyImages
tg:lhbr:198870,d:lh:275894,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198870,lhbr,e73_LegacyImages,image high resolution,8cd45677-2255-52ac-b5d0-fa5716bd9a96,e73_LegacyImages
tg:lhbr:198872,d:lh:275892,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198872,lhbr,e73_LegacyImages,image high resolution,11c65fa9-2e5c-5eff-a648-d264b18e2023,e73_LegacyImages
tg:lhbr:198873,d:lh:275893,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198873,lhbr,e73_LegacyImages,image high resolution,6fee34c4-8699-5dc2-86a1-8b968520cdd9,e73_LegacyImages
tg:lhbr:198876,d:lh:275890,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198876,lhbr,e73_LegacyImages,image high resolution,fed96a52-08ad-55ec-90cd-6700d185b397,e73_LegacyImages
tg:lhbr:198877,d:lh:275891,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198877,lhbr,e73_LegacyImages,image high resolution,7b7920d0-8fda-585d-bafb-8ca823f95968,e73_LegacyImages
tg:lhbr:198879,d:lh:275889,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198879,lhbr,e73_LegacyImages,image high resolution,3f17afba-9601-555c-9c17-7edc4c804303,e73_LegacyImages
tg:lhbr:198884,d:lh:281852,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198884,lhbr,e73_LegacyImages,image high resolution,10fc4637-58de-57b3-93e8-37cbd73b8cfc,e73_LegacyImages
tg:lhbr:198886,d:lh:281851,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198886/198886_01_br.tif,lhbr,e73_LegacyImages,image high resolution,4c785fdc-afcd-51ff-a213-d17268a3a64c,e73_LegacyImages
tg:lhbr:198887,d:lh:281437,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198887,lhbr,e73_LegacyImages,image high resolution,6fa2c089-1f2c-58ed-8721-416d3a989666,e73_LegacyImages
tg:lhbr:198889,d:lh:281853,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198889,lhbr,e73_LegacyImages,image high resolution,8e67a67b-3221-50db-8597-7819280061a8,e73_LegacyImages
tg:lhbr:198890,d:lh:281856,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198890,lhbr,e73_LegacyImages,image high resolution,74c611b8-78fd-575e-96f7-1d5471885f58,e73_LegacyImages
tg:lhbr:198892,d:lh:281857,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198892,lhbr,e73_LegacyImages,image high resolution,4c529aba-4769-517e-bb3f-6e9846d8ccb2,e73_LegacyImages
tg:lhbr:198893,d:lh:281858,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198893,lhbr,e73_LegacyImages,image high resolution,a1e76217-7b9c-5344-b8ee-991c44b5d9e2,e73_LegacyImages
tg:lhbr:198894,d:lh:281854,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198894,lhbr,e73_LegacyImages,image high resolution,f76110ef-94e5-5247-b744-71f7050cdf50,e73_LegacyImages
tg:lhbr:198895,d:lh:281855,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198895,lhbr,e73_LegacyImages,image high resolution,f123a45c-4f02-53e8-ae3a-381272b8d1b5,e73_LegacyImages
tg:lhbr:198899,d:lh:281859,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198899,lhbr,e73_LegacyImages,image high resolution,e8fa375e-4864-539c-b08c-8b335c458a99,e73_LegacyImages
tg:lhbr:198901,d:lh:281846,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198901,lhbr,e73_LegacyImages,image high resolution,8e3d9565-9a7c-5023-bba6-6f449ce1cab6,e73_LegacyImages
tg:lhbr:198902,d:lh:281845,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198902,lhbr,e73_LegacyImages,image high resolution,f976e72c-dcc4-5004-898c-a6fb324497ec,e73_LegacyImages
tg:lhbr:198903,d:lh:275920,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198903,lhbr,e73_LegacyImages,image high resolution,fbdb4ccb-7a9a-5db7-8d82-a4f1c069fa58,e73_LegacyImages
tg:lhbr:198905,d:lh:281848,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198905,lhbr,e73_LegacyImages,image high resolution,077b9acc-6043-5d9d-9a29-791f52f01212,e73_LegacyImages
tg:lhbr:198906,d:lh:281847,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198906,lhbr,e73_LegacyImages,image high resolution,8b83c9f8-5121-577e-a231-c5d2fee15814,e73_LegacyImages
tg:lhbr:198908,d:lh:275897,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198908,lhbr,e73_LegacyImages,image high resolution,69e53fb8-f4eb-596d-9b3e-fcde4338f77f,e73_LegacyImages
tg:lhbr:198909,d:lh:281849,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198909,lhbr,e73_LegacyImages,image high resolution,ef1e983a-0eec-5eff-b5b1-2208bd02ad3f,e73_LegacyImages
tg:lhbr:198910,d:lh:281802,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198910,lhbr,e73_LegacyImages,image high resolution,61971c94-0530-5224-8b45-1d0630a7b868,e73_LegacyImages
tg:lhbr:198911,d:lh:281801,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198911,lhbr,e73_LegacyImages,image high resolution,80d8d39c-4291-5b16-9354-d0598c70032a,e73_LegacyImages
tg:lhbr:198913,d:lh:281803,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198913,lhbr,e73_LegacyImages,image high resolution,5f0ec878-2418-57bf-b2f9-41cfec957518,e73_LegacyImages
tg:lhbr:198914,d:lh:282045,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198914/198914_01_br.tif,lhbr,e73_LegacyImages,image high resolution,e0fbb5ca-500c-504c-9c68-4e1aedca2953,e73_LegacyImages
tg:lhbr:198915,d:lh:282044,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198915,lhbr,e73_LegacyImages,image high resolution,a25edba7-5ddb-5570-8a54-22d42c7a2dcf,e73_LegacyImages
tg:lhbr:198916,d:lh:282047,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198916,lhbr,e73_LegacyImages,image high resolution,cf630072-1a30-53b9-bf31-f5b81719df0b,e73_LegacyImages
tg:lhbr:198917,d:lh:282046,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198917,lhbr,e73_LegacyImages,image high resolution,ad1a2e14-3504-5904-b9d5-4135cd68abd0,e73_LegacyImages
tg:lhbr:198918,d:lh:282049,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198918,lhbr,e73_LegacyImages,image high resolution,0167b86b-bbe1-5f86-bd2a-ff061b1eb901,e73_LegacyImages
tg:lhbr:198919,d:lh:282048,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198919,lhbr,e73_LegacyImages,image high resolution,b5bff510-8426-5899-b7fc-485de4af96d2,e73_LegacyImages
tg:lhbr:198920,d:lh:282037,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198920,lhbr,e73_LegacyImages,image high resolution,0af2317a-b387-5885-8d5b-6ffd80a16744,e73_LegacyImages
tg:lhbr:198921,d:lh:282038,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198921,lhbr,e73_LegacyImages,image high resolution,ba8a4020-16f0-5bae-9c8b-a8a7e07648e7,e73_LegacyImages
tg:lhbr:198922,d:lh:282039,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198922,lhbr,e73_LegacyImages,image high resolution,7a10f8c9-e5a2-580d-bd6b-8484df356c44,e73_LegacyImages
tg:lhbr:198923,d:lh:282040,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198923,lhbr,e73_LegacyImages,image high resolution,c93d03b4-d616-53eb-bb78-da269aeae5c9,e73_LegacyImages
tg:lhbr:198924,d:lh:282033,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198924,lhbr,e73_LegacyImages,image high resolution,b902bb1d-e235-5181-9d32-faa1d2411c6d,e73_LegacyImages
tg:lhbr:198925,d:lh:282034,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198925,lhbr,e73_LegacyImages,image high resolution,f294fce4-9ae8-56ef-a245-8dc550475fc2,e73_LegacyImages
tg:lhbr:198926,d:lh:282035,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198926,lhbr,e73_LegacyImages,image high resolution,f959287f-43d5-59f6-8086-89f50acde82a,e73_LegacyImages
tg:lhbr:198927,d:lh:282036,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198927,lhbr,e73_LegacyImages,image high resolution,bbb309a5-5bae-5726-953e-96d41dd8ae90,e73_LegacyImages
tg:lhbr:198928,d:lh:282022,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198928,lhbr,e73_LegacyImages,image high resolution,8f6ae6ce-2590-5bd1-a646-33abab70f368,e73_LegacyImages
tg:lhbr:198929,d:lh:282023,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198929,lhbr,e73_LegacyImages,image high resolution,8395eb1c-eb03-562f-998d-94249a90d4de,e73_LegacyImages
tg:lhbr:198930,d:lh:281363,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198930,lhbr,e73_LegacyImages,image high resolution,a922f2a5-c47a-5ac6-a275-20adc400d1a0,e73_LegacyImages
tg:lhbr:198947,d:lh:282043,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198947,lhbr,e73_LegacyImages,image high resolution,c26c964c-9861-5d03-9377-5b9acecdf8d8,e73_LegacyImages
tg:lhbr:198948,d:lh:282041,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198948,lhbr,e73_LegacyImages,image high resolution,d76fdd67-47ad-50eb-a538-adc380fc9901,e73_LegacyImages
tg:lhbr:198949,d:lh:282042,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198949,lhbr,e73_LegacyImages,image high resolution,53e7b721-1123-5a21-9ac4-417bbacc3cba,e73_LegacyImages
tg:lhbr:198950,d:lh:282031,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198950,lhbr,e73_LegacyImages,image high resolution,a21976c8-582d-5136-a64b-360304543f61,e73_LegacyImages
tg:lhbr:198951,d:lh:282030,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198951,lhbr,e73_LegacyImages,image high resolution,a07c360e-f8f9-5593-affe-5bddcd2ef3de,e73_LegacyImages
tg:lhbr:198952,d:lh:282032,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198952,lhbr,e73_LegacyImages,image high resolution,e8cc8af0-5b72-5c17-b76a-99a39c401b29,e73_LegacyImages
tg:lhbr:198954,d:lh:282028,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198954/198954_01_br.tif,lhbr,e73_LegacyImages,image high resolution,a271e174-784a-55c6-8db9-86ad98239c1b,e73_LegacyImages
tg:lhbr:198955,d:lh:282027,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198955,lhbr,e73_LegacyImages,image high resolution,79216501-10f5-57f6-b92b-3d7e8840293b,e73_LegacyImages
tg:lhbr:198956,d:lh:282029,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198956,lhbr,e73_LegacyImages,image high resolution,8ded7041-e1eb-562c-badb-f2c53f7e2334,e73_LegacyImages
tg:lhbr:198957,d:lh:282024,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198957,lhbr,e73_LegacyImages,image high resolution,f52509e9-5fe3-5f78-9c70-3ecd21d6255d,e73_LegacyImages
tg:lhbr:198958,d:lh:282026,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198958/198958_01_br.tif,lhbr,e73_LegacyImages,image high resolution,bf11fb32-2d0c-5bad-b567-9bbbfe364e4d,e73_LegacyImages
tg:lhbr:198959,d:lh:282025,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198959,lhbr,e73_LegacyImages,image high resolution,eac0c8e6-bfd3-5cc7-b1da-c35a715ec340,e73_LegacyImages
tg:lhbr:198960,d:lh:282012,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198960,lhbr,e73_LegacyImages,image high resolution,0715037f-55dd-5e90-b18e-8530787e1dce,e73_LegacyImages
tg:lhbr:198961,d:lh:282013,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198961,lhbr,e73_LegacyImages,image high resolution,4111c562-70f8-5885-9d69-100a33bca3da,e73_LegacyImages
tg:lhbr:198962,d:lh:282014,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198962,lhbr,e73_LegacyImages,image high resolution,50318d90-e8ec-5622-b254-74c3daa9aada,e73_LegacyImages
tg:lhbr:198963,d:lh:282015,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198963/198963_01_br.tif,lhbr,e73_LegacyImages,image high resolution,80ac3a06-65b1-583c-b82c-3f156fceb59c,e73_LegacyImages
tg:lhbr:198964,d:lh:282016,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198964,lhbr,e73_LegacyImages,image high resolution,8a9d11df-6662-5ebe-9538-6d0098ea435b,e73_LegacyImages
tg:lhbr:198965,d:lh:282017,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198965,lhbr,e73_LegacyImages,image high resolution,c30b693a-8835-596f-9390-c6efaf3afa4e,e73_LegacyImages
tg:lhbr:198966,d:lh:282018,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198966,lhbr,e73_LegacyImages,image high resolution,37784153-839c-5185-a6f1-255ab9be8182,e73_LegacyImages
tg:lhbr:198967,d:lh:282019,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198967/198967_01_br.tif,lhbr,e73_LegacyImages,image high resolution,36000dcb-6a8c-5e3e-946a-8990610f6ff2,e73_LegacyImages
tg:lhbr:198968,d:lh:281328,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198968,lhbr,e73_LegacyImages,image high resolution,c9ebc9b5-af87-55a6-9da9-7e0c913446b4,e73_LegacyImages
tg:lhbr:198969,d:lh:281329,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198969,lhbr,e73_LegacyImages,image high resolution,dbd4b12c-61b0-5f0d-a1b7-e402b93ef8d1,e73_LegacyImages
tg:lhbr:198970,d:lh:281799,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198970,lhbr,e73_LegacyImages,image high resolution,0f5f79b3-1b22-50b1-b0fb-d72e5f01f17f,e73_LegacyImages
tg:lhbr:198971,d:lh:281444,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198971,lhbr,e73_LegacyImages,image high resolution,5d8774c5-77f5-5b84-995c-b61d5163d8b9,e73_LegacyImages
tg:lhbr:198972,d:lh:281467,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198972,lhbr,e73_LegacyImages,image high resolution,268a5c95-0c9f-5a04-8e71-8ae084969dfb,e73_LegacyImages
tg:lhbr:198973,d:lh:281443,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198973,lhbr,e73_LegacyImages,image high resolution,add7cb48-5b5a-57cd-aedc-d6cdc1b9a8ab,e73_LegacyImages
tg:lhbr:198974,d:lh:281442,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198974,lhbr,e73_LegacyImages,image high resolution,0d167071-58b0-50e1-864b-fe7491768e4e,e73_LegacyImages
tg:lhbr:198975,d:lh:281441,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198975,lhbr,e73_LegacyImages,image high resolution,16cee308-8f71-5559-b9d2-be38d5daaab8,e73_LegacyImages
tg:lhbr:198976,d:lh:281440,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198976,lhbr,e73_LegacyImages,image high resolution,c96e8aee-bb07-5c74-9b09-dec5f2e76e21,e73_LegacyImages
tg:lhbr:198977,d:lh:281439,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198977,lhbr,e73_LegacyImages,image high resolution,7a905e2b-0408-5c31-815f-a5c9e2f2bac2,e73_LegacyImages
tg:lhbr:198978,d:lh:281446,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198978,lhbr,e73_LegacyImages,image high resolution,3afe6128-f042-5279-a9d2-52b4ef8623b2,e73_LegacyImages
tg:lhbr:198979,d:lh:281445,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198979,lhbr,e73_LegacyImages,image high resolution,9efde5cb-1bf4-53c7-be17-bdf3ff23d17d,e73_LegacyImages
tg:lhbr:198980,d:lh:281391,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198980,lhbr,e73_LegacyImages,image high resolution,708050c1-55b6-5e01-a0fb-7cef7776a3e4,e73_LegacyImages
tg:lhbr:198981,d:lh:281392,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B417_Belpaire_M_E/tg_lhbr_198981,lhbr,e73_LegacyImages,image high resolution,b9d74617-9fbe-556c-a139-610769094af6,e73_LegacyImages
