ResourceID,brocade.id,card,order,number,type,Legacy Information Value,Legacy Information Type,Legacy Information Published
f9d63bd3-5f6f-5244-9f77-792214c5b19b,tg:lhbr:80790,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
c5e12ab8-5a68-58d4-9912-49606df04c63,tg:lhbr:183578,e73_LegacyInformationMerged,1,31,brgr,31 brgr,groepsbeschrijving,False
c3ea985a-858f-5606-b287-a91c9c9fb9fb,tg:lhbr:197455,e73_LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
a6939c6f-4f90-589f-a0a7-68d3927df16e,tg:lhbr:242596,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
82e11af5-1b92-52f7-93f1-ed2dd67d8588,tg:lhbr:102360,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
1ec9c8c1-39f5-59e8-8072-f823aa57b6c5,tg:lhbr:257828,e73_LegacyInformationMerged,1,7,brgr,7 brgr,groepsbeschrijving,False
ec3c97d6-fa52-5a9f-83ae-a0228546b357,tg:lhbr:152699,e73_LegacyInformationMerged,1,126,brgr,126 brgr,groepsbeschrijving,False
f8fcb28a-9f88-5a74-bc81-7e05e656e5ad,tg:lhbr:63460,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
2eb81afe-9e1b-5857-b61b-1c35096a2551,tg:lhbr:122710,e73_LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
a22dfbd9-cd28-58c6-95c4-1efca9e26442,tg:lhbr:81390,e73_LegacyInformationMerged,1,63,brgr,63 brgr,groepsbeschrijving,False
b6c622b4-cdc3-57c5-b97b-2fc53c574d8b,tg:lhbr:82963,e73_LegacyInformationMerged,1,14,brgr,14 brgr,groepsbeschrijving,False
45dc1531-5f11-5f37-bad2-01b7db7da7ac,tg:lhbr:201997,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
a1613e72-d2b6-5efe-aab2-224de7246f57,tg:lhbr:116347,e73_LegacyInformationMerged,1,31,brgr,31 brgr,groepsbeschrijving,False
f59db904-9ae1-5920-8f4f-043cf9d01a94,tg:lhbr:40270,e73_LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
bdffa061-d13f-54a4-b48a-22815b3e05ec,tg:lhbr:276952,e73_LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
2c7bb006-fa03-5801-a5cc-5056ad0b7dbf,tg:lhbr:50071,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
0681c910-675f-5dc2-b779-b33e7e26b897,tg:lhbr:217743,e73_LegacyInformationMerged,1,7,brgr,7 brgr,groepsbeschrijving,False
5c8a371f-9fb9-52f5-9ef5-efe1ffe2dab2,tg:lhbr:114527,e73_LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
695761df-80a7-596a-814b-bc760fa8fe1a,tg:lhbr:61200,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
4ccd790b-abd8-5e8d-9479-5361e39c2117,tg:lhbr:178644,e73_LegacyInformationMerged,1,60,brgr,60 brgr,groepsbeschrijving,False
b0a03c0c-f7d3-55a5-a54a-4c76a7e032cd,tg:lhbr:63518,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
6ef556e8-91a5-5bda-b7c5-7f9abacbb92a,tg:lhbr:225720,e73_LegacyInformationMerged,1,7,brgr,7 brgr,groepsbeschrijving,False
14b34997-8e65-556a-a06b-2f50bc91273e,tg:lhbr:62012,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
1e4cdaa5-c22a-515f-8f1d-4473316871f7,tg:lhbr:201176,e73_LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
9c663dba-12f2-5093-8201-58687aa02e3f,tg:lhbr:71988,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
0dc0c296-30c6-5e63-99bb-531cc7a1a7a9,tg:lhbr:61210,e73_LegacyInformationMerged,1,17,brgr,17 brgr,groepsbeschrijving,False
7b20f46e-952e-5a68-93a3-05e3992c548d,tg:lhbr:82973,e73_LegacyInformationMerged,1,14,brgr,14 brgr,groepsbeschrijving,False
1e72a5a7-15c0-5276-9667-c7ed8237ee0f,tg:lhbr:63470,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
0a61c2be-e94b-5ddf-b194-7819e3f064fd,tg:lhbr:237229,e73_LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
2104b32e-3090-51a2-889f-5344e5a82767,tg:lhbr:183462,e73_LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
2a76fc1c-8cf2-5844-9a3f-a7c93e1f5348,tg:lhbr:253387,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
343d835e-1494-5c4b-84b2-d484491ccb00,tg:lhbr:197437,e73_LegacyInformationMerged,1,34,brgr,34 brgr,groepsbeschrijving,False
e60660dd-e36d-565a-bddd-d29eec5e0acf,tg:lhbr:61368,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
7bf8b384-f0e8-5604-8f58-c6a4737ca32a,tg:lhbr:178654,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
8c82d638-08bb-57c5-bb28-a1ee4a69315f,tg:lhbr:63508,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
951f76bd-019f-5b5b-a325-d9f2ff03a55c,tg:lhbr:93699,e73_LegacyInformationMerged,1,15,brgr,15 brgr,groepsbeschrijving,False
e4055c90-9fcd-5eb4-82f5-4a258b5e880f,tg:lhbr:92393,e73_LegacyInformationMerged,1,9,brgr,9 brgr,groepsbeschrijving,False
d2f3bb97-35f7-5dea-80cf-ed3e25fd320c,tg:lhbr:237351,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
db2f93e5-e889-542d-86bb-8fce7931b5da,tg:lhbr:62002,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
1b7593c4-1144-5c99-800e-6a6384ad9ff5,tg:lhbr:63235,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
b2537e32-0705-5ae1-aca5-5266cb204251,tg:lhbr:58591,e73_LegacyInformationMerged,1,14,brgr,14 brgr,groepsbeschrijving,False
8b69ffc2-202a-5eab-8ae5-d4e9fc0fdb76,tg:lhbr:38713,e73_LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
933593de-73db-52d6-bc37-88847bc262e0,tg:lhbr:66413,e73_LegacyInformationMerged,1,7,brgr,7 brgr,groepsbeschrijving,False
3a7dac8d-ed05-553e-a2b1-668217fae012,tg:lhbr:287005,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
86a46535-d069-5063-a0cd-a96c48c95a8d,tg:lhbr:50624,e73_LegacyInformationMerged,1,14,brgr,14 brgr,groepsbeschrijving,False
264ee8dd-22fa-5a3b-853b-979965ab4ac8,tg:lhbr:61455,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
5db26692-1228-50eb-9d23-b74e64fd14be,tg:lhbr:258465,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
831bb2f0-3e37-584c-9355-0caecfe7398a,tg:lhbr:182655,e73_LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
4db15d93-7937-5bfd-8d91-da3181d97bba,tg:lhbr:203143,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
4491ba15-e0c1-5eaa-ae2f-ce6c85faabd0,tg:lhbr:62647,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
ea35baf4-acf9-5387-b012-311c8aaeb5d7,tg:lhbr:241942,e73_LegacyInformationMerged,1,17,brgr,17 brgr,groepsbeschrijving,False
c45d963f-30ff-5688-8461-562e84863a6f,tg:lhbr:291758,e73_LegacyInformationMerged,1,15,brgr,15 brgr,groepsbeschrijving,False
1219b457-5b1b-54f1-a79e-cc6ea2402896,tg:lhbr:287015,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
31ab235a-0f4d-5b7b-84c7-7098a359e85b,tg:lhbr:61445,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
87aeb9e1-a39f-5737-bbff-c158550fcc5a,tg:lhbr:254594,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
36ecb818-8223-58d1-8c8f-b6e53081e3be,tg:lhbr:63225,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
5a4ece9f-28ca-588b-ae1b-db42ddadd33a,tg:lhbr:25091,e73_LegacyInformationMerged,1,180,brgr,180 brgr,groepsbeschrijving,False
20b6d31c-6c5c-54d7-a6f9-4f8a568e2aff,tg:lhbr:67109,e73_LegacyInformationMerged,1,19,brgr,19 brgr,groepsbeschrijving,False
f1eb5a07-de1a-501c-b6f9-3a5bf406323a,tg:lhbr:101745,e73_LegacyInformationMerged,1,50,brgr,50 brgr,groepsbeschrijving,False
871020b9-a009-5b59-85ec-35593d6c30d4,tg:lhbr:18301,e73_LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
3e852b4b-7ce5-5a37-a92b-77611467ae39,tg:lhbr:46998,e73_LegacyInformationMerged,1,25,brgr,25 brgr,groepsbeschrijving,False
40014943-2545-54df-9101-f740c73282ae,tg:lhbr:62657,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
7bb64f67-c1d8-5bde-960e-1638e9234e4d,tg:lhbr:70236,e73_LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
38399f52-c819-5ead-8032-a1a05f177314,tg:lhbr:282545,e73_LegacyInformationMerged,1,0,brin,0 brin,groepsbeschrijving,False
af0da0ad-61a8-5986-8716-03bba436596d,tg:lhbr:61733,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
7b1af434-2a22-5fd1-a49c-4e3f9ee2a9be,tg:lhbr:157486,e73_LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
ed3ee3e0-e479-5712-a507-aaf6fcf6251c,tg:lhbr:287363,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
cc073582-22b5-5e1b-8e50-6bf352f26438,tg:lhbr:121149,e73_LegacyInformationMerged,1,20,brgr,20 brgr,groepsbeschrijving,False
87e86414-d13e-519b-9305-0bf0429e2b06,tg:lhbr:62459,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
72db7fcc-4511-577f-933a-1f7ac2828c95,tg:lhbr:156815,e73_LegacyInformationMerged,1,15,brgr,15 brgr,groepsbeschrijving,False
a0b41ff5-f6c1-577b-8d9b-ef97c2c29236,tg:lhbr:63153,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
2064211b-8b82-5be6-9c29-55e76b47c692,tg:lhbr:136276,e73_LegacyInformationMerged,1,23,brgr,23 brgr,groepsbeschrijving,False
0b9b0ee2-95ac-5f45-b2a6-7038aecd2d77,tg:lhbr:87297,e73_LegacyInformationMerged,1,38,brgr,38 brgr,groepsbeschrijving,False
4e3b57f7-cb57-5860-a4b1-fd259e874be4,tg:lhbr:72720,e73_LegacyInformationMerged,1,40,brgr,40 brgr,groepsbeschrijving,False
3da65af7-ec2b-54c8-9975-5a58166b15e0,tg:lhbr:201445,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
13d3f599-483f-5b9b-82fd-68be000fc30c,tg:lhbr:112420,e73_LegacyInformationMerged,1,35,brgr,35 brgr,groepsbeschrijving,False
25f4d358-2a6c-5412-80ee-eb43f446e1c3,tg:lhbr:156805,e73_LegacyInformationMerged,1,65,brgr,65 brgr,groepsbeschrijving,False
cff7f6c8-2fc8-5936-a6f1-e435e8914524,tg:lhbr:242826,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
ba51d9dc-05bc-52a4-bb61-7bf4e18002d4,tg:lhbr:66765,e73_LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
41b64695-58ea-5e06-b966-2f7f1be410c2,tg:lhbr:40753,e73_LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
ef654a67-567c-5cef-92f2-86dd4c336c2e,tg:lhbr:215400,e73_LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
9990c30b-487b-5157-9408-ef2333f68f62,tg:lhbr:62449,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
56ea5946-29e9-518d-aaf2-b85048a0039b,tg:lhbr:264810,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
ecabcb01-19db-52ce-b213-a18a4ec65b07,tg:lhbr:274388,e73_LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
80760501-51d7-5380-bf15-ed0396378598,tg:lhbr:18886,e73_LegacyInformationMerged,1,23,brgr,23 brgr,groepsbeschrijving,False
1cb0faf5-44aa-5e79-8c1a-f5a6ab4706b5,tg:lhbr:63143,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
10f1b897-bca2-5990-82d5-5bfa985d1cd2,tg:lhbr:90821,e73_LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
2825b1a2-e761-50ed-8aa8-4e91344f2b48,tg:lhbr:282555,e73_LegacyInformationMerged,1,0,brin,0 brin,groepsbeschrijving,False
92fad77d-d502-5f7d-8a79-965d3c6e3ccd,tg:lhbr:61723,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
f0d19096-e609-5494-ad0e-8033a56f9da5,tg:lhbr:214893,e73_LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
052b6132-d317-5a7f-8781-b944c888cd2a,tg:lhbr:121159,e73_LegacyInformationMerged,1,23,brgr,23 brgr,groepsbeschrijving,False
cd28c383-f516-5d60-988c-f49ed7f7b10d,tg:lhbr:287373,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
3f19e08a-297a-5a1f-bc82-02591b582a2c,tg:lhbr:293326,e73_LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
03c4fe21-ebe8-58f4-bb3b-7718c1e0670a,tg:lhbr:215578,e73_LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
88224f5d-1cb3-5585-8264-722d5ad1cd5d,tg:lhbr:62531,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
15cfa814-79fa-5d01-a79a-df3ecf55268d,tg:lhbr:105677,e73_LegacyInformationMerged,1,16,brgr,16 brgr,groepsbeschrijving,False
876dd800-833d-5a10-81e7-b720251f9006,tg:lhbr:182523,e73_LegacyInformationMerged,1,8,brgr,8 brgr,groepsbeschrijving,False
c3b9e90b-5fc2-536c-a92f-87955ad54a24,tg:lhbr:14967,e73_LegacyInformationMerged,1,19,brgr,19 brgr,groepsbeschrijving,False
66abac52-a747-588e-b9d2-43d85beab6b5,tg:lhbr:61166,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
5163429b-a76a-5236-abaa-3673bd66ea5e,tg:lhbr:287536,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
f9763229-cecd-5f3b-ad90-e3570841bc4a,tg:lhbr:213709,e73_LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
206b5d27-24dc-5aa0-9f77-b1de3b1f0ccc,tg:lhbr:63706,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
2e2870e7-0318-532a-91cb-6de30f4a418f,tg:lhbr:261873,e73_LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
adc3b004-d82a-5c1d-bbfd-93435d41d69a,tg:lhbr:168723,e73_LegacyInformationMerged,1,28,brgr,28 brgr,groepsbeschrijving,False
b167a30e-433f-56c8-91c6-483f4c8f785d,tg:lhbr:204436,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
ede47eec-d801-5872-b728-0edc49af945c,tg:lhbr:55449,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
443c09b2-35b4-5800-ac6c-60bcc33ba8a9,tg:lhbr:62374,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
f0718a22-dfe8-55af-82c3-fe8be2046e3e,tg:lhbr:179028,e73_LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
790e6a46-d79f-5dc6-bf8e-150913602ac6,tg:lhbr:166843,e73_LegacyInformationMerged,1,33,brgr,33 brgr,groepsbeschrijving,False
2ac6f567-94b1-54ad-affc-26643c442572,tg:lhbr:45648,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
c7e10f69-0b1b-58ec-a4c7-e2d077142aff,tg:lhbr:101276,e73_LegacyInformationMerged,1,31,brgr,31 brgr,groepsbeschrijving,False
400179d0-bd5b-5b2f-af37-d15a11ed7c74,tg:lhbr:63716,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
9cf1e695-cbd5-5ad1-853e-bf4b506dc832,tg:lhbr:61176,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
7eb76346-68fe-5fe7-955b-5375ebc6677e,tg:lhbr:9201,e73_LegacyInformationMerged,1,27,brgr,27 brgr,groepsbeschrijving,False
0e089696-2b0e-50f6-833f-c798e8e4a8a0,tg:lhbr:213719,e73_LegacyInformationMerged,1,9,brgr,9 brgr,groepsbeschrijving,False
0481c139-5ee5-5e87-809b-e51d41853336,tg:lhbr:287526,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
5c1a65e5-3023-502c-9eb4-54befa7d2ea3,tg:lhbr:201378,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
0b400835-f3ef-56ef-a102-165cca44d53d,tg:lhbr:50307,e73_LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
c861e90d-491e-52c9-88c9-98b920b262ee,tg:lhbr:62364,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
2afa29ac-89ba-5806-9927-9b5f93cf833e,tg:lhbr:38348,e73_LegacyInformationMerged,1,33,brgr,33 brgr,groepsbeschrijving,False
ea91d41b-be65-5af6-bfbf-a5cb51de61fd,tg:lhbr:214627,e73_LegacyInformationMerged,1,41,brgr,41 brgr,groepsbeschrijving,False
afec3f54-5248-53d2-b374-8c5ee390795c,tg:lhbr:39642,e73_LegacyInformationMerged,1,129,brgr,129 brgr,groepsbeschrijving,False
673fb31f-7bf6-5ef2-a1db-be2a480b443c,tg:lhbr:290619,e73_LegacyInformationMerged,1,5,brin,5 brin,groepsbeschrijving,False
37f03595-d41c-51c1-9aae-e2c596a3a664,tg:lhbr:213661,e73_LegacyInformationMerged,1,7,brgr,7 brgr,groepsbeschrijving,False
c886b8b3-1ca1-546d-a25b-c9e2a777cfc4,tg:lhbr:150479,e73_LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
cac50131-0948-5c07-bd21-c57255e3ca6a,tg:lhbr:129245,e73_LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
93a49569-45d7-5e65-b874-92d2461e91ed,tg:lhbr:114934,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
a66748b6-a40e-5c4f-9c7c-7a270310b953,tg:lhbr:63873,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
46c0d889-1a4e-5f2e-90b7-7dad627a726b,tg:lhbr:152219,e73_LegacyInformationMerged,1,21,brgr,21 brgr,groepsbeschrijving,False
d0f2445d-e54d-5e86-8300-aed13dc940f9,tg:lhbr:43490,e73_LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
86436b85-5ef6-5f52-9acc-66e3e828b9c5,tg:lhbr:108235,e73_LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
1ef56a3e-59e1-5723-bfae-5342e0c8b33b,tg:lhbr:70918,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
afe4ea1f-762d-5e70-b61d-f5c050e05989,tg:lhbr:228641,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
b546b1d2-da08-50f2-a3c9-c096875e9571,tg:lhbr:63092,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
40c20330-a056-5888-bc96-a3710b7e414f,tg:lhbr:107927,e73_LegacyInformationMerged,1,20,brgr,20 brgr,groepsbeschrijving,False
036eadc4-feb1-5ec9-b554-b5fb6945f85c,tg:lhbr:253765,e73_LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
adb818cd-781a-54b2-8df8-3eb1ce241913,tg:lhbr:168856,e73_LegacyInformationMerged,1,22,brgr,22 brgr,groepsbeschrijving,False
f63d6715-9c8a-52f2-a2e1-6f65bcf427e9,tg:lhbr:62598,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
b80c5bae-2ba4-5397-9a04-4912709987eb,tg:lhbr:30601,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
4c4526d6-c351-5a01-beb8-8c639ae86c18,tg:lhbr:243564,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
4ca2070f-7ba2-5e76-9b5b-24fbb686e40e,tg:lhbr:2432,e73_LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
ce8f608c-95c1-5be1-9eb6-e7b7f94f05ef,tg:lhbr:144544,e73_LegacyInformationMerged,1,57,brgr,57 brgr,groepsbeschrijving,False
e9c7ffa2-d55f-5883-97c7-15667d8e1146,tg:lhbr:59354,e73_LegacyInformationMerged,1,8,brgr,8 brgr,groepsbeschrijving,False
60f9474d-85b8-5a34-b6be-f80d8794bf40,tg:lhbr:240766,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
9d1405b1-6dbd-584f-b20a-1d2b0566d0e6,tg:lhbr:114924,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
99215856-677b-5cfb-83f9-4b03f2c18a38,tg:lhbr:165534,e73_LegacyInformationMerged,1,29,brgr,29 brgr,groepsbeschrijving,False
542b9a40-d94b-5c59-9e5c-65d302eee3d8,tg:lhbr:36225,e73_LegacyInformationMerged,1,57,brgr,57 brgr,groepsbeschrijving,False
9cd4d53e-6e31-59e1-b3c8-4931b72d9899,tg:lhbr:226931,e73_LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
5099fd55-7ab3-5cdb-8ccc-00af3a285761,tg:lhbr:100971,e73_LegacyInformationMerged,1,23,brgr,23 brgr,groepsbeschrijving,False
a8d59221-4791-56c5-8cae-022bf86f9ee4,tg:lhbr:102688,e73_LegacyInformationMerged,1,19,brgr,19 brgr,groepsbeschrijving,False
33849a63-1a0f-599a-9284-dbcaadcaaf04,tg:lhbr:73283,e73_LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
c1e631e0-db89-5576-ae73-088db6b7c8a6,tg:lhbr:212587,e73_LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
28ca9c90-c0e4-5dae-874f-286a1e50a4c2,tg:lhbr:174347,e73_LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
10397275-d3e9-58d0-9363-d7759400dcc8,tg:lhbr:3040,e73_LegacyInformationMerged,1,70,brgr,70 brgr,groepsbeschrijving,False
4d514cff-fee6-5f96-930e-0f75bdb0d227,tg:lhbr:244532,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
06ffb61f-feed-52df-bc51-98f99f5585f6,tg:lhbr:63082,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
9558178d-2c00-5adc-a13f-cc5b213abe98,tg:lhbr:163899,e73_LegacyInformationMerged,1,278,brgr,278 brgr,groepsbeschrijving,False
f99daf03-2157-5d67-8d72-92e8662fe4ad,tg:lhbr:62588,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
57a47429-6b15-52c4-835d-8cbd3bdd55be,tg:lhbr:58726,e73_LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
926c96e0-bfee-5793-bd9b-50f21e650be5,tg:lhbr:266115,e73_LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
36a52209-17e5-54c5-9a67-7fd896c09d26,tg:lhbr:154100,e73_LegacyInformationMerged,1,8,brgr,8 brgr,groepsbeschrijving,False
ebbd7cde-1afa-5f58-9def-2c91a5773f51,tg:lhbr:61846,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
992e33a7-80f3-5e1a-8393-cabf98b5758a,tg:lhbr:243249,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
9e682251-71bf-59e7-9160-30516966e0ac,tg:lhbr:202922,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
cde20d25-4d28-5706-8ec8-17e01f928048,tg:lhbr:228014,e73_LegacyInformationMerged,1,70,brgr,70 brgr,groepsbeschrijving,False
f45cc2fa-158a-5cbe-b1cf-02245b001c39,tg:lhbr:216196,e73_LegacyInformationMerged,1,15,brgr,15 brgr,groepsbeschrijving,False
bfcbf79e-8854-55ca-8d18-f9644d0cad5c,tg:lhbr:11024,e73_LegacyInformationMerged,1,16,brgr,16 brgr,groepsbeschrijving,False
3132ab31-db06-5596-8557-1880f2cd33d0,tg:lhbr:267567,e73_LegacyInformationMerged,1,9,brgr,9 brgr,groepsbeschrijving,False
b3b576ac-3f06-58d5-ba8f-8bf06eb0e9cf,tg:lhbr:177668,e73_LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
0c1247df-ca6f-510f-9c89-764c2f035f28,tg:lhbr:286864,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
b16f0c62-dc19-5338-a7b6-8191570abc33,tg:lhbr:243331,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
54e09a0e-ea2e-5dd2-98b9-6ec55797b2af,tg:lhbr:288704,e73_LegacyInformationMerged,1,6,brin,6 brin,groepsbeschrijving,False
9c818be1-fd16-5d00-8266-e92ff5f03196,tg:lhbr:3605,e73_LegacyInformationMerged,1,14,brgr,14 brgr,groepsbeschrijving,False
9e6f9a26-f72b-5f76-a441-b5307f514adb,tg:lhbr:216186,e73_LegacyInformationMerged,1,25,brgr,25 brgr,groepsbeschrijving,False
830f247e-e3c5-56b3-ae7b-976baea8343d,tg:lhbr:242753,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
9d45597e-4fff-5899-8a36-cb2c868d6638,tg:lhbr:106289,e73_LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
c450cf55-7ff2-5fbb-9f41-92f9266263c6,tg:lhbr:270648,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
67452bdf-ed2f-55ad-86c6-0d533e0324c0,tg:lhbr:15260,e73_LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
