ResourceID,brocade.id,card,order,source_field,source_code,Condition State Note,Condition State Notes Language,Condition State Notes Type
d302c9f2-58f2-5474-9b7f-bb81f4efdbf4,tg:lhsc:939_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>opp.vuil</li>
</ul>
<p>(11/09/2001)</p>
","<ul>
<li>opp.vuil</li>
</ul>
<p>(11/09/2001)</p>
",Nederlands,condition/examination description
167e75e3-7d39-5235-b90a-5553d963060e,tg:lhsc:851_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>vlekken: gipsspatten linkeroor en op het hoofd</p>
</li>
<li>
<p>lacunes: achterkant onder kraag grote lacune ( 10 cm )</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: een kleine op achterkant</p>
</li>
</ul>
<p>(29/09/2001) Het hoofd is afgebroken geweest en slecht hersteld.</p>
","<ul>
<li>
<p>vlekken: gipsspatten linkeroor en op het hoofd</p>
</li>
<li>
<p>lacunes: achterkant onder kraag grote lacune ( 10 cm )</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: een kleine op achterkant</p>
</li>
</ul>
<p>(29/09/2001) Het hoofd is afgebroken geweest en slecht hersteld.</p>
",Nederlands,condition/examination description
8b4d7f22-a6fe-579e-b828-3f40c754f973,tg:lhsc:929_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>zeer kleine lacunes</li>
</ul>
<p>(11/09/2001)</p>
","<ul>
<li>zeer kleine lacunes</li>
</ul>
<p>(11/09/2001)</p>
",Nederlands,condition/examination description
616ac272-25c3-59ed-bf29-e7d74852c847,tg:lhsc:1043_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>opp.vuil</li>
</ul>
<p>(10/09/2001)</p>
","<ul>
<li>opp.vuil</li>
</ul>
<p>(10/09/2001)</p>
",Nederlands,condition/examination description
a5ee95e0-6922-5226-89f2-55c10b8e0661,tg:lhsc:1053_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: achter op de rug</p>
</li>
</ul>
<p>Conditie van de sokkel</p>
<ul>
<li>barsten: op de sokkel vooraan en achteraan</li>
</ul>
<p>(06/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: achter op de rug</p>
</li>
</ul>
<p>Conditie van de sokkel</p>
<ul>
<li>barsten: op de sokkel vooraan en achteraan</li>
</ul>
<p>(06/09/2001)</p>
",Nederlands,condition/examination description
99548c29-495e-5dd5-a22d-1fe7ec588239,tg:lhsc:1182_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>opp.vuil</li>
</ul>
<p>Conditie van de sokkel</p>
<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>losliggende delen: stof zit los vann hout</p>
</li>
<li>
<p>roestende spijkers op achterkant</p>
</li>
</ul>
<p>(28/08/2001)</p>
","<ul>
<li>opp.vuil</li>
</ul>
<p>Conditie van de sokkel</p>
<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>losliggende delen: stof zit los vann hout</p>
</li>
<li>
<p>roestende spijkers op achterkant</p>
</li>
</ul>
<p>(28/08/2001)</p>
",Nederlands,condition/examination description
e27289af-985c-58bd-84b7-1cd4d6b8dffe,tg:lhsc:1192_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: resten van etiket, zwarte vegen</p>
</li>
<li>
<p>lacunes: linkerpunt van snor</p>
</li>
<li>
<p>lacunes in de afwerkingslaag</p>
</li>
</ul>
<p>(10/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: resten van etiket, zwarte vegen</p>
</li>
<li>
<p>lacunes: linkerpunt van snor</p>
</li>
<li>
<p>lacunes in de afwerkingslaag</p>
</li>
</ul>
<p>(10/09/2001)</p>
",Nederlands,condition/examination description
985fbad5-f5ae-5edd-acb9-c1fcd09bbfd1,tg:lhsc:442_#1,e22_Conditions,2,note.lhconditie,"<p>zonder fout</p>
","<p>zonder fout</p>
",Nederlands,condition/examination description
efc31d8e-c303-5317-90a3-7da153ee6ca3,tg:lhsc:6935_#1,e22_Conditions,2,note.lhconditie,"<p>19/09/2006: Matig, afschilfering van de verflaag linkerwenkbrauw, neus, rechterslaap, baard, linker en rechterhoek. Druipspoor van haarlijn linksboven tot onderaan kraag.</p>
","<p>19/09/2006: Matig, afschilfering van de verflaag linkerwenkbrauw, neus, rechterslaap, baard, linker en rechterhoek. Druipspoor van haarlijn linksboven tot onderaan kraag.</p>
",Nederlands,condition/examination description
383faa0b-9865-5e98-9436-06781c9dd3b6,tg:lhsc:734_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: aantal zwarte vlekken</p>
</li>
</ul>
<p>Conditie van de sokkel</p>
<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: op het karton van de passe-parteut</p>
</li>
<li>
<p>lacunes: in de versiering van de houten kader</p>
</li>
</ul>
<p>(22/08/2001) Het object moet bekeken worden door een papier-restaurator en<br />
eventueel gedemonteerd worden.</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: aantal zwarte vlekken</p>
</li>
</ul>
<p>Conditie van de sokkel</p>
<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: op het karton van de passe-parteut</p>
</li>
<li>
<p>lacunes: in de versiering van de houten kader</p>
</li>
</ul>
<p>(22/08/2001) Het object moet bekeken worden door een papier-restaurator en<br />
eventueel gedemonteerd worden.</p>
",Nederlands,condition/examination description
6d7b9088-6d0b-51ea-abfc-67d42a262902,tg:lhsc:724_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>opp.vuil</li>
</ul>
<p>(11/09/2001)</p>
","<ul>
<li>opp.vuil</li>
</ul>
<p>(11/09/2001)</p>
",Nederlands,condition/examination description
47f588ec-2b2f-5110-86ba-b76dd3cad170,tg:lhsc:980_#1,e22_Conditions,1,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>barsten: onder linker neusvleugel</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: linkse wang, rechtse ...</p>
</li>
</ul>
<p>(07/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>barsten: onder linker neusvleugel</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: linkse wang, rechtse ...</p>
</li>
</ul>
<p>(07/09/2001)</p>
",Nederlands,condition/examination description
c1b1433d-65d4-586e-abd0-6642db51db5c,tg:lhsc:990_#1,e22_Conditions,1,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: grijze verfvlek linker wang, schimmel</p>
</li>
<li>
<p>krassen</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
<p>(07/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: grijze verfvlek linker wang, schimmel</p>
</li>
<li>
<p>krassen</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
<p>(07/09/2001)</p>
",Nederlands,condition/examination description
6ffbfd41-35c4-5d60-bffe-fb528f9206ea,tg:lhsc:756_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>opp.vuil</li>
</ul>
<p>(23/08/2001)</p>
","<ul>
<li>opp.vuil</li>
</ul>
<p>(23/08/2001)</p>
",Nederlands,condition/examination description
e98d968e-dff1-599c-bf9e-5bc152ea3e7d,tg:lhsc:746_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: bruine-schimmel</p>
</li>
<li>
<p>schimmel (11/09/2001)</p>
</li>
</ul>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: bruine-schimmel</p>
</li>
<li>
<p>schimmel (11/09/2001)</p>
</li>
</ul>
",Nederlands,condition/examination description
629e5f70-d083-554e-b264-ee69a1247cb5,tg:lhsc:430_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: een kleine, onderaan</p>
</li>
<li>
<p>afschilfering van de afwerkingslaag</p>
</li>
</ul>
<p>(29/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: een kleine, onderaan</p>
</li>
<li>
<p>afschilfering van de afwerkingslaag</p>
</li>
</ul>
<p>(29/08/2001)</p>
",Nederlands,condition/examination description
bf473d6a-6946-5a1a-9717-02c2ef7ad00c,tg:lhsc:1098_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>opp.vuil</li>
</ul>
<p>(05/09/2001)</p>
","<ul>
<li>opp.vuil</li>
</ul>
<p>(05/09/2001)</p>
",Nederlands,condition/examination description
0e9d71eb-fb4b-56fd-8352-be4afae257d6,tg:lhsc:1088_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: linkerschouder, achterkant</p>
</li>
<li>
<p>lacunes: onderaan</p>
</li>
<li>
<p>streep met balpen</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: randen, onderaan, achterhoofd, voorhoofd</p>
</li>
</ul>
<p>(29/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: linkerschouder, achterkant</p>
</li>
<li>
<p>lacunes: onderaan</p>
</li>
<li>
<p>streep met balpen</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: randen, onderaan, achterhoofd, voorhoofd</p>
</li>
</ul>
<p>(29/08/2001)</p>
",Nederlands,condition/examination description
48db387d-0825-5f71-a04e-64465bbcb6a0,tg:lhsc:9400_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>opp.vuil</li>
</ul>
","<ul>
<li>opp.vuil</li>
</ul>
",Nederlands,condition/examination description
42b2007c-f7f0-5e2d-9317-f2d094541655,tg:lhsc:9410_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: neus, langs de randen</p>
</li>
<li>
<p>zwaar beschadigd aan de neus, een groot deel van de neus is afgebroken.</p>
</li>
</ul>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: neus, langs de randen</p>
</li>
<li>
<p>zwaar beschadigd aan de neus, een groot deel van de neus is afgebroken.</p>
</li>
</ul>
",Nederlands,condition/examination description
a52b8f50-9fcb-5386-87ec-ff446eccceb0,tg:lhsc:1159_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>opp.vuil</li>
</ul>
<p>(31/08/2001)</p>
","<ul>
<li>opp.vuil</li>
</ul>
<p>(31/08/2001)</p>
",Nederlands,condition/examination description
084ade90-8813-5335-ade8-60304261e763,tg:lhsc:1021_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>opp.vuil</li>
</ul>
<p>(07/09/2001)</p>
","<ul>
<li>opp.vuil</li>
</ul>
<p>(07/09/2001)</p>
",Nederlands,condition/examination description
10830ed2-b685-5707-b596-52373358b024,tg:lhsc:58_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: zwarte vegen, oranje vlekken op voorkant</p>
</li>
<li>
<p>lacunes: kraag, linkerwenkbrouw, achterhoofd, linkerschouder</p>
</li>
</ul>
<p>(31/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: zwarte vegen, oranje vlekken op voorkant</p>
</li>
<li>
<p>lacunes: kraag, linkerwenkbrouw, achterhoofd, linkerschouder</p>
</li>
</ul>
<p>(31/08/2001)</p>
",Nederlands,condition/examination description
8b381bd3-6386-5d61-a568-d02c81258c58,tg:lhsc:1149_#1,e22_Conditions,1,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes in de afwerkingslaag</p>
</li>
</ul>
<p>(30/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes in de afwerkingslaag</p>
</li>
</ul>
<p>(30/08/2001)</p>
",Nederlands,condition/examination description
cd3e8e7f-5df9-5be3-83d1-d8d38a49a351,tg:lhsc:1031_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: bovenaan hoofd</p>
</li>
<li>
<p>barsten: rechter bovenhoek</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
<p>(06/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: bovenaan hoofd</p>
</li>
<li>
<p>barsten: rechter bovenhoek</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
<p>(06/09/2001)</p>
",Nederlands,condition/examination description
7aabe644-db77-53e8-971c-e580261d7a14,tg:lhsc:823_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes</p>
</li>
<li>
<p>lacunes in de afwerkingslaag</p>
</li>
</ul>
<p>(05/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes</p>
</li>
<li>
<p>lacunes in de afwerkingslaag</p>
</li>
</ul>
<p>(05/09/2001)</p>
",Nederlands,condition/examination description
095a1acc-de82-57ec-8c68-282f38d13e6c,tg:lhsc:833_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: witte vlekken vooraan</p>
</li>
<li>
<p>lacunes: links vooraan, basis</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: kleine</p>
</li>
</ul>
<p>(05/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: witte vlekken vooraan</p>
</li>
<li>
<p>lacunes: links vooraan, basis</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: kleine</p>
</li>
</ul>
<p>(05/09/2001)</p>
",Nederlands,condition/examination description
2b63f73c-d52f-5eea-badb-0c6b69b70a3a,tg:lhsc:697_#1,e22_Conditions,1,note.lhconditie,"<p>(11/09/2001)</p>
","<p>(11/09/2001)</p>
",Nederlands,condition/examination description
bd28f179-3f98-5fe9-94d3-85b01c521601,tg:lhsc:687_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: donker roze verfstreek op de linkerschouder</p>
</li>
<li>
<p>afschilfering van de afwerkingslaag: op vele plaatsen</p>
</li>
<li>
<p>kleine lacunes in de afwerkingslaag</p>
</li>
</ul>
<p>(03/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: donker roze verfstreek op de linkerschouder</p>
</li>
<li>
<p>afschilfering van de afwerkingslaag: op vele plaatsen</p>
</li>
<li>
<p>kleine lacunes in de afwerkingslaag</p>
</li>
</ul>
<p>(03/08/2001)</p>
",Nederlands,condition/examination description
46544ad1-6cad-5216-a265-4ab1d36bee94,tg:lhsc:663_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>kleine lacunes op de linkerschouder</p>
</li>
<li>
<p>een aantal zeer kleine lacunes in de afwerkingslaag</p>
</li>
</ul>
<p>(30/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>kleine lacunes op de linkerschouder</p>
</li>
<li>
<p>een aantal zeer kleine lacunes in de afwerkingslaag</p>
</li>
</ul>
<p>(30/08/2001)</p>
",Nederlands,condition/examination description
5f7eeaef-5132-5fd8-8f10-66393d3a90be,tg:lhsc:1690_#1,e22_Conditions,2,note.lhconditie,"<p>30/01/2007: Gebroken aan linkerslaap, hersteld met zwarte pleister.</p>
","<p>30/01/2007: Gebroken aan linkerslaap, hersteld met zwarte pleister.</p>
",Nederlands,condition/examination description
1abea5dd-7adf-5873-9812-5ff8928b1eb0,tg:lhsc:9370_#1,e22_Conditions,2,note.lhconditie,"<p>25.03.2013: lacunes aan de neus, mond, wenkbrauw rechts, haarpartij voor zij- en achterkant, linker en rechterschouder.</p>
","<p>25.03.2013: lacunes aan de neus, mond, wenkbrauw rechts, haarpartij voor zij- en achterkant, linker en rechterschouder.</p>
",Nederlands,condition/examination description
39f3d83f-920f-5733-942a-a81de88df7bb,tg:lhsc:9360_#1,e22_Conditions,1,note.lhconditie,"<p>22-09-2010: Goed.</p>
","<p>22-09-2010: Goed.</p>
",Nederlands,condition/examination description
e07b2213-dca7-559d-948c-948f2af2a46d,tg:lhsc:1104_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>opp.vuil</li>
</ul>
<p>Conditie van de sokkel</p>
<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>slecht aan het beeld bevestigd</p>
</li>
</ul>
<p>(04/09/2001)</p>
","<ul>
<li>opp.vuil</li>
</ul>
<p>Conditie van de sokkel</p>
<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>slecht aan het beeld bevestigd</p>
</li>
</ul>
<p>(04/09/2001)</p>
",Nederlands,condition/examination description
1e22bd04-f42d-59dd-b56a-37192441c569,tg:lhsc:1114_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>velkken: witte, op linkerzijde basis, zwarte, op rechterzijde basis</p>
</li>
<li>
<p>lacunes: rechter oor, kleintjes op sokkel</p>
</li>
<li>
<p>lacunes in de afwerkingslaag</p>
</li>
</ul>
<p>(03/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>velkken: witte, op linkerzijde basis, zwarte, op rechterzijde basis</p>
</li>
<li>
<p>lacunes: rechter oor, kleintjes op sokkel</p>
</li>
<li>
<p>lacunes in de afwerkingslaag</p>
</li>
</ul>
<p>(03/09/2001)</p>
",Nederlands,condition/examination description
db7ef971-3f9a-5f08-aacf-a3bc598d8524,tg:lhsc:906_#1,e22_Conditions,4,note.lhconditie,"<p>Behandeld tegen verder verval in augustus 1976 door de Dienst van Openbare Gezondheid (Afdelingshoofd M. Dalving).</p>
","<p>Behandeld tegen verder verval in augustus 1976 door de Dienst van Openbare Gezondheid (Afdelingshoofd M. Dalving).</p>
",Nederlands,condition/examination description
d49c8bad-fdd8-5559-834f-528fd23b63fd,tg:lhsc:916_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken</p>
</li>
<li>
<p>lacunes: schilfers (stootschade rechterbovenhoek</p>
</li>
<li>
<p>roestende bevestigingsdraad achterkant, roestvlekken in gips</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: schilfers</p>
</li>
</ul>
<p>(28/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken</p>
</li>
<li>
<p>lacunes: schilfers (stootschade rechterbovenhoek</p>
</li>
<li>
<p>roestende bevestigingsdraad achterkant, roestvlekken in gips</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: schilfers</p>
</li>
</ul>
<p>(28/08/2001)</p>
",Nederlands,condition/examination description
1ce59d11-a493-5271-be47-334a66e78c68,tg:lhsc:964_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: van vorige restouratie</p>
</li>
</ul>
<p>(10/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: van vorige restouratie</p>
</li>
</ul>
<p>(10/09/2001)</p>
",Nederlands,condition/examination description
acdbea09-d8a2-56a6-bc8a-df0e230a60a4,tg:lhsc:974_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>opp.vuil</li>
</ul>
","<ul>
<li>opp.vuil</li>
</ul>
",Nederlands,condition/examination description
2f0d36d2-6f35-5fd4-8c87-aedcb30225b3,tg:lhsc:1200_#1,e22_Conditions,1,note.lhconditie,"<ul>
<li>opp.vuil</li>
</ul>
<p>(10/09/2001)</p>
","<ul>
<li>opp.vuil</li>
</ul>
<p>(10/09/2001)</p>
",Nederlands,condition/examination description
6f5f6644-e7a7-57d8-a7c4-9294b79b789f,tg:lhsc:1210_#1,e22_Conditions,1,note.lhconditie,"<ul>
<li>opp.vuil</li>
</ul>
<p>(9/05/2003)</p>
","<ul>
<li>opp.vuil</li>
</ul>
<p>(9/05/2003)</p>
",Nederlands,condition/examination description
566fbd02-d767-5cd6-b5ee-486f8cd14e7b,tg:lhsc:1166_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: zwarte op de linkerschouder en linkerborst, groen op neuspunt,<br />
potlood op rechterborst, zwarte stipjes, schimmel</p>
</li>
</ul>
<p>(29/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: zwarte op de linkerschouder en linkerborst, groen op neuspunt,<br />
potlood op rechterborst, zwarte stipjes, schimmel</p>
</li>
</ul>
<p>(29/08/2001)</p>
",Nederlands,condition/examination description
959e115b-cdd4-5d8f-9af2-ce24c54e9137,tg:lhsc:1176_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>bovenin twee roestende nagels</p>
</li>
</ul>
<p>(29/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>bovenin twee roestende nagels</p>
</li>
</ul>
<p>(29/08/2001)</p>
",Nederlands,condition/examination description
1f8c378c-fb89-5b91-8e12-6be086a2c7a3,tg:lhsc:769_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: twee witte vlekken</p>
</li>
<li>
<p>krassen: kleine</p>
</li>
</ul>
<p>Conditie van de sokkel</p>
<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: witte, schimmel</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
<p>(23/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: twee witte vlekken</p>
</li>
<li>
<p>krassen: kleine</p>
</li>
</ul>
<p>Conditie van de sokkel</p>
<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: witte, schimmel</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
<p>(23/08/2001)</p>
",Nederlands,condition/examination description
da6f02e0-4a68-5e61-a203-6624ec505e16,tg:lhsc:779_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: op achterkant, schimmel</p>
</li>
<li>
<p>losliggende delen: linker-onderhoek</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
<p>Conditie van de sokkel</p>
<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: grijze schimmel</p>
</li>
<li>
<p>lacunes: midden, voor</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
<p>(28/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: op achterkant, schimmel</p>
</li>
<li>
<p>losliggende delen: linker-onderhoek</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
<p>Conditie van de sokkel</p>
<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: grijze schimmel</p>
</li>
<li>
<p>lacunes: midden, voor</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
<p>(28/08/2001)</p>
",Nederlands,condition/examination description
d7eac552-6315-5b04-8ed9-01807e270cd5,tg:lhsc:666_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: witte verfspatten, grijze vlekken</p>
</li>
<li>
<p>lacunes: uitstekende delen vele kleine lacunes</p>
</li>
</ul>
<p>(04/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: witte verfspatten, grijze vlekken</p>
</li>
<li>
<p>lacunes: uitstekende delen vele kleine lacunes</p>
</li>
</ul>
<p>(04/09/2001)</p>
",Nederlands,condition/examination description
740d5137-8c1d-5294-ba38-1683af004796,tg:lhsc:676_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: onderste hoek (rechterzijkant van de sokkel)</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: (30/08/2001)</p>
</li>
</ul>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: onderste hoek (rechterzijkant van de sokkel)</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: (30/08/2001)</p>
</li>
</ul>
",Nederlands,condition/examination description
32a63082-dacf-5ff8-97b6-2bf3073ad9c8,tg:lhsc:1267_#1,e22_Conditions,1,note.lhconditie,"<ul>
<li>vleugeltop afgebroken</li>
</ul>
","<ul>
<li>vleugeltop afgebroken</li>
</ul>
",Nederlands,condition/examination description
d31c4d95-fe9b-5d60-bac4-358dc7992ceb,tg:lhsc:913_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>barsten: fijne barst van achter het oor tot beneden (loopt niet door de<br />
achterzijde), kleine barst tussen baard en snor, beide barsten waarschijnlijk<br />
ontstaan bij het maken van afgietsel.</p>
</li>
<li>
<p>schimmelvorming op de achterzijde</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: op de zijkant</p>
</li>
</ul>
<p>(21/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>barsten: fijne barst van achter het oor tot beneden (loopt niet door de<br />
achterzijde), kleine barst tussen baard en snor, beide barsten waarschijnlijk<br />
ontstaan bij het maken van afgietsel.</p>
</li>
<li>
<p>schimmelvorming op de achterzijde</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: op de zijkant</p>
</li>
</ul>
<p>(21/08/2001)</p>
",Nederlands,condition/examination description
fa6e9231-144f-5c4e-939e-18724e2142f5,tg:lhsc:903_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>opp.vuil</li>
</ul>
<p>(22/08/2001)</p>
","<ul>
<li>opp.vuil</li>
</ul>
<p>(22/08/2001)</p>
",Nederlands,condition/examination description
9cc32598-56cc-5c09-a26e-5520ffa69ea9,tg:lhsc:1111_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: grijze vlekjes, schimmel, zwarte vingerafdrukken</p>
</li>
<li>
<p>krassen: op het aangezicht</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
<p>(05/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: grijze vlekjes, schimmel, zwarte vingerafdrukken</p>
</li>
<li>
<p>krassen: op het aangezicht</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
<p>(05/09/2001)</p>
",Nederlands,condition/examination description
dc9d8f74-ae8b-5288-b032-d465b2ad6612,tg:lhsc:1069_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: klein, over beeld verspreid</p>
</li>
</ul>
<p>(05/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: klein, over beeld verspreid</p>
</li>
</ul>
<p>(05/09/2001)</p>
",Nederlands,condition/examination description
08d3afb9-5fe7-5b35-91b6-6c8daa077579,tg:lhsc:1101_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>opp.vuil</li>
</ul>
<p>(05/09/2001)</p>
","<ul>
<li>opp.vuil</li>
</ul>
<p>(05/09/2001)</p>
",Nederlands,condition/examination description
