ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Original Entity Relation,source_code,ISAAR Brocade ID,place_au_code,Original Entity Note,Original Entity Widget,Original Entity Identifier
aba12009-3a87-5a74-b101-2717a200eadc,tg:lhdc:4158,lh,lhdc,Tekstdrager,e73_RecordActors,f94ec0da-e798-5da0-a117-6d1a9ea2f36a,rg,keywords,au::3459,au::3459:1,au::3459g:1,,"dlod={""suggest"":[""/agents/people/370113"",""au::3459"",""au::3459:1"",""ark:/83110/x0/f94ec0da-e798-5da0-a117-6d1a9ea2f36a"",""Paul Cammermans""],""name"":""Paul Cammermans"",""ark"":""ark:/83110/x0/f94ec0da-e798-5da0-a117-6d1a9ea2f36a"",""uri"":""/agents/people/370113"",""id"":""au::3459:1"",""isCapacity"":false}",ark:/83110/x0/f94ec0da-e798-5da0-a117-6d1a9ea2f36a
0830cbb0-247e-555a-ac5f-42743120ae47,tg:lhdc:2414,lh,lhdc,Tekstdrager,e73_RecordActors,047deafc-b1d5-50d0-9377-0cb178b74873,rg,keywords,au::10841,au::10841:1,au::10841g:1,,"dlod={""suggest"":[""/agents/people/1159987"",""au::10841"",""au::10841:1"",""ark:/83110/x0/047deafc-b1d5-50d0-9377-0cb178b74873"",""Gie Laenen""],""name"":""Gie Laenen"",""ark"":""ark:/83110/x0/047deafc-b1d5-50d0-9377-0cb178b74873"",""uri"":""/agents/people/1159987"",""id"":""au::10841:1"",""isCapacity"":false}",ark:/83110/x0/047deafc-b1d5-50d0-9377-0cb178b74873
36088a61-e7a5-50e3-891b-33ef17e1df3c,tg:lhdc:1606,lh,lhdc,Tekstdrager,e73_RecordActors,1bcdb425-a04e-59c9-acdc-9b0d7b1c4387,rg,keywords,au::13362,au::13362:1,au::13362g:1,,"dlod={""suggest"":[""/agents/people/1429734"",""au::13362"",""au::13362:1"",""ark:/83110/x0/1bcdb425-a04e-59c9-acdc-9b0d7b1c4387"",""Gust de Muynck""],""name"":""Gust de Muynck"",""ark"":""ark:/83110/x0/1bcdb425-a04e-59c9-acdc-9b0d7b1c4387"",""uri"":""/agents/people/1429734"",""id"":""au::13362:1"",""isCapacity"":false}",ark:/83110/x0/1bcdb425-a04e-59c9-acdc-9b0d7b1c4387
d47bb0d8-43b8-5547-afcc-2d51b741af09,tg:lhdc:3066,lh,lhdc,Tekstdrager,e73_RecordActors,37f07edc-067d-5149-95ea-8cb0fad7be19,rg,keywords,au::2788,au::2788:1,au::2788g:1,,"dlod={""suggest"":[""/agents/people/298316"",""au::2788"",""au::2788:1"",""ark:/83110/x0/37f07edc-067d-5149-95ea-8cb0fad7be19"",""Bert Brauns""],""name"":""Bert Brauns"",""ark"":""ark:/83110/x0/37f07edc-067d-5149-95ea-8cb0fad7be19"",""uri"":""/agents/people/298316"",""id"":""au::2788:1"",""isCapacity"":false}",ark:/83110/x0/37f07edc-067d-5149-95ea-8cb0fad7be19
c0aafa9d-4cc7-5dcc-8384-7f254b90d592,tg:lhdc:593,lh,lhdc,Tekstdrager,e73_RecordActors,dcb62a22-267c-5384-b65b-f33e57854228,rg,keywords,au::15899,au::15899:1,au::15899g:1,,"dlod={""suggest"":[""/agents/people/1701193"",""au::15899"",""au::15899:1"",""ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228"",""Frans Roggen""],""name"":""Frans Roggen"",""ark"":""ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228"",""uri"":""/agents/people/1701193"",""id"":""au::15899:1"",""isCapacity"":false}",ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228
ba62bdc1-4bc0-5082-a458-342b05593e81,tg:lhdc:2241,lh,lhdc,Tekstdrager,e73_RecordActors,b0b59fe6-0d82-51f3-8a48-f751115f406f,rg,keywords,au::113738,au::113738:1,au::113738g:1,,"dlod={""suggest"":[""/agents/people/12169966"",""au::113738"",""au::113738:1"",""ark:/83110/x0/b0b59fe6-0d82-51f3-8a48-f751115f406f"",""Flor Stein""],""name"":""Flor Stein"",""ark"":""ark:/83110/x0/b0b59fe6-0d82-51f3-8a48-f751115f406f"",""uri"":""/agents/people/12169966"",""id"":""au::113738:1"",""isCapacity"":false}",ark:/83110/x0/b0b59fe6-0d82-51f3-8a48-f751115f406f
4da089ed-b9ec-503f-9b65-91ac862f1a4d,tg:lhdc:583,lh,lhdc,Tekstdrager,e73_RecordActors,917eff88-272b-5f61-8688-e719c02effab,rg,keywords,au::13683,au::13683:1,au::13683g:1,,"dlod={""suggest"":[""/agents/people/1464081"",""au::13683"",""au::13683:1"",""ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab"",""Herman Niels""],""name"":""Herman Niels"",""ark"":""ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab"",""uri"":""/agents/people/1464081"",""id"":""au::13683:1"",""isCapacity"":false}",ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab
e1869859-a1b2-5efd-a5a5-87c0a455fef3,tg:lhdc:2339,lh,lhdc,Tekstdrager,e73_RecordActors,c9eb1f16-8d74-516e-be09-7342313360d6,rg,keywords,au::55232,au::55232:1,au::55232g:1,,"dlod={""suggest"":[""/agents/people/5909824"",""au::55232"",""au::55232:1"",""ark:/83110/x0/c9eb1f16-8d74-516e-be09-7342313360d6"",""Michel de Sutter""],""name"":""Michel de Sutter"",""ark"":""ark:/83110/x0/c9eb1f16-8d74-516e-be09-7342313360d6"",""uri"":""/agents/people/5909824"",""id"":""au::55232:1"",""isCapacity"":false}",ark:/83110/x0/c9eb1f16-8d74-516e-be09-7342313360d6
68f42e4f-9f8b-507e-8b0d-289af02a694c,tg:lhdc:2390,lh,lhdc,Tekstdrager,e73_RecordActors,b0b59fe6-0d82-51f3-8a48-f751115f406f,rg,keywords,au::113738,au::113738:1,au::113738g:1,,"dlod={""suggest"":[""/agents/people/12169966"",""au::113738"",""au::113738:1"",""ark:/83110/x0/b0b59fe6-0d82-51f3-8a48-f751115f406f"",""Flor Stein""],""name"":""Flor Stein"",""ark"":""ark:/83110/x0/b0b59fe6-0d82-51f3-8a48-f751115f406f"",""uri"":""/agents/people/12169966"",""id"":""au::113738:1"",""isCapacity"":false}",ark:/83110/x0/b0b59fe6-0d82-51f3-8a48-f751115f406f
651327b4-441a-52ac-9f92-1a14c35bdd69,tg:lhdc:1973,lh,lhdc,Tekstdrager,e73_RecordActors,865331ed-5659-537d-98e8-ce36ce774c67,rg,keywords,au::15264,au::15264:1,au::15264g:1,,"dlod={""suggest"":[""/agents/people/1633248"",""au::15264"",""au::15264:1"",""ark:/83110/x0/865331ed-5659-537d-98e8-ce36ce774c67"",""Erwin Provoost""],""name"":""Erwin Provoost"",""ark"":""ark:/83110/x0/865331ed-5659-537d-98e8-ce36ce774c67"",""uri"":""/agents/people/1633248"",""id"":""au::15264:1"",""isCapacity"":false}",ark:/83110/x0/865331ed-5659-537d-98e8-ce36ce774c67
9cf68fcb-d1a7-5ff9-b9f4-48a4ee7c4741,tg:lhdc:2817,lh,lhdc,Tekstdrager,e73_RecordActors,dcb62a22-267c-5384-b65b-f33e57854228,rg,keywords,au::15899,au::15899:1,au::15899g:1,,"dlod={""suggest"":[""/agents/people/1701193"",""au::15899"",""au::15899:1"",""ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228"",""Frans Roggen""],""name"":""Frans Roggen"",""ark"":""ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228"",""uri"":""/agents/people/1701193"",""id"":""au::15899:1"",""isCapacity"":false}",ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228
c435e427-a696-5129-bf26-1a1f02b11fad,tg:lhdc:2875,lh,lhdc,Tekstdrager,e73_RecordActors,dcb62a22-267c-5384-b65b-f33e57854228,rg,keywords,au::15899,au::15899:1,au::15899g:1,,"dlod={""suggest"":[""/agents/people/1701193"",""au::15899"",""au::15899:1"",""ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228"",""Frans Roggen""],""name"":""Frans Roggen"",""ark"":""ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228"",""uri"":""/agents/people/1701193"",""id"":""au::15899:1"",""isCapacity"":false}",ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228
bdbf39c5-3505-5ffd-b27f-43feb4bd7d24,tg:lhdc:1911,lh,lhdc,Tekstdrager,e73_RecordActors,dcb62a22-267c-5384-b65b-f33e57854228,rg,keywords,au::15899,au::15899:1,au::15899g:1,,"dlod={""suggest"":[""/agents/people/1701193"",""au::15899"",""au::15899:1"",""ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228"",""Frans Roggen""],""name"":""Frans Roggen"",""ark"":""ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228"",""uri"":""/agents/people/1701193"",""id"":""au::15899:1"",""isCapacity"":false}",ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228
4cfd97da-f44e-5c14-a55b-039bbe180687,tg:lhdc:2223,lh,lhdc,Tekstdrager,e73_RecordActors,c9eb1f16-8d74-516e-be09-7342313360d6,rg,keywords,au::55232,au::55232:1,au::55232g:1,,"dlod={""suggest"":[""/agents/people/5909824"",""au::55232"",""au::55232:1"",""ark:/83110/x0/c9eb1f16-8d74-516e-be09-7342313360d6"",""Michel de Sutter""],""name"":""Michel de Sutter"",""ark"":""ark:/83110/x0/c9eb1f16-8d74-516e-be09-7342313360d6"",""uri"":""/agents/people/5909824"",""id"":""au::55232:1"",""isCapacity"":false}",ark:/83110/x0/c9eb1f16-8d74-516e-be09-7342313360d6
57caf04a-88ac-5927-b02d-d7912fe6fb0d,tg:lhdc:499,lh,lhdc,Tekstdrager,e73_RecordActors,917eff88-272b-5f61-8688-e719c02effab,rg,keywords,au::13683,au::13683:1,au::13683g:1,,"dlod={""suggest"":[""/agents/people/1464081"",""au::13683"",""au::13683:1"",""ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab"",""Herman Niels""],""name"":""Herman Niels"",""ark"":""ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab"",""uri"":""/agents/people/1464081"",""id"":""au::13683:1"",""isCapacity"":false}",ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab
d769ae18-2118-5777-83fd-ae11db7b50ef,tg:lhdc:2466,lh,lhdc,Tekstdrager,e73_RecordActors,3ece257e-715d-540b-bdef-f3909580bce0,rg,keywords,au::113733,au::113733:1,au::113733g:1,,"dlod={""suggest"":[""/agents/people/12169431"",""au::113733"",""au::113733:1"",""ark:/83110/x0/3ece257e-715d-540b-bdef-f3909580bce0"",""Jos Joos""],""name"":""Jos Joos"",""ark"":""ark:/83110/x0/3ece257e-715d-540b-bdef-f3909580bce0"",""uri"":""/agents/people/12169431"",""id"":""au::113733:1"",""isCapacity"":false}",ark:/83110/x0/3ece257e-715d-540b-bdef-f3909580bce0
5d0382ac-901f-52a6-8378-638bb2b02e87,tg:lhdc:1674,lh,lhdc,Tekstdrager,e73_RecordActors,3ece257e-715d-540b-bdef-f3909580bce0,rg,keywords,au::113733,au::113733:1,au::113733g:1,,"dlod={""suggest"":[""/agents/people/12169431"",""au::113733"",""au::113733:1"",""ark:/83110/x0/3ece257e-715d-540b-bdef-f3909580bce0"",""Jos Joos""],""name"":""Jos Joos"",""ark"":""ark:/83110/x0/3ece257e-715d-540b-bdef-f3909580bce0"",""uri"":""/agents/people/12169431"",""id"":""au::113733:1"",""isCapacity"":false}",ark:/83110/x0/3ece257e-715d-540b-bdef-f3909580bce0
96a87d43-e283-56c6-8839-d0ce2b0c7c7d,tg:lhdc:3372,lh,lhdc,Tekstdrager,e73_RecordActors,917eff88-272b-5f61-8688-e719c02effab,rg,keywords,au::13683,au::13683:1,au::13683g:1,,"dlod={""suggest"":[""/agents/people/1464081"",""au::13683"",""au::13683:1"",""ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab"",""Herman Niels""],""name"":""Herman Niels"",""ark"":""ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab"",""uri"":""/agents/people/1464081"",""id"":""au::13683:1"",""isCapacity"":false}",ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab
281247b3-4b32-5e9d-90d8-6ca864a1ba6b,tg:lhdc:2710,lh,lhdc,Tekstdrager,e73_RecordActors,d0279d27-5dfd-526c-b99c-190bb5002a8e,rg,keywords,au::1501,au::1501:1,au::1501g:1,,"dlod={""suggest"":[""/agents/people/160607"",""au::1501"",""au::1501:1"",""ark:/83110/x0/d0279d27-5dfd-526c-b99c-190bb5002a8e"",""Louis Belloy""],""name"":""Louis Belloy"",""ark"":""ark:/83110/x0/d0279d27-5dfd-526c-b99c-190bb5002a8e"",""uri"":""/agents/people/160607"",""id"":""au::1501:1"",""isCapacity"":false}",ark:/83110/x0/d0279d27-5dfd-526c-b99c-190bb5002a8e
8c6b03b8-2fb9-5e88-9c30-9811bf1b0874,tg:lhdc:1502,lh,lhdc,Tekstdrager,e73_RecordActors,dcb62a22-267c-5384-b65b-f33e57854228,rg,keywords,au::15899,au::15899:1,au::15899g:1,,"dlod={""suggest"":[""/agents/people/1701193"",""au::15899"",""au::15899:1"",""ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228"",""Frans Roggen""],""name"":""Frans Roggen"",""ark"":""ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228"",""uri"":""/agents/people/1701193"",""id"":""au::15899:1"",""isCapacity"":false}",ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228
283120ee-3ab2-568f-9a24-3ce65d88a0fe,tg:lhdc:3362,lh,lhdc,Tekstdrager,e73_RecordActors,917eff88-272b-5f61-8688-e719c02effab,rg,keywords,au::13683,au::13683:1,au::13683g:1,,"dlod={""suggest"":[""/agents/people/1464081"",""au::13683"",""au::13683:1"",""ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab"",""Herman Niels""],""name"":""Herman Niels"",""ark"":""ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab"",""uri"":""/agents/people/1464081"",""id"":""au::13683:1"",""isCapacity"":false}",ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab
2845e865-ea37-5444-9529-1bdef4809c2a,tg:lhdc:2668,lh,lhdc,Tekstdrager,e73_RecordActors,dcb62a22-267c-5384-b65b-f33e57854228,rg,keywords,au::15899,au::15899:1,au::15899g:1,,"dlod={""suggest"":[""/agents/people/1701193"",""au::15899"",""au::15899:1"",""ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228"",""Frans Roggen""],""name"":""Frans Roggen"",""ark"":""ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228"",""uri"":""/agents/people/1701193"",""id"":""au::15899:1"",""isCapacity"":false}",ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228
f5aa701f-f3e6-5969-aa29-ae1685adecd7,tg:lhdc:2155,lh,lhdc,Tekstdrager,e73_RecordActors,917eff88-272b-5f61-8688-e719c02effab,rg,keywords,au::13683,au::13683:1,au::13683g:1,,"dlod={""suggest"":[""/agents/people/1464081"",""au::13683"",""au::13683:1"",""ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab"",""Herman Niels""],""name"":""Herman Niels"",""ark"":""ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab"",""uri"":""/agents/people/1464081"",""id"":""au::13683:1"",""isCapacity"":false}",ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab
83794a2d-22f5-532f-aec4-d8920e1e01e0,tg:lhdc:2145,lh,lhdc,Tekstdrager,e73_RecordActors,c9eb1f16-8d74-516e-be09-7342313360d6,rg,keywords,au::55232,au::55232:1,au::55232g:1,,"dlod={""suggest"":[""/agents/people/5909824"",""au::55232"",""au::55232:1"",""ark:/83110/x0/c9eb1f16-8d74-516e-be09-7342313360d6"",""Michel de Sutter""],""name"":""Michel de Sutter"",""ark"":""ark:/83110/x0/c9eb1f16-8d74-516e-be09-7342313360d6"",""uri"":""/agents/people/5909824"",""id"":""au::55232:1"",""isCapacity"":false}",ark:/83110/x0/c9eb1f16-8d74-516e-be09-7342313360d6
cbe6e4f4-1dd6-5b29-ad9c-6b2609fd48ae,tg:lhdc:2950,lh,lhdc,Tekstdrager,e73_RecordActors,37f07edc-067d-5149-95ea-8cb0fad7be19,rg,keywords,au::2788,au::2788:1,au::2788g:1,,"dlod={""suggest"":[""/agents/people/298316"",""au::2788"",""au::2788:1"",""ark:/83110/x0/37f07edc-067d-5149-95ea-8cb0fad7be19"",""Bert Brauns""],""name"":""Bert Brauns"",""ark"":""ark:/83110/x0/37f07edc-067d-5149-95ea-8cb0fad7be19"",""uri"":""/agents/people/298316"",""id"":""au::2788:1"",""isCapacity"":false}",ark:/83110/x0/37f07edc-067d-5149-95ea-8cb0fad7be19
07c3aa31-26a8-504c-b85a-ff71688d2cf9,tg:lhdc:673,lh,lhdc,Tekstdrager,e73_RecordActors,38b66160-d303-5cba-9c0d-7c1d92f999c5,rg,keywords,au::12040,au::12040:1,au::12040g:1,,"dlod={""suggest"":[""/agents/people/1288280"",""au::12040"",""au::12040:1"",""ark:/83110/x0/38b66160-d303-5cba-9c0d-7c1d92f999c5"",""Robert Maes""],""name"":""Robert Maes"",""ark"":""ark:/83110/x0/38b66160-d303-5cba-9c0d-7c1d92f999c5"",""uri"":""/agents/people/1288280"",""id"":""au::12040:1"",""isCapacity"":false}",ark:/83110/x0/38b66160-d303-5cba-9c0d-7c1d92f999c5
d54bffd2-9099-5221-ae60-d5e31792125e,tg:lhdc:2940,lh,lhdc,Tekstdrager,e73_RecordActors,37f07edc-067d-5149-95ea-8cb0fad7be19,rg,keywords,au::2788,au::2788:1,au::2788g:1,,"dlod={""suggest"":[""/agents/people/298316"",""au::2788"",""au::2788:1"",""ark:/83110/x0/37f07edc-067d-5149-95ea-8cb0fad7be19"",""Bert Brauns""],""name"":""Bert Brauns"",""ark"":""ark:/83110/x0/37f07edc-067d-5149-95ea-8cb0fad7be19"",""uri"":""/agents/people/298316"",""id"":""au::2788:1"",""isCapacity"":false}",ark:/83110/x0/37f07edc-067d-5149-95ea-8cb0fad7be19
1a887f19-2f6b-5c57-9225-49525ebf83a3,tg:lhdc:3396,lh,lhdc,Tekstdrager,e73_RecordActors,37f07edc-067d-5149-95ea-8cb0fad7be19,rg,keywords,au::2788,au::2788:1,au::2788g:1,,"dlod={""suggest"":[""/agents/people/298316"",""au::2788"",""au::2788:1"",""ark:/83110/x0/37f07edc-067d-5149-95ea-8cb0fad7be19"",""Bert Brauns""],""name"":""Bert Brauns"",""ark"":""ark:/83110/x0/37f07edc-067d-5149-95ea-8cb0fad7be19"",""uri"":""/agents/people/298316"",""id"":""au::2788:1"",""isCapacity"":false}",ark:/83110/x0/37f07edc-067d-5149-95ea-8cb0fad7be19
ad0925a2-93e8-5ab9-887b-877717f91d4a,tg:lhdc:3188,lh,lhdc,Tekstdrager,e73_RecordActors,dcb62a22-267c-5384-b65b-f33e57854228,rg,keywords,au::15899,au::15899:1,au::15899g:1,,"dlod={""suggest"":[""/agents/people/1701193"",""au::15899"",""au::15899:1"",""ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228"",""Frans Roggen""],""name"":""Frans Roggen"",""ark"":""ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228"",""uri"":""/agents/people/1701193"",""id"":""au::15899:1"",""isCapacity"":false}",ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228
c4b70509-1cb9-51c5-9f77-d71d7f88f35f,tg:lhdc:2492,lh,lhdc,Tekstdrager,e73_RecordActors,917eff88-272b-5f61-8688-e719c02effab,rg,keywords,au::13683,au::13683:1,au::13683g:1,,"dlod={""suggest"":[""/agents/people/1464081"",""au::13683"",""au::13683:1"",""ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab"",""Herman Niels""],""name"":""Herman Niels"",""ark"":""ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab"",""uri"":""/agents/people/1464081"",""id"":""au::13683:1"",""isCapacity"":false}",ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab
eaac2ae2-8d48-5b50-bb96-5c2fc153a9d8,tg:lhdc:3979,lh,lhdc,Tekstdrager,e73_RecordActors,40b883b2-4bf1-5e5f-bd5e-cdbc29322604,rg,keywords,au::8606,au::8606:1,au::8606g:1,,"dlod={""suggest"":[""/agents/people/920842"",""au::8606"",""au::8606:1"",""ark:/83110/x0/40b883b2-4bf1-5e5f-bd5e-cdbc29322604"",""Lode Hendrickx""],""name"":""Lode Hendrickx"",""ark"":""ark:/83110/x0/40b883b2-4bf1-5e5f-bd5e-cdbc29322604"",""uri"":""/agents/people/920842"",""id"":""au::8606:1"",""isCapacity"":false}",ark:/83110/x0/40b883b2-4bf1-5e5f-bd5e-cdbc29322604
4a7d5cdf-8d9e-54ad-a499-224c7dd2e7d8,tg:lhdc:515,lh,lhdc,Tekstdrager,e73_RecordActors,a920e800-aee3-5e09-9563-75b7d43a930e,rg,keywords,au::108437,au::108437:1,au::108437g:1,,"dlod={""suggest"":[""/agents/people/11602759"",""au::108437"",""au::108437:1"",""ark:/83110/x0/a920e800-aee3-5e09-9563-75b7d43a930e"",""Marc Leemans""],""name"":""Marc Leemans"",""ark"":""ark:/83110/x0/a920e800-aee3-5e09-9563-75b7d43a930e"",""uri"":""/agents/people/11602759"",""id"":""au::108437:1"",""isCapacity"":false}",ark:/83110/x0/a920e800-aee3-5e09-9563-75b7d43a930e
65d826d4-8ded-590a-9a47-58b87953ab65,tg:lhdc:3131,lh,lhdc,Tekstdrager,e73_RecordActors,917eff88-272b-5f61-8688-e719c02effab,rg,keywords,au::13683,au::13683:1,au::13683g:1,,"dlod={""suggest"":[""/agents/people/1464081"",""au::13683"",""au::13683:1"",""ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab"",""Herman Niels""],""name"":""Herman Niels"",""ark"":""ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab"",""uri"":""/agents/people/1464081"",""id"":""au::13683:1"",""isCapacity"":false}",ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab
a8e2bc37-c4e7-587c-8884-461380a9d596,tg:lhdc:1639,lh,lhdc,Tekstdrager,e73_RecordActors,3ece257e-715d-540b-bdef-f3909580bce0,rg,keywords,au::113733,au::113733:1,au::113733g:1,,"dlod={""suggest"":[""/agents/people/12169431"",""au::113733"",""au::113733:1"",""ark:/83110/x0/3ece257e-715d-540b-bdef-f3909580bce0"",""Jos Joos""],""name"":""Jos Joos"",""ark"":""ark:/83110/x0/3ece257e-715d-540b-bdef-f3909580bce0"",""uri"":""/agents/people/12169431"",""id"":""au::113733:1"",""isCapacity"":false}",ark:/83110/x0/3ece257e-715d-540b-bdef-f3909580bce0
6c28ebf1-454b-581e-973f-5eeb96163b82,tg:lhdc:2316,lh,lhdc,Tekstdrager,e73_RecordActors,917eff88-272b-5f61-8688-e719c02effab,rg,keywords,au::13683,au::13683:1,au::13683g:1,,"dlod={""suggest"":[""/agents/people/1464081"",""au::13683"",""au::13683:1"",""ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab"",""Herman Niels""],""name"":""Herman Niels"",""ark"":""ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab"",""uri"":""/agents/people/1464081"",""id"":""au::13683:1"",""isCapacity"":false}",ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab
94eb8c69-fbd2-5511-b905-2b6860f1f527,tg:lhdc:4732,lh,lhdc,Tekstdrager,e73_RecordActors,38b66160-d303-5cba-9c0d-7c1d92f999c5,rg,keywords,au::12040,au::12040:1,au::12040g:1,,"dlod={""suggest"":[""/agents/people/1288280"",""au::12040"",""au::12040:1"",""ark:/83110/x0/38b66160-d303-5cba-9c0d-7c1d92f999c5"",""Robert Maes""],""name"":""Robert Maes"",""ark"":""ark:/83110/x0/38b66160-d303-5cba-9c0d-7c1d92f999c5"",""uri"":""/agents/people/1288280"",""id"":""au::12040:1"",""isCapacity"":false}",ark:/83110/x0/38b66160-d303-5cba-9c0d-7c1d92f999c5
9553d137-4bc0-51bc-9ceb-30454b04f2e9,tg:lhdc:2306,lh,lhdc,Tekstdrager,e73_RecordActors,dcb62a22-267c-5384-b65b-f33e57854228,rg,keywords,au::15899,au::15899:1,au::15899g:1,,"dlod={""suggest"":[""/agents/people/1701193"",""au::15899"",""au::15899:1"",""ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228"",""Frans Roggen""],""name"":""Frans Roggen"",""ark"":""ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228"",""uri"":""/agents/people/1701193"",""id"":""au::15899:1"",""isCapacity"":false}",ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228
21115bb1-dfaf-5206-91b8-111fc190eab2,tg:lhdc:2108,lh,lhdc,Tekstdrager,e73_RecordActors,3ece257e-715d-540b-bdef-f3909580bce0,rg,keywords,au::113733,au::113733:1,au::113733g:1,,"dlod={""suggest"":[""/agents/people/12169431"",""au::113733"",""au::113733:1"",""ark:/83110/x0/3ece257e-715d-540b-bdef-f3909580bce0"",""Jos Joos""],""name"":""Jos Joos"",""ark"":""ark:/83110/x0/3ece257e-715d-540b-bdef-f3909580bce0"",""uri"":""/agents/people/12169431"",""id"":""au::113733:1"",""isCapacity"":false}",ark:/83110/x0/3ece257e-715d-540b-bdef-f3909580bce0
035eb8ae-e944-5690-baf3-a02dfb8e919a,tg:lhdc:916,lh,lhdc,Tekstdrager,e73_RecordActors,dcb62a22-267c-5384-b65b-f33e57854228,rg,keywords,au::15899,au::15899:1,au::15899g:1,,"dlod={""suggest"":[""/agents/people/1701193"",""au::15899"",""au::15899:1"",""ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228"",""Frans Roggen""],""name"":""Frans Roggen"",""ark"":""ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228"",""uri"":""/agents/people/1701193"",""id"":""au::15899:1"",""isCapacity"":false}",ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228
3bb498ac-425e-5127-9b8c-db97d765cf8d,tg:lhdc:3508,lh,lhdc,Tekstdrager,e73_RecordActors,a08196dc-a6b5-548e-8102-49a3434d55c3,rg,keywords,au::11791,au::11791:1,au::11791g:1,,"dlod={""suggest"":[""/agents/people/1261637"",""au::11791"",""au::11791:1"",""ark:/83110/x0/a08196dc-a6b5-548e-8102-49a3434d55c3"",""Tony van Looy""],""name"":""Tony van Looy"",""ark"":""ark:/83110/x0/a08196dc-a6b5-548e-8102-49a3434d55c3"",""uri"":""/agents/people/1261637"",""id"":""au::11791:1"",""isCapacity"":false}",ark:/83110/x0/a08196dc-a6b5-548e-8102-49a3434d55c3
140ed740-6e5c-56b9-9c6f-9c15de6b9372,tg:lhdc:1997,lh,lhdc,Tekstdrager,e73_RecordActors,3ece257e-715d-540b-bdef-f3909580bce0,rg,keywords,au::113733,au::113733:1,au::113733g:1,,"dlod={""suggest"":[""/agents/people/12169431"",""au::113733"",""au::113733:1"",""ark:/83110/x0/3ece257e-715d-540b-bdef-f3909580bce0"",""Jos Joos""],""name"":""Jos Joos"",""ark"":""ark:/83110/x0/3ece257e-715d-540b-bdef-f3909580bce0"",""uri"":""/agents/people/12169431"",""id"":""au::113733:1"",""isCapacity"":false}",ark:/83110/x0/3ece257e-715d-540b-bdef-f3909580bce0
