ResourceID,mmb_id_mat,card,order,Acquisition Widget,Archive Widget,Image URL,Image Manifest,Image Manifest Type,Image URL Type,source_field,source_date,Restriction Type,Keeper,Object Number,Object Number Type,Object Identifier,Warehouse Location (begin),Warehouse Location (end),Material,Production Technique Type,Object Type,Document status
6cbd8349-b911-5c79-a552-057a845c60cc,tg:mmbbr:93_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/M2QOX6H8KXmFiBQJSGKPkuYt#id,https://dams.antwerpen.be/iiif/M2QOX6H8KXmFiBQJSGKPkuYt#id/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
6cbd8349-b911-5c79-a552-057a845c60cc,tg:mmbbr:93_#1,e22_UsageRestrictions,,,,,,,,begindatum,1889,open,,,,,,,,,,
6cc43873-4c47-5534-8586-22d4b5492989,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:491_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6cc43873-4c47-5534-8586-22d4b5492989,Doos A.IV,,ink,handwriting,letters (correspondence),
6cc43873-4c47-5534-8586-22d4b5492989,tg:mmbbr:491_#1,e22_Archives,1,,"dlod={""name"":""Stukken betreffende de collectievorming"",""ark"":""ark:/59511/x0/31f31562-e656-581b-8848-203f12243a57"",""uri"":""/repositories/15/archival_objects/20385167"",""id"":""isad:mmb:4"",""capacity"":""Stukken betreffende de collectievorming"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
6cc43873-4c47-5534-8586-22d4b5492989,tg:mmbbr:491_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/AHoMfOjYcQoDmMRWZq8muZuq#id,https://dams.antwerpen.be/iiif/AHoMfOjYcQoDmMRWZq8muZuq#id/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
6cc43873-4c47-5534-8586-22d4b5492989,tg:mmbbr:491_#1,e22_UsageRestrictions,,,,,,,,begindatum,1894,permission required,,,,,,,,,,
6cc65354-d690-5d99-bc44-6f96d536cfbd,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:456_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6cc65354-d690-5d99-bc44-6f96d536cfbd,Doos A.III,,ink,handwriting,letters (correspondence),
6cc65354-d690-5d99-bc44-6f96d536cfbd,tg:mmbbr:456_#1,e22_Archives,1,,"dlod={""name"":""Stukken betreffende de collectievorming"",""ark"":""ark:/59511/x0/31f31562-e656-581b-8848-203f12243a57"",""uri"":""/repositories/15/archival_objects/20385167"",""id"":""isad:mmb:4"",""capacity"":""Stukken betreffende de collectievorming"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
6cc65354-d690-5d99-bc44-6f96d536cfbd,tg:mmbbr:456_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/y2SLpKlcVpePCXisPfHATyFZ#id,https://dams.antwerpen.be/iiif/y2SLpKlcVpePCXisPfHATyFZ#id/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
6cc65354-d690-5d99-bc44-6f96d536cfbd,tg:mmbbr:456_#1,e22_UsageRestrictions,,,,,,,,begindatum,1894,permission required,,,,,,,,,,
6cd4081f-70d3-5ed6-ac15-b5b68ebadceb,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:412_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6cd4081f-70d3-5ed6-ac15-b5b68ebadceb,Doos A.III,,ink,handwriting,letters (correspondence),
6cd4081f-70d3-5ed6-ac15-b5b68ebadceb,tg:mmbbr:412_#1,e22_Archives,1,,"dlod={""name"":""Stukken betreffende de collectievorming"",""ark"":""ark:/59511/x0/31f31562-e656-581b-8848-203f12243a57"",""uri"":""/repositories/15/archival_objects/20385167"",""id"":""isad:mmb:4"",""capacity"":""Stukken betreffende de collectievorming"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
6cd4081f-70d3-5ed6-ac15-b5b68ebadceb,tg:mmbbr:412_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/UFJPPiYkSpJMJ5aWlnFeN6y2#id,https://dams.antwerpen.be/iiif/UFJPPiYkSpJMJ5aWlnFeN6y2#id/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
6cd4081f-70d3-5ed6-ac15-b5b68ebadceb,tg:mmbbr:412_#1,e22_UsageRestrictions,,,,,,,,begindatum,1894,permission required,,,,,,,,,,
6ce435f5-bcec-5d1e-ab06-523c74a95d91,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:327_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6ce435f5-bcec-5d1e-ab06-523c74a95d91,Doos A.II,,ink,handwriting,letters (correspondence),
6ce435f5-bcec-5d1e-ab06-523c74a95d91,tg:mmbbr:327_#1,e22_Archives,1,,"dlod={""name"":""Stukken betreffende de collectievorming"",""ark"":""ark:/59511/x0/31f31562-e656-581b-8848-203f12243a57"",""uri"":""/repositories/15/archival_objects/20385167"",""id"":""isad:mmb:4"",""capacity"":""Stukken betreffende de collectievorming"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
6ce435f5-bcec-5d1e-ab06-523c74a95d91,tg:mmbbr:327_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/eZOcGUbde5PQWhYJWHnoNEqr#id,https://dams.antwerpen.be/iiif/eZOcGUbde5PQWhYJWHnoNEqr#id/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
6ce435f5-bcec-5d1e-ab06-523c74a95d91,tg:mmbbr:327_#1,e22_UsageRestrictions,,,,,,,,begindatum,1892,open,,,,,,,,,,
6cedc953-697a-5e69-b2fa-8f65fd2c50d8,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:840_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6cedc953-697a-5e69-b2fa-8f65fd2c50d8,Doos A.VI,,ink,handwriting,letters (correspondence),
6cedc953-697a-5e69-b2fa-8f65fd2c50d8,tg:mmbbr:840_#1,e22_Archives,1,,"dlod={""name"":""Stukken betreffende de collectievorming"",""ark"":""ark:/59511/x0/31f31562-e656-581b-8848-203f12243a57"",""uri"":""/repositories/15/archival_objects/20385167"",""id"":""isad:mmb:4"",""capacity"":""Stukken betreffende de collectievorming"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
6cedc953-697a-5e69-b2fa-8f65fd2c50d8,tg:mmbbr:840_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/J1fEosYKi8gOQdhXqSPDQbbI,https://dams.antwerpen.be/iiif/J1fEosYKi8gOQdhXqSPDQbbI/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
6cedc953-697a-5e69-b2fa-8f65fd2c50d8,tg:mmbbr:840_#1,e22_UsageRestrictions,,,,,,,,begindatum,1898,permission required,,,,,,,,,,
6cfc66d0-b7ff-52ea-a02a-65bf05ce56ee,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:2375_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6cfc66d0-b7ff-52ea-a02a-65bf05ce56ee,Doos A.XVIII,,ink,handwriting,letters (correspondence),
6cfc66d0-b7ff-52ea-a02a-65bf05ce56ee,tg:mmbbr:2375_#1,e22_Archives,1,,"dlod={""name"":""Correspondence IV"",""ark"":""ark:/59511/x0/869b3d3f-de15-56d3-bafb-9134feab2172"",""uri"":""/repositories/15/archival_objects/20385183"",""id"":""isad:mmb:20"",""capacity"":""Correspondence IV"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
6cfc66d0-b7ff-52ea-a02a-65bf05ce56ee,tg:mmbbr:2375_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/h1GcdOm8GNYL6PlNbWoSAJUA,https://dams.antwerpen.be/iiif/h1GcdOm8GNYL6PlNbWoSAJUA/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
6cfc66d0-b7ff-52ea-a02a-65bf05ce56ee,tg:mmbbr:2375_#1,e22_UsageRestrictions,,,,,,,,begindatum,1908,permission required,,,,,,,,,,
6d1d92be-e70f-5b5e-b38c-2e01eab180d4,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6d1d92be-e70f-5b5e-b38c-2e01eab180d4,Doos A.I,,ink,handwriting,letters (correspondence),
6d1d92be-e70f-5b5e-b38c-2e01eab180d4,tg:mmbbr:1_#1,e22_Archives,1,,"dlod={""name"":""Stukken betreffende de collectievorming"",""ark"":""ark:/59511/x0/31f31562-e656-581b-8848-203f12243a57"",""uri"":""/repositories/15/archival_objects/20385167"",""id"":""isad:mmb:4"",""capacity"":""Stukken betreffende de collectievorming"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
6d1d92be-e70f-5b5e-b38c-2e01eab180d4,tg:mmbbr:1_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/b1UUiYDUCTWLDnqS5hJrMdGi#id,https://dams.antwerpen.be/iiif/b1UUiYDUCTWLDnqS5hJrMdGi#id/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
6d1d92be-e70f-5b5e-b38c-2e01eab180d4,tg:mmbbr:1_#1,e22_UsageRestrictions,,,,,,,,begindatum,1879,open,,,,,,,,,,
6d449d47-16da-57c0-bdf6-7da37fcd4ef8,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1974_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6d449d47-16da-57c0-bdf6-7da37fcd4ef8,Doos A.XV,,ink,handwriting,postcards,
6d449d47-16da-57c0-bdf6-7da37fcd4ef8,tg:mmbbr:1974_#1,e22_Archives,1,,"dlod={""name"":""Correspondence II"",""ark"":""ark:/59511/x0/6371a7db-4bff-547d-accb-6e38f703fb3c"",""uri"":""/repositories/15/archival_objects/20385181"",""id"":""isad:mmb:18"",""capacity"":""Correspondence II"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
6d449d47-16da-57c0-bdf6-7da37fcd4ef8,tg:mmbbr:1974_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/JVJ7m9LwagWccUogHJVhduKo,https://dams.antwerpen.be/iiif/JVJ7m9LwagWccUogHJVhduKo/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
6d449d47-16da-57c0-bdf6-7da37fcd4ef8,tg:mmbbr:1974_#1,e22_UsageRestrictions,,,,,,,,begindatum,1904,permission required,,,,,,,,,,
6d6060b8-8fd9-50eb-afd6-a5139b4327d7,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1118_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6d6060b8-8fd9-50eb-afd6-a5139b4327d7,Doos A.VIII,,ink,handwriting,letters (correspondence),
6d6060b8-8fd9-50eb-afd6-a5139b4327d7,tg:mmbbr:1118_#1,e22_Archives,1,,"dlod={""name"":""Stukken betreffende de collectievorming"",""ark"":""ark:/59511/x0/31f31562-e656-581b-8848-203f12243a57"",""uri"":""/repositories/15/archival_objects/20385167"",""id"":""isad:mmb:4"",""capacity"":""Stukken betreffende de collectievorming"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
6d6060b8-8fd9-50eb-afd6-a5139b4327d7,tg:mmbbr:1118_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/VWLVmWZAVPHjqWgCUUnsPiUm,https://dams.antwerpen.be/iiif/VWLVmWZAVPHjqWgCUUnsPiUm/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
6d6060b8-8fd9-50eb-afd6-a5139b4327d7,tg:mmbbr:1118_#1,e22_UsageRestrictions,,,,,,,,begindatum,1900,permission required,,,,,,,,,,
6d72db30-b96b-5181-8ff4-f28a78512249,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:489_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6d72db30-b96b-5181-8ff4-f28a78512249,Doos A.IV,,ink,handwriting,letters (correspondence),
6d72db30-b96b-5181-8ff4-f28a78512249,tg:mmbbr:489_#1,e22_Archives,1,,"dlod={""name"":""Stukken betreffende de collectievorming"",""ark"":""ark:/59511/x0/31f31562-e656-581b-8848-203f12243a57"",""uri"":""/repositories/15/archival_objects/20385167"",""id"":""isad:mmb:4"",""capacity"":""Stukken betreffende de collectievorming"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
6d72db30-b96b-5181-8ff4-f28a78512249,tg:mmbbr:489_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/OaJWbchgMKTjSPoYRKSLn8MR#id,https://dams.antwerpen.be/iiif/OaJWbchgMKTjSPoYRKSLn8MR#id/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
6d72db30-b96b-5181-8ff4-f28a78512249,tg:mmbbr:489_#1,e22_UsageRestrictions,,,,,,,,begindatum,1894,permission required,,,,,,,,,,
6d9ed3fa-2b78-5199-bb72-e634c998b348,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:462_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6d9ed3fa-2b78-5199-bb72-e634c998b348,Doos A.III,,ink,handwriting,letters (correspondence),
6d9ed3fa-2b78-5199-bb72-e634c998b348,tg:mmbbr:462_#1,e22_Archives,1,,"dlod={""name"":""Stukken betreffende de collectievorming"",""ark"":""ark:/59511/x0/31f31562-e656-581b-8848-203f12243a57"",""uri"":""/repositories/15/archival_objects/20385167"",""id"":""isad:mmb:4"",""capacity"":""Stukken betreffende de collectievorming"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
6d9ed3fa-2b78-5199-bb72-e634c998b348,tg:mmbbr:462_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/u2gsLKDhNcK6YQiQTMqRIPJS#id,https://dams.antwerpen.be/iiif/u2gsLKDhNcK6YQiQTMqRIPJS#id/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
6d9ed3fa-2b78-5199-bb72-e634c998b348,tg:mmbbr:462_#1,e22_UsageRestrictions,,,,,,,,begindatum,1894,permission required,,,,,,,,,,
6dcc34a0-4796-5d4d-b223-282243114773,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1133_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6dcc34a0-4796-5d4d-b223-282243114773,Doos A.VIII,,ink,handwriting,letters (correspondence),
6dcc34a0-4796-5d4d-b223-282243114773,tg:mmbbr:1133_#1,e22_Archives,1,,"dlod={""name"":""Stukken betreffende de collectievorming"",""ark"":""ark:/59511/x0/31f31562-e656-581b-8848-203f12243a57"",""uri"":""/repositories/15/archival_objects/20385167"",""id"":""isad:mmb:4"",""capacity"":""Stukken betreffende de collectievorming"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
6dcc34a0-4796-5d4d-b223-282243114773,tg:mmbbr:1133_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/veTd7ncWS7IgNmEdcIEIXX1T,https://dams.antwerpen.be/iiif/veTd7ncWS7IgNmEdcIEIXX1T/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
6dcc34a0-4796-5d4d-b223-282243114773,tg:mmbbr:1133_#1,e22_UsageRestrictions,,,,,,,,begindatum,1900,permission required,,,,,,,,,,
6e16f7f4-5561-58ca-9fda-4663c0f658ad,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1954_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6e16f7f4-5561-58ca-9fda-4663c0f658ad,Doos A.XIV,,ink,handwriting,postcards,
6e16f7f4-5561-58ca-9fda-4663c0f658ad,tg:mmbbr:1954_#1,e22_Archives,1,,"dlod={""name"":""Correspondence I"",""ark"":""ark:/59511/x0/47cc74ba-4ebd-5edf-9b51-2fb0c51e8ba1"",""uri"":""/repositories/15/archival_objects/20385180"",""id"":""isad:mmb:17"",""capacity"":""Correspondence I"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
6e16f7f4-5561-58ca-9fda-4663c0f658ad,tg:mmbbr:1954_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/Z2LIAZQXQhCJgdeILFZ5yWIE,https://dams.antwerpen.be/iiif/Z2LIAZQXQhCJgdeILFZ5yWIE/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
6e16f7f4-5561-58ca-9fda-4663c0f658ad,tg:mmbbr:1954_#1,e22_UsageRestrictions,,,,,,,,begindatum,1904,permission required,,,,,,,,,,
6e48aff6-8dcd-5621-952b-9bceed9012ce,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:788_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6e48aff6-8dcd-5621-952b-9bceed9012ce,Doos A.VI,,ink,handwriting,letters (correspondence),
6e48aff6-8dcd-5621-952b-9bceed9012ce,tg:mmbbr:788_#1,e22_Archives,1,,"dlod={""name"":""Stukken betreffende de collectievorming"",""ark"":""ark:/59511/x0/31f31562-e656-581b-8848-203f12243a57"",""uri"":""/repositories/15/archival_objects/20385167"",""id"":""isad:mmb:4"",""capacity"":""Stukken betreffende de collectievorming"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
6e48aff6-8dcd-5621-952b-9bceed9012ce,tg:mmbbr:788_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/VMQq3TxAVLffpodNaHBNhbCu,https://dams.antwerpen.be/iiif/VMQq3TxAVLffpodNaHBNhbCu/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
6e48aff6-8dcd-5621-952b-9bceed9012ce,tg:mmbbr:788_#1,e22_UsageRestrictions,,,,,,,,begindatum,1897,permission required,,,,,,,,,,
6e4af90d-3749-5f7c-aaa5-9ec316e4aba9,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1388_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6e4af90d-3749-5f7c-aaa5-9ec316e4aba9,Doos A.X,,ink,handwriting,letters (correspondence),
6e4af90d-3749-5f7c-aaa5-9ec316e4aba9,tg:mmbbr:1388_#1,e22_Acquisitions,1,"dlod={""name"":""schenking door Baudouin Cols, onbekende datum voor 1974"",""ark"":""ark:/59511/x0/16220524-a9f5-5783-8736-e08c7def502a"",""uri"":""/repositories/15/accessions/15048501"",""id"":""tr:mmb:3"",""date"":""9999-12-31"",""granter"":""Baudouin Cols"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,
6e4af90d-3749-5f7c-aaa5-9ec316e4aba9,tg:mmbbr:1388_#1,e22_Archives,1,,"dlod={""name"":""Briefwisseling"",""ark"":""ark:/59511/x0/8541efc9-8127-5738-b096-aecc64d37740"",""uri"":""/repositories/15/archival_objects/20385200"",""id"":""isad:mmb:37"",""capacity"":""Briefwisseling"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
6e4af90d-3749-5f7c-aaa5-9ec316e4aba9,tg:mmbbr:1388_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/bfjapiTIcergdArRCk7egt1A,https://dams.antwerpen.be/iiif/bfjapiTIcergdArRCk7egt1A/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
6e4af90d-3749-5f7c-aaa5-9ec316e4aba9,tg:mmbbr:1388_#1,e22_UsageRestrictions,,,,,,,,begindatum,1906,permission required,,,,,,,,,,
6e4ceb07-30f5-5fc9-8a2a-e77955eef5ba,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1292_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6e4ceb07-30f5-5fc9-8a2a-e77955eef5ba,Doos A.IX,,ink,handwriting,letters (correspondence),
6e4ceb07-30f5-5fc9-8a2a-e77955eef5ba,tg:mmbbr:1292_#1,e22_Archives,1,,"dlod={""name"":""Briefwisseling en financiële dossiers"",""ark"":""ark:/59511/x0/940ac2ac-9ed7-55ac-86ab-724c3351d98b"",""uri"":""/repositories/15/archival_objects/20385178"",""id"":""isad:mmb:15"",""capacity"":""Briefwisseling en financiële dossiers"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
6e4ceb07-30f5-5fc9-8a2a-e77955eef5ba,tg:mmbbr:1292_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/H2QPFeKdWOiTogVUGYzPmVwR,https://dams.antwerpen.be/iiif/H2QPFeKdWOiTogVUGYzPmVwR/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
6e4ceb07-30f5-5fc9-8a2a-e77955eef5ba,tg:mmbbr:1292_#1,e22_UsageRestrictions,,,,,,,,begindatum,1906,permission required,,,,,,,,,,
6e4d8718-5151-59dc-9cdd-7f892226ffa9,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1070_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6e4d8718-5151-59dc-9cdd-7f892226ffa9,Doos A.VIII,,ink,handwriting,letters (correspondence),
6e4d8718-5151-59dc-9cdd-7f892226ffa9,tg:mmbbr:1070_#1,e22_Archives,1,,"dlod={""name"":""Stukken betreffende de collectievorming"",""ark"":""ark:/59511/x0/31f31562-e656-581b-8848-203f12243a57"",""uri"":""/repositories/15/archival_objects/20385167"",""id"":""isad:mmb:4"",""capacity"":""Stukken betreffende de collectievorming"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
6e4d8718-5151-59dc-9cdd-7f892226ffa9,tg:mmbbr:1070_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/c1YeWGc8cX9eSobUYRsqM2Ja,https://dams.antwerpen.be/iiif/c1YeWGc8cX9eSobUYRsqM2Ja/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
6e4d8718-5151-59dc-9cdd-7f892226ffa9,tg:mmbbr:1070_#1,e22_UsageRestrictions,,,,,,,,begindatum,1900,permission required,,,,,,,,,,
6e5e8fe1-5154-5985-8739-885956ac696a,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1760_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6e5e8fe1-5154-5985-8739-885956ac696a,Doos A.XIII,,ink,handwriting,letters (correspondence),
6e5e8fe1-5154-5985-8739-885956ac696a,tg:mmbbr:1760_#1,e22_Archives,1,,"dlod={""name"":""Correspondence I"",""ark"":""ark:/59511/x0/47cc74ba-4ebd-5edf-9b51-2fb0c51e8ba1"",""uri"":""/repositories/15/archival_objects/20385180"",""id"":""isad:mmb:17"",""capacity"":""Correspondence I"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
6e5e8fe1-5154-5985-8739-885956ac696a,tg:mmbbr:1760_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/WLUkcpQRbTh9fmWRKbVLeUxy,https://dams.antwerpen.be/iiif/WLUkcpQRbTh9fmWRKbVLeUxy/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
6e5e8fe1-5154-5985-8739-885956ac696a,tg:mmbbr:1760_#1,e22_UsageRestrictions,,,,,,,,begindatum,1904,permission required,,,,,,,,,,
6e5f0c9f-4b2a-56b7-a986-c4e52b35fe2f,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:2039_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6e5f0c9f-4b2a-56b7-a986-c4e52b35fe2f,Doos A.XV,,ink,handwriting,letters (correspondence),
6e5f0c9f-4b2a-56b7-a986-c4e52b35fe2f,tg:mmbbr:2039_#1,e22_Archives,1,,"dlod={""name"":""Correspondence II"",""ark"":""ark:/59511/x0/6371a7db-4bff-547d-accb-6e38f703fb3c"",""uri"":""/repositories/15/archival_objects/20385181"",""id"":""isad:mmb:18"",""capacity"":""Correspondence II"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
6e5f0c9f-4b2a-56b7-a986-c4e52b35fe2f,tg:mmbbr:2039_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/p2KYhXkgoOUmaS4LnSjNTud6,https://dams.antwerpen.be/iiif/p2KYhXkgoOUmaS4LnSjNTud6/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
6e5f0c9f-4b2a-56b7-a986-c4e52b35fe2f,tg:mmbbr:2039_#1,e22_UsageRestrictions,,,,,,,,begindatum,1904,permission required,,,,,,,,,,
6e6e9664-7edd-5dda-8ffc-81b7e2f23b23,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:574_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6e6e9664-7edd-5dda-8ffc-81b7e2f23b23,Doos A.IV,,ink,handwriting,letters (correspondence),
6e6e9664-7edd-5dda-8ffc-81b7e2f23b23,tg:mmbbr:574_#1,e22_Archives,1,,"dlod={""name"":""Stukken betreffende de collectievorming"",""ark"":""ark:/59511/x0/31f31562-e656-581b-8848-203f12243a57"",""uri"":""/repositories/15/archival_objects/20385167"",""id"":""isad:mmb:4"",""capacity"":""Stukken betreffende de collectievorming"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
6e6e9664-7edd-5dda-8ffc-81b7e2f23b23,tg:mmbbr:574_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/EGWUZOOQJB6FNQYLNONA5Wib#id,https://dams.antwerpen.be/iiif/EGWUZOOQJB6FNQYLNONA5Wib#id/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
6e6e9664-7edd-5dda-8ffc-81b7e2f23b23,tg:mmbbr:574_#1,e22_UsageRestrictions,,,,,,,,begindatum,1895,permission required,,,,,,,,,,
6e9d1a07-d8e2-5b1b-87f0-e7a8b509b12f,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:65_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/6e9d1a07-d8e2-5b1b-87f0-e7a8b509b12f,Doos A.I,,ink,handwriting,letters (correspondence),
6e9d1a07-d8e2-5b1b-87f0-e7a8b509b12f,tg:mmbbr:65_#1,e22_Archives,1,,"dlod={""name"":""Stukken betreffende de collectievorming"",""ark"":""ark:/59511/x0/31f31562-e656-581b-8848-203f12243a57"",""uri"":""/repositories/15/archival_objects/20385167"",""id"":""isad:mmb:4"",""capacity"":""Stukken betreffende de collectievorming"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
6e9d1a07-d8e2-5b1b-87f0-e7a8b509b12f,tg:mmbbr:65_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/XFUdrgNPMXRJKnZMTApDrh3I#id,https://dams.antwerpen.be/iiif/XFUdrgNPMXRJKnZMTApDrh3I#id/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
