ResourceID,brocade.id,card,Other Identifier,Other Identifier Type
f4a0af18-9321-5a0a-a001-cab9f9dbd3de,tg:rubgr:2352,e73_OtherIdentifiers,AFG_077_036,repository numbers
597b8047-6b8f-5fa7-b12b-7b2b2b160f45,tg:rubgr:41,e73_OtherIdentifiers,AFG_001_041,repository numbers
65013038-5bca-5c33-a338-adc0affb8cc1,tg:rubgr:5314,e73_OtherIdentifiers,AFG_145_044,repository numbers
63b02781-3090-5757-8c06-addf91f6c5f7,tg:rubgr:2342,e73_OtherIdentifiers,AFG_077_026,repository numbers
28f18d26-cc19-5083-8d53-dc05afacc005,tg:rubgr:1705,e73_OtherIdentifiers,AFG_046_008,repository numbers
f11885a6-24a1-5cb9-bfc7-fef230dbe1cb,tg:rubgr:942,e73_OtherIdentifiers,AFG_021_026,repository numbers
aebc7a9f-55ea-5fe4-b4e2-4f90433585f3,tg:rubgr:2709,e73_OtherIdentifiers,AFG_085_022,repository numbers
b0eb9d3f-7fd9-59d2-a258-45e2ae12157b,tg:rubgr:952,e73_OtherIdentifiers,AFG_021_036,repository numbers
5f572008-1ec7-513f-ace7-3d5b739cbe51,tg:rubgr:4400,e73_OtherIdentifiers,AFG_112_007,repository numbers
4c297e0e-3a9a-51b2-a0aa-9a499db91122,tg:rubgr:1226,e73_OtherIdentifiers,AFG_029_035,repository numbers
fa2fa79a-4db4-54b1-ac22-d28eb60d64fd,tg:rubgr:4578,e73_OtherIdentifiers,AFG_118_004,repository numbers
a654ec29-007a-5b35-bd5f-64703e4be4a7,tg:rubgr:1236,e73_OtherIdentifiers,AFG_029_045,repository numbers
2d57d831-b683-5824-99a9-95b7a3a2eff7,tg:rubgr:4568,e73_OtherIdentifiers,AFG_117_004,repository numbers
d6a29515-b36b-5fd2-a639-b134f95bd2b5,tg:rubgr:1254,e73_OtherIdentifiers,AFG_032_004,repository numbers
feff8e43-33c6-586d-a63f-3aabe0f40d02,tg:rubgr:3271,e73_OtherIdentifiers,AFG_092_001,repository numbers
effcb332-3f8f-5ebd-bcfc-8771ff2d00f9,tg:rubgr:4237,e73_OtherIdentifiers,AFG_111_032,repository numbers
9b3fd6b1-c352-5e4a-b857-71aa9f6050ed,tg:rubgr:2603,e73_OtherIdentifiers,AFG_084_017,repository numbers
45729b5b-ab94-55aa-a5a7-930448054f7b,tg:rubgr:4227,e73_OtherIdentifiers,AFG_111_022,repository numbers
5f509661-a9ca-5428-9cea-3150684758e9,tg:rubgr:2613,e73_OtherIdentifiers,AFG_084_027,repository numbers
056deaa9-e195-5024-81c6-06e11079a763,tg:rubgr:4704,e73_OtherIdentifiers,AFG_128_004,repository numbers
1f3f2e5c-9e0e-56b3-825a-3a92ab71450b,tg:rubgr:2248,e73_OtherIdentifiers,AFG_069_017,repository numbers
facb367c-ddb7-5741-b6df-cfc80a08be6d,tg:rubgr:2258,e73_OtherIdentifiers,AFG_069_027,repository numbers
92c376c2-d03c-52e7-b7ac-a58dbff0a2d8,tg:rubgr:1132,e73_OtherIdentifiers,AFG_024_014,repository numbers
7e256ae7-65c5-5bd7-aa80-6fcc0478839d,tg:rubgr:4714,e73_OtherIdentifiers,AFG_128_014,repository numbers
cbb70cf0-272b-5c28-97e2-3f23c0d3fb11,tg:rubgr:33,e73_OtherIdentifiers,AFG_001_033,repository numbers
e2b87fed-e2ed-59cd-a9e4-bf398a4079c3,tg:rubgr:3837,e73_OtherIdentifiers,AFG_100_013,repository numbers
347078ff-e7d8-53b7-acb0-806b927b60c7,tg:rubgr:3827,e73_OtherIdentifiers,AFG_100_003,repository numbers
1dbf59fc-c77f-5274-adc1-85c27bf7c5ae,tg:rubgr:4861,e73_OtherIdentifiers,AFG_135_007,repository numbers
db89b1cb-fb7c-59fa-823a-0b6143ed7f1f,tg:rubgr:376,e73_OtherIdentifiers,AFG_007_025,repository numbers
fd6750c9-bd44-5029-b06d-e8a7dfd3fcf7,tg:rubgr:4919,e73_OtherIdentifiers,AFG_136_047,repository numbers
f94406b6-2668-51a7-bd9a-84de9eab270c,tg:rubgr:1802,e73_OtherIdentifiers,AFG_046_105,repository numbers
66008fb5-1bd2-5b8d-87b2-147d52b986f8,tg:rubgr:533,e73_OtherIdentifiers,AFG_010_048,repository numbers
197536f6-4cee-59a0-861d-743935d7c065,tg:rubgr:523,e73_OtherIdentifiers,AFG_010_038,repository numbers
7e0b0814-9e67-5c3a-a6a6-2199694a7043,tg:rubgr:2197,e73_OtherIdentifiers,AFG_064_004,repository numbers
a3414e38-94c6-5cbb-af3f-510200cf48e3,tg:rubgr:2187,e73_OtherIdentifiers,AFG_063_003,repository numbers
874e289a-76f5-5139-aa26-fc6a64f4a929,tg:rubgr:168,e73_OtherIdentifiers,AFG_003_096,repository numbers
db38613f-619c-5e94-a492-1d2832fa10f2,tg:rubgr:5135,e73_OtherIdentifiers,AFG_143_014,repository numbers
f2d74817-76d6-519a-b73b-b5a3ef08693f,tg:rubgr:1219,e73_OtherIdentifiers,AFG_029_028,repository numbers
71016dd7-4857-5af2-b51a-c21ddbab4f31,tg:rubgr:2173,e73_OtherIdentifiers,AFG_061_005,repository numbers
0f831782-799d-5b7b-be48-4cbe7b30c294,tg:rubgr:1361,e73_OtherIdentifiers,AFG_036_014,repository numbers
b61b1395-dfa0-50c8-b745-f9a5b6160f03,tg:rubgr:3501,e73_OtherIdentifiers,AFG_094_065,repository numbers
6eb3bcdf-9516-5dd4-bcae-ed063b724290,tg:rubgr:3469,e73_OtherIdentifiers,AFG_094_033,repository numbers
3b50952c-457d-5704-ae9e-0810fa0cc132,tg:rubgr:5125,e73_OtherIdentifiers,AFG_143_004,repository numbers
5154bf5d-0639-55e1-ac82-a502d64ad2e9,tg:rubgr:2982,e73_OtherIdentifiers,AFG_088_003,repository numbers
7ea84b73-0b52-5b96-9fad-151e92016448,tg:rubgr:4759,e73_OtherIdentifiers,AFG_128_059,repository numbers
a2e59cf9-9a0b-5ccf-a096-958afb5be59e,tg:rubgr:4749,e73_OtherIdentifiers,AFG_128_049,repository numbers
a5ea9c62-bd37-5a18-8456-2860077725e8,tg:rubgr:2205,e73_OtherIdentifiers,AFG_066_001,repository numbers
e0ecae4c-8322-5a51-ad92-1ef751b56151,tg:rubgr:4631,e73_OtherIdentifiers,AFG_120_007,repository numbers
7e21995c-bcee-5853-91f2-d1cc150b1b97,tg:rubgr:4895,e73_OtherIdentifiers,AFG_136_023,repository numbers
b42b1aea-317d-5bfc-ad92-92f2c6fa28b2,tg:rubgr:2450,e73_OtherIdentifiers,AFG_082_023,repository numbers
0a2c60e8-d937-5f6f-b25d-d83e35a5e8ed,tg:rubgr:4885,e73_OtherIdentifiers,AFG_136_013,repository numbers
692ab5c8-34cb-5da7-8d5e-8c5a6d953594,tg:rubgr:4698,e73_OtherIdentifiers,AFG_127_002,repository numbers
756aef89-93f2-578f-b3f7-e6d8631f1f2f,tg:rubgr:2581,e73_OtherIdentifiers,AFG_083_131,repository numbers
9fcac313-1e09-5073-9e93-1ee71ff6008f,tg:rubgr:3295,e73_OtherIdentifiers,AFG_092_025,repository numbers
8d0c5943-caa9-59dc-b3b6-61b3baa2cd3b,tg:rubgr:135,e73_OtherIdentifiers,AFG_003_063,repository numbers
cfe875a7-5e37-54ab-a588-3214298bff80,tg:rubgr:3285,e73_OtherIdentifiers,AFG_092_015,repository numbers
59543e29-d5ae-5c71-9f1a-aa337d87649a,tg:rubgr:712,e73_OtherIdentifiers,AFG_017_005,repository numbers
2cf12894-70e3-5aff-a0b7-b92614f88dbb,tg:rubgr:5096,e73_OtherIdentifiers,AFG_142_013,repository numbers
a99b066a-4917-5d35-bdb6-08a9598960cf,tg:rubgr:5086,e73_OtherIdentifiers,AFG_142_003,repository numbers
4cd2f04a-7b90-5b3a-a69d-ce874577e248,tg:rubgr:147,e73_OtherIdentifiers,AFG_003_075,repository numbers
22824596-e42f-5614-b1f9-a00ea5f40fc5,tg:rubgr:157,e73_OtherIdentifiers,AFG_003_085,repository numbers
eff228a7-ced6-56d7-bc04-f134b20a3648,tg:rubgr:1487,e73_OtherIdentifiers,AFG_039_011,repository numbers
b5ba90dd-edf5-5023-8135-90d87cd5b893,tg:rubgr:3808,e73_OtherIdentifiers,AFG_099_046,repository numbers
4d2e46bf-511d-5d59-b3db-ac6d1523edd1,tg:rubgr:221,e73_OtherIdentifiers,AFG_004_034,repository numbers
d45363cc-5d2f-58b1-ac89-917661516682,tg:rubgr:1689,e73_OtherIdentifiers,AFG_045_045,repository numbers
56fabfcf-9ce4-55c7-bed6-24e3e2452371,tg:rubgr:5288,e73_OtherIdentifiers,AFG_145_018,repository numbers
9e854324-685e-53d1-9def-850520e6bc2b,tg:rubgr:5298,e73_OtherIdentifiers,AFG_145_028,repository numbers
b9f8ccb1-37b6-5ca7-9f28-4a7a78ff3bba,tg:rubgr:1955,e73_OtherIdentifiers,AFG_054_046,repository numbers
6af82a1e-0544-5694-9369-8873ec60b602,tg:rubgr:2422,e73_OtherIdentifiers,AFG_081_007,repository numbers
3b913c6e-5f67-5ca1-9425-c7bc9959339e,tg:rubgr:2277,e73_OtherIdentifiers,AFG_071_006,repository numbers
f9a9408f-cf6b-5c22-9832-c9af1accf0d9,tg:rubgr:4643,e73_OtherIdentifiers,AFG_121_011,repository numbers
0ed31af7-4bd1-5328-a0c6-98931f5c424b,tg:rubgr:1894,e73_OtherIdentifiers,AFG_052_006,repository numbers
fc24fbfc-9792-5aa9-8474-bad6648e3a0d,tg:rubgr:5221,e73_OtherIdentifiers,AFG_144_005,repository numbers
b09a33a8-8b67-5037-bae7-77cb54f61ef3,tg:rubgr:2069,e73_OtherIdentifiers,AFG_056_013,repository numbers
dc193f81-c64f-511b-877c-a21439438d5d,tg:rubgr:2079,e73_OtherIdentifiers,AFG_057_006,repository numbers
d9a41428-1295-52da-b7c2-e5e06c96c055,tg:rubgr:4218,e73_OtherIdentifiers,AFG_111_013,repository numbers
0fb9fe04-0185-55b6-8256-a1cb49d6d872,tg:rubgr:5009,e73_OtherIdentifiers,AFG_137_044,repository numbers
2c0d1c5c-3b3c-5ed3-a03e-1ac2b6e5e96a,tg:rubgr:1325,e73_OtherIdentifiers,AFG_034_040,repository numbers
16137fa2-e60e-557c-b1e1-991ef724db0c,tg:rubgr:1335,e73_OtherIdentifiers,AFG_035_001,repository numbers
a90d15c1-9b0e-580a-be2b-2ea449a0e66a,tg:rubgr:1418,e73_OtherIdentifiers,AFG_038_024,repository numbers
d05ba72a-feae-52a9-982d-b46a7d69deae,tg:rubgr:929,e73_OtherIdentifiers,AFG_021_013,repository numbers
25ed9fc9-fb8e-534b-9136-7ae1188d77f1,tg:rubgr:2404,e73_OtherIdentifiers,AFG_079_007,repository numbers
32ff07df-de31-5b0f-ac82-701a9bb36255,tg:rubgr:3887,e73_OtherIdentifiers,AFG_102_002,repository numbers
086b0f64-f2d2-5876-93fa-e0c3c522ca5a,tg:rubgr:2414,e73_OtherIdentifiers,AFG_080_005,repository numbers
59b8098c-8fbd-5c5f-91e6-655d69d11919,tg:rubgr:5217,e73_OtherIdentifiers,AFG_144_001,repository numbers
1dbedb08-9aa9-5d88-8370-425cc37ff6e8,tg:rubgr:2241,e73_OtherIdentifiers,AFG_069_010,repository numbers
41639bd3-42ab-5ffa-ba4b-f75e8ee35b46,tg:rubgr:3956,e73_OtherIdentifiers,AFG_102_071,repository numbers
634ee13a-2057-5a74-8f2d-6b61c9dd50d4,tg:rubgr:4910,e73_OtherIdentifiers,AFG_136_038,repository numbers
92559d51-e60b-59cc-b8dd-ec433cae816b,tg:rubgr:4878,e73_OtherIdentifiers,AFG_136_006,repository numbers
4e6ac81d-ee37-5b2b-bed8-97eaab5d7aaf,tg:rubgr:217,e73_OtherIdentifiers,AFG_004_030,repository numbers
eb66a900-3997-53ec-8888-88a482a05799,tg:rubgr:4900,e73_OtherIdentifiers,AFG_136_028,repository numbers
53a74990-be41-51a9-86fd-6aa56f0134f0,tg:rubgr:1963,e73_OtherIdentifiers,AFG_054_054,repository numbers
06f41c81-ecde-5cdc-9f6d-53f23bcaf371,tg:rubgr:2380,e73_OtherIdentifiers,AFG_077_064,repository numbers
d0d8420a-592f-5932-a088-d6a320ed6c1e,tg:rubgr:3484,e73_OtherIdentifiers,AFG_094_048,repository numbers
cf8ea4c8-e252-5537-9a6d-4148d18f6513,tg:rubgr:3494,e73_OtherIdentifiers,AFG_094_058,repository numbers
7e4b6ed0-15ab-5b07-9a5f-829a92d45ddf,tg:rubgr:161,e73_OtherIdentifiers,AFG_003_089,repository numbers
9479dedb-3ae2-5fe2-aee7-c74fa0a57562,tg:rubgr:171,e73_OtherIdentifiers,AFG_003_099,repository numbers
b014b1f5-693d-5e78-a632-f784c21b8de6,tg:rubgr:1286,e73_OtherIdentifiers,AFG_034_001,repository numbers
4ec1935b-b00a-5130-909c-18ba79d416fc,tg:rubgr:1879,e73_OtherIdentifiers,AFG_051_002,repository numbers
a4857827-087e-5ccb-aa3d-6c3ec45f635f,tg:rubgr:558,e73_OtherIdentifiers,AFG_011_017,repository numbers
27a40d25-76e9-5bbd-9669-7b8313eff703,tg:rubgr:1088,e73_OtherIdentifiers,AFG_023_036,repository numbers
3f538749-a08a-5380-ba4e-7103a8a8d187,tg:rubgr:3934,e73_OtherIdentifiers,AFG_102_049,repository numbers
36851ab6-e5bf-5ab7-ac95-28b39361f501,tg:rubgr:4183,e73_OtherIdentifiers,AFG_109_063,repository numbers
1090103b-c7d9-5318-a3f1-bd33742992a2,tg:rubgr:5275,e73_OtherIdentifiers,AFG_145_005,repository numbers
e9678807-8c86-5e90-90d9-fbdf03028318,tg:rubgr:2466,e73_OtherIdentifiers,AFG_083_016,repository numbers
d4dffab8-e354-5d22-b12a-74f4aefc3fc7,tg:rubgr:4052,e73_OtherIdentifiers,AFG_106_037,repository numbers
cad2fbb7-1db2-510b-8c2d-3d6acee73863,tg:rubgr:4334,e73_OtherIdentifiers,AFG_111_129,repository numbers
71564d89-3dd1-573f-898b-3a3219bc89cc,tg:rubgr:2710,e73_OtherIdentifiers,AFG_085_023,repository numbers
ea517eea-89a8-5263-9552-a734d60bc280,tg:rubgr:4409,e73_OtherIdentifiers,AFG_112_016,repository numbers
5e4f8615-f29e-5012-bb9b-e28dfe78b357,tg:rubgr:5103,e73_OtherIdentifiers,AFG_142_020,repository numbers
c065ed68-e140-5267-933d-a89ce7a0cd90,tg:rubgr:2145,e73_OtherIdentifiers,AFG_059_002,repository numbers
0a767dcc-159c-518e-992d-5fe997ef6f63,tg:rubgr:4571,e73_OtherIdentifiers,AFG_117_007,repository numbers
2c40b8c5-4830-5e4e-bae4-86df71f65c87,tg:rubgr:3537,e73_OtherIdentifiers,AFG_095_022,repository numbers
16403bd4-6ab8-58e2-a6ba-4505e5524fdd,tg:rubgr:2828,e73_OtherIdentifiers,AFG_086_086,repository numbers
2a9fe10b-0a58-5d9a-8d2d-c19de9926481,tg:rubgr:4585,e73_OtherIdentifiers,AFG_118_011,repository numbers
0dee935d-8927-52b5-8538-262752bd9f72,tg:rubgr:4595,e73_OtherIdentifiers,AFG_118_021,repository numbers
80fe94b0-92f3-5f1a-8310-14fc8d5135f9,tg:rubgr:4857,e73_OtherIdentifiers,AFG_135_003,repository numbers
173624fc-f78a-5e6e-97ad-f7d5d4c46de9,tg:rubgr:2482,e73_OtherIdentifiers,AFG_083_032,repository numbers
7bc83c20-9564-5272-b8db-5ad3a3a27cf7,tg:rubgr:1690,e73_OtherIdentifiers,AFG_045_046,repository numbers
1a01aa84-22e9-565e-9fa9-8752c34f0931,tg:rubgr:3801,e73_OtherIdentifiers,AFG_099_039,repository numbers
aa8d9279-1f86-5430-bfbe-66b3d2fe4593,tg:rubgr:5291,e73_OtherIdentifiers,AFG_145_021,repository numbers
10f0caef-5908-592f-a750-3a0939d92a89,tg:rubgr:5281,e73_OtherIdentifiers,AFG_145_011,repository numbers
146ab5e1-161e-5a23-b9c9-6c0c8b5b8f73,tg:rubgr:1741,e73_OtherIdentifiers,AFG_046_044,repository numbers
0541cca6-6191-5549-9f6b-33b47c0902d7,tg:rubgr:1639,e73_OtherIdentifiers,AFG_044_040,repository numbers
67953cfa-0e45-55c4-9513-a961adb1ac6b,tg:rubgr:4722,e73_OtherIdentifiers,AFG_128_022,repository numbers
e4b00dc0-fc68-59f7-a523-8343d20673d9,tg:rubgr:4732,e73_OtherIdentifiers,AFG_128_032,repository numbers
f299814f-1d49-5250-8c4a-65879d2be833,tg:rubgr:4444,e73_OtherIdentifiers,AFG_113_008,repository numbers
b68acaf3-f299-56a4-b125-ff21ef61e3dc,tg:rubgr:1262,e73_OtherIdentifiers,AFG_032_012,repository numbers
169e6237-5a64-5b8f-8a5b-1ecb8b7cbc85,tg:rubgr:2070,e73_OtherIdentifiers,AFG_056_014,repository numbers
68d9f3f7-a0ae-5f3b-98ea-44a4066bf6ae,tg:rubgr:1272,e73_OtherIdentifiers,AFG_033_010,repository numbers
3c2bcf4c-2a4e-528a-8dcb-b2d9aaaf1fed,tg:rubgr:5026,e73_OtherIdentifiers,AFG_139_006,repository numbers
695e9615-e66f-542c-99cd-8621bc59f05f,tg:rubgr:906,e73_OtherIdentifiers,AFG_020_019,repository numbers
02de1f5f-b55b-5400-88cc-c80ab45e47f0,tg:rubgr:4201,e73_OtherIdentifiers,AFG_110_012,repository numbers
4b9a7cae-7f39-53e6-a886-12253e83b410,tg:rubgr:2635,e73_OtherIdentifiers,AFG_084_049,repository numbers
4fe3d07e-4010-53c1-981a-1a2baee6c78c,tg:rubgr:3508,e73_OtherIdentifiers,AFG_094_072,repository numbers
ab0a4dba-5790-545b-ba31-086b07deb441,tg:rubgr:4740,e73_OtherIdentifiers,AFG_128_040,repository numbers
6f1f8c9c-94a3-5715-83e7-2bceca9efd7c,tg:rubgr:4638,e73_OtherIdentifiers,AFG_121_006,repository numbers
d10970e1-e068-5935-9712-3eb266ac0a8a,tg:rubgr:4750,e73_OtherIdentifiers,AFG_128_050,repository numbers
e77961c2-e574-580d-b2c1-bf7a6f04966a,tg:rubgr:4628,e73_OtherIdentifiers,AFG_120_004,repository numbers
248d5f2d-8536-5454-89b3-c599363e62ab,tg:rubgr:2449,e73_OtherIdentifiers,AFG_082_022,repository numbers
0e321051-d3a9-5fb6-a02a-1311f60b919b,tg:rubgr:577,e73_OtherIdentifiers,AFG_011_036,repository numbers
3cbe8dee-ca3a-5ff3-9fc3-bb25c235d201,tg:rubgr:567,e73_OtherIdentifiers,AFG_011_026,repository numbers
3d48d2e3-5670-5ab1-bc19-43dd6fff2ac5,tg:rubgr:3804,e73_OtherIdentifiers,AFG_099_042,repository numbers
4008d6f9-d4a0-5ef2-a53d-9ce695327a4d,tg:rubgr:2497,e73_OtherIdentifiers,AFG_083_047,repository numbers
edeb6f12-384d-517a-b639-332707f0a720,tg:rubgr:4852,e73_OtherIdentifiers,AFG_134_036,repository numbers
6dc02adb-d658-54f0-bc13-7a91a9e34909,tg:rubgr:5284,e73_OtherIdentifiers,AFG_145_014,repository numbers
270908e5-af8c-525c-af85-35f5e7e199fe,tg:rubgr:1959,e73_OtherIdentifiers,AFG_054_050,repository numbers
67478663-62dc-502d-800b-4fe9de2ed62d,tg:rubgr:4590,e73_OtherIdentifiers,AFG_118_016,repository numbers
3139990c-9212-537a-b2d5-94c24676ad01,tg:rubgr:4580,e73_OtherIdentifiers,AFG_118_006,repository numbers
6b004d0a-9e36-5c62-ab71-5b3f291f08ae,tg:rubgr:2689,e73_OtherIdentifiers,AFG_085_002,repository numbers
56bfd6d2-b2d4-5ea2-9170-35c41b11357e,tg:rubgr:3383,e73_OtherIdentifiers,AFG_093_046,repository numbers
3d1331f1-7883-562f-af94-d47d01dd2284,tg:rubgr:1277,e73_OtherIdentifiers,AFG_033_015,repository numbers
a7e6df07-fff7-5fda-9d7b-ff5b19e74988,tg:rubgr:5023,e73_OtherIdentifiers,AFG_139_003,repository numbers
159202ab-2c1d-5d07-8719-a14cc42c1111,tg:rubgr:4441,e73_OtherIdentifiers,AFG_113_005,repository numbers
495afd67-45d7-5896-98a3-2c9703bacf04,tg:rubgr:4214,e73_OtherIdentifiers,AFG_111_009,repository numbers
2ea4cc69-2719-5c1f-ba79-8343fa67d6ce,tg:rubgr:903,e73_OtherIdentifiers,AFG_020_016,repository numbers
a1627d11-c9b7-5498-973c-c589b2b544e4,tg:rubgr:1744,e73_OtherIdentifiers,AFG_046_047,repository numbers
98450908-bcfb-5669-8726-c27cc9d2013c,tg:rubgr:2556,e73_OtherIdentifiers,AFG_083_106,repository numbers
720fd76d-d5a6-5e2b-b964-dbd86d71de31,tg:rubgr:284,e73_OtherIdentifiers,AFG_005_048,repository numbers
f6abb5ff-25da-58e0-959a-3be5d2403734,tg:rubgr:4172,e73_OtherIdentifiers,AFG_109_052,repository numbers
5212f402-3b1d-5546-b2de-d4684288b5a1,tg:rubgr:2546,e73_OtherIdentifiers,AFG_083_096,repository numbers
fb0f2083-1392-55d6-83ef-44515bb886bb,tg:rubgr:3771,e73_OtherIdentifiers,AFG_099_009,repository numbers
02575190-c155-59c5-965f-2248f0a728e8,tg:rubgr:4737,e73_OtherIdentifiers,AFG_128_037,repository numbers
0a09fe77-cf74-5b58-b63b-9a1539105990,tg:rubgr:3713,e73_OtherIdentifiers,AFG_098_021,repository numbers
4f22890a-a2dd-5812-ae4d-259d062631a9,tg:rubgr:4745,e73_OtherIdentifiers,AFG_128_045,repository numbers
d0d4e274-65d6-5e6b-b2fd-5ede0e4584e2,tg:rubgr:2371,e73_OtherIdentifiers,AFG_077_055,repository numbers
61c35d51-f3c1-5e2a-8320-5f256f7b117f,tg:rubgr:4899,e73_OtherIdentifiers,AFG_136_027,repository numbers
2bf781ed-876e-59e5-a346-7ae0e5724a47,tg:rubgr:4889,e73_OtherIdentifiers,AFG_136_017,repository numbers
93997380-af3c-5a78-b248-5acd220f4ac4,tg:rubgr:2524,e73_OtherIdentifiers,AFG_083_074,repository numbers
aab054ef-890d-5c98-b39a-7de9ad0cb0bb,tg:rubgr:809,e73_OtherIdentifiers,AFG_017_102,repository numbers
404b7b03-5ba4-568a-bc4a-bc76cfa85e8a,tg:rubgr:961,e73_OtherIdentifiers,AFG_021_045,repository numbers
e568d070-35c3-59b9-9121-9ff7fc7a2995,tg:rubgr:4433,e73_OtherIdentifiers,AFG_112_040,repository numbers
7c9276ac-f82b-5603-94a2-4fd2dc1301ec,tg:rubgr:5041,e73_OtherIdentifiers,AFG_140_004,repository numbers
83748b50-66d9-5468-92fa-c44b62901dec,tg:rubgr:5129,e73_OtherIdentifiers,AFG_143_008,repository numbers
eff2d217-fae2-5924-9778-56d995b281de,tg:rubgr:129,e73_OtherIdentifiers,AFG_003_057,repository numbers
fcd73a9b-f988-50d4-a977-935cc945712c,tg:rubgr:139,e73_OtherIdentifiers,AFG_003_067,repository numbers
ad080c75-261f-5ca7-b98d-609fc18afee1,tg:rubgr:562,e73_OtherIdentifiers,AFG_011_021,repository numbers
44da81d7-4553-58ec-a97c-c74492508f52,tg:rubgr:572,e73_OtherIdentifiers,AFG_011_031,repository numbers
aa76baff-485f-5ecb-856c-f552250c32a6,tg:rubgr:2569,e73_OtherIdentifiers,AFG_083_119,repository numbers
ced9be7d-d5a0-5ff4-9a00-5ce49ad9ad5a,tg:rubgr:2244,e73_OtherIdentifiers,AFG_069_013,repository numbers
32b89e46-9e49-5b49-bfaf-f5e8e9218766,tg:rubgr:4708,e73_OtherIdentifiers,AFG_128_008,repository numbers
4fc35cc0-b43f-5de2-a19b-0e46399ccc4f,tg:rubgr:2254,e73_OtherIdentifiers,AFG_069_023,repository numbers
09208c93-bc80-535c-98d4-82e96604fcaa,tg:rubgr:1046,e73_OtherIdentifiers,AFG_022_079,repository numbers
c3d8d228-08fa-5c60-9ff2-3293c1b80302,tg:rubgr:798,e73_OtherIdentifiers,AFG_017_091,repository numbers
ff783edd-8daf-5246-bc87-51adada9307f,tg:rubgr:4516,e73_OtherIdentifiers,AFG_116_003,repository numbers
2898159f-054a-5611-baa1-dad5a5cb6079,tg:rubgr:3438,e73_OtherIdentifiers,AFG_094_002,repository numbers
32b6322b-ff9b-5380-b796-ff0bff29817c,tg:rubgr:4353,e73_OtherIdentifiers,AFG_111_148,repository numbers
ad17fc6a-8731-5a77-928e-f024342c32ac,tg:rubgr:164,e73_OtherIdentifiers,AFG_003_092,repository numbers
0488cbd4-f01e-528a-9fdf-192ea796158c,tg:rubgr:3943,e73_OtherIdentifiers,AFG_102_058,repository numbers
fabccf21-9995-5ccd-9e75-8e7997354b98,tg:rubgr:4905,e73_OtherIdentifiers,AFG_136_033,repository numbers
a0436ac4-6e6d-50e1-89a5-4bba604e23a7,tg:rubgr:4915,e73_OtherIdentifiers,AFG_136_043,repository numbers
bce7afa0-9037-55d7-b745-88a9f24a7014,tg:rubgr:3953,e73_OtherIdentifiers,AFG_102_068,repository numbers
0bcab4b7-8d1d-5d86-a490-a1f7ec90800d,tg:rubgr:1966,e73_OtherIdentifiers,AFG_054_057,repository numbers
21dc747b-a329-5b51-a55d-5ec10e1ec42f,tg:rubgr:1914,e73_OtherIdentifiers,AFG_054_005,repository numbers
55ce96b2-d09b-52a1-9bd3-dcf85da33d46,tg:rubgr:3859,e73_OtherIdentifiers,AFG_101_011,repository numbers
9b672228-c4b1-5cb5-a112-2a25d721bbca,tg:rubgr:4196,e73_OtherIdentifiers,AFG_110_007,repository numbers
369498df-c102-5dd8-8321-66b59ee23080,tg:rubgr:4398,e73_OtherIdentifiers,AFG_112_005,repository numbers
bf5ac1c5-bae9-5aa9-ad4b-caf4f7ebc7ed,tg:rubgr:106,e73_OtherIdentifiers,AFG_003_034,repository numbers
98d1efcb-fb32-5f70-87fd-e74672d4a999,tg:rubgr:2705,e73_OtherIdentifiers,AFG_085_018,repository numbers
00063283-a40e-5d5b-9b91-007a96b240a7,tg:rubgr:4331,e73_OtherIdentifiers,AFG_111_126,repository numbers
31eb45f1-e2e9-544a-8875-04a6f0b676db,tg:rubgr:3377,e73_OtherIdentifiers,AFG_093_040,repository numbers
b0b534ff-f56d-5e6b-8a5b-26f9559d874a,tg:rubgr:5106,e73_OtherIdentifiers,AFG_142_023,repository numbers
56aa9b29-8636-5e4e-b9c8-f23cfa7ffe9e,tg:rubgr:2038,e73_OtherIdentifiers,AFG_055_069,repository numbers
c0334dc1-e0c8-5773-afe5-db1169ae0bc2,tg:rubgr:5318,e73_OtherIdentifiers,AFG_145_048,repository numbers
97740c9b-e58d-5f18-a824-a23917114135,tg:rubgr:1034,e73_OtherIdentifiers,AFG_022_067,repository numbers
841bc406-c0cd-547b-a012-ce8769cf5ef9,tg:rubgr:2236,e73_OtherIdentifiers,AFG_069_005,repository numbers
c2f7fb2c-c2e1-5e1c-b516-8d99d8589329,tg:rubgr:5308,e73_OtherIdentifiers,AFG_145_038,repository numbers
58f9dad5-aefb-51a1-84df-029f4c261146,tg:rubgr:2473,e73_OtherIdentifiers,AFG_083_023,repository numbers
11df8c4a-fa33-5238-b65b-26ef0645f672,tg:rubgr:2200,e73_OtherIdentifiers,AFG_064_007,repository numbers
88ddace6-3234-5689-ab97-b0cba970beb7,tg:rubgr:4634,e73_OtherIdentifiers,AFG_121_002,repository numbers
0c6fb736-af7d-5411-935e-a710ffb1d2b5,tg:rubgr:4624,e73_OtherIdentifiers,AFG_119_005,repository numbers
e862e34b-3bf7-54c6-96bd-b8f7055a2861,tg:rubgr:4880,e73_OtherIdentifiers,AFG_136_008,repository numbers
b4be448c-7d96-542b-b8b3-b6965f47853a,tg:rubgr:2445,e73_OtherIdentifiers,AFG_082_018,repository numbers
1dfca717-4b9c-5590-ac3e-09a106e8effe,tg:rubgr:4890,e73_OtherIdentifiers,AFG_136_018,repository numbers
