ResourceID,brocade.id,museum,card,ire.isaar.uuid,source_ire_type,Original Entity Type,source_code,ire.isaar.id,place_au_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type
d7bf7e0b-5ff0-56a3-bc48-9b3b9b980e03,tg:lhtk:14481,lh,e73_OriginalBrocade,0b939d98-855a-5295-87fa-14c29c88361b,vb,keywords,au::22381,au::22381:1,au::22381g:1,,"dlod={""suggest"":[""/agents/corporate_entities/2394767"",""au::22381"",""au::22381:1"",""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""Koninklijke Nederlandse Schouwburg""],""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/2394767"",""id"":""au::22381:1"",""isCapacity"":false}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b,agent
bc6cbffc-933b-5041-91c6-70dc1c17d91c,tg:lhtk:5853,lh,e73_OriginalBrocade,190b724f-5621-556c-baf0-c9d47b710c0c,vb,keywords,au::13706,au::13706:1,au::13706g:1,,"dlod={""suggest"":[""/agents/corporate_entities/1466542"",""au::13706"",""au::13706:1"",""ark:/83110/x0/190b724f-5621-556c-baf0-c9d47b710c0c"",""Nieuw Vlaanderen""],""name"":""Nieuw Vlaanderen"",""ark"":""ark:/83110/x0/190b724f-5621-556c-baf0-c9d47b710c0c"",""uri"":""/agents/corporate_entities/1466542"",""id"":""au::13706:1"",""isCapacity"":false}",ark:/83110/x0/190b724f-5621-556c-baf0-c9d47b710c0c,agent
0686fa13-1ea8-5929-a49f-602edd272773,tg:lhtk:3688,lh,e73_OriginalBrocade,456d80df-d047-5804-8876-2c70048d6ef9,vb,keywords,au::9297,au::9297:1,au::9297g:1,,"dlod={""suggest"":[""/agents/people/994779"",""au::9297"",""au::9297:1"",""ark:/83110/x0/456d80df-d047-5804-8876-2c70048d6ef9"",""Camille Huysmans""],""name"":""Camille Huysmans"",""ark"":""ark:/83110/x0/456d80df-d047-5804-8876-2c70048d6ef9"",""uri"":""/agents/people/994779"",""id"":""au::9297:1"",""isCapacity"":false}",ark:/83110/x0/456d80df-d047-5804-8876-2c70048d6ef9,agent
ad9edc77-8e64-5f90-b789-d2a9e0adb780,tg:lhtk:8647,lh,e73_OriginalBrocade,bc653678-5f0e-535f-84f8-78fd3fc16fe0,vb,keywords,au::4792,au::4792:1,au::4792g:1,,"dlod={""suggest"":[""/agents/people/512744"",""au::4792"",""au::4792:1"",""ark:/83110/x0/bc653678-5f0e-535f-84f8-78fd3fc16fe0"",""Jan Emiel Daele""],""name"":""Jan Emiel Daele"",""ark"":""ark:/83110/x0/bc653678-5f0e-535f-84f8-78fd3fc16fe0"",""uri"":""/agents/people/512744"",""id"":""au::4792:1"",""isCapacity"":false}",ark:/83110/x0/bc653678-5f0e-535f-84f8-78fd3fc16fe0,agent
97eb5baf-27ab-5afe-9f66-5bc42d767fe8,tg:lhtk:13905,lh,e73_OriginalBrocade,2c0f7188-4fa2-53ca-b705-e829426d56cb,vb,keywords,au::61257,au::61257:1,au::61257g:1,,"dlod={""suggest"":[""/agents/corporate_entities/6554499"",""au::61257"",""au::61257:1"",""ark:/83110/x0/2c0f7188-4fa2-53ca-b705-e829426d56cb"",""De Slegte""],""name"":""De Slegte"",""ark"":""ark:/83110/x0/2c0f7188-4fa2-53ca-b705-e829426d56cb"",""uri"":""/agents/corporate_entities/6554499"",""id"":""au::61257:1"",""isCapacity"":false}",ark:/83110/x0/2c0f7188-4fa2-53ca-b705-e829426d56cb,agent
cafb3372-db96-5b77-989e-499ea08e186f,tg:lhtk:3944,lh,e73_OriginalBrocade,c9fa1cf4-2b31-5734-8a2f-dd6a47e64bbd,vb,keywords,au::20615,au::20615:1,au::20615g:1,,"dlod={""suggest"":[""/agents/corporate_entities/2205805"",""au::20615"",""au::20615:1"",""ark:/83110/x0/c9fa1cf4-2b31-5734-8a2f-dd6a47e64bbd"",""Vonksteen""],""name"":""Vonksteen"",""ark"":""ark:/83110/x0/c9fa1cf4-2b31-5734-8a2f-dd6a47e64bbd"",""uri"":""/agents/corporate_entities/2205805"",""id"":""au::20615:1"",""isCapacity"":false}",ark:/83110/x0/c9fa1cf4-2b31-5734-8a2f-dd6a47e64bbd,agent
cafb3372-db96-5b77-989e-499ea08e186f,tg:lhtk:3944,lh,e73_OriginalBrocade,287afc4c-4fb3-55af-808f-57b2f1a18df6,vb,keywords,au::8273,au::8273:1,au::8273g:1,,"dlod={""suggest"":[""/agents/people/885211"",""au::8273"",""au::8273:1"",""ark:/83110/x0/287afc4c-4fb3-55af-808f-57b2f1a18df6"",""Ernest van der Hallen""],""name"":""Ernest van der Hallen"",""ark"":""ark:/83110/x0/287afc4c-4fb3-55af-808f-57b2f1a18df6"",""uri"":""/agents/people/885211"",""id"":""au::8273:1"",""isCapacity"":false}",ark:/83110/x0/287afc4c-4fb3-55af-808f-57b2f1a18df6,agent
6784adbf-2839-508d-8860-afaaf9cb3f86,tg:lhtk:6793,lh,e73_OriginalBrocade,c693a50b-4f1e-531e-9f68-2356f68ca337,vb,keywords,au::16286,au::16286:1,au::16286g:1,,"dlod={""suggest"":[""/agents/people/1742602"",""au::16286"",""au::16286:1"",""ark:/83110/x0/c693a50b-4f1e-531e-9f68-2356f68ca337"",""Maurits Sabbe""],""name"":""Maurits Sabbe"",""ark"":""ark:/83110/x0/c693a50b-4f1e-531e-9f68-2356f68ca337"",""uri"":""/agents/people/1742602"",""id"":""au::16286:1"",""isCapacity"":false}",ark:/83110/x0/c693a50b-4f1e-531e-9f68-2356f68ca337,agent
6da4056c-3f7f-5256-8f09-8a3a70ad775b,tg:lhtk:205,lh,e73_OriginalBrocade,fae1e204-5cba-57a0-9e6c-4d54f3a8075d,vb,keywords,au::10539,au::10539:1,au::10539g:1,,"dlod={""suggest"":[""/agents/corporate_entities/1127673"",""au::10539"",""au::10539:1"",""ark:/83110/x0/fae1e204-5cba-57a0-9e6c-4d54f3a8075d"",""Koninklijke Vlaamse Academie voor Taal- en Letterkunde""],""name"":""Koninklijke Vlaamse Academie voor Taal- en Letterkunde"",""ark"":""ark:/83110/x0/fae1e204-5cba-57a0-9e6c-4d54f3a8075d"",""uri"":""/agents/corporate_entities/1127673"",""id"":""au::10539:1"",""isCapacity"":false}",ark:/83110/x0/fae1e204-5cba-57a0-9e6c-4d54f3a8075d,agent
4178b8c5-52be-5e43-8429-915a9ff92296,tg:lhtk:9518,lh,e73_OriginalBrocade,6326b41f-fe7f-58a7-a4e7-da7b542045ed,vb,keywords,au::3880,au::3880:1,au::3880g:1,,"dlod={""suggest"":[""/agents/people/415160"",""au::3880"",""au::3880:1"",""ark:/83110/x0/6326b41f-fe7f-58a7-a4e7-da7b542045ed"",""Ernest Claes""],""name"":""Ernest Claes"",""ark"":""ark:/83110/x0/6326b41f-fe7f-58a7-a4e7-da7b542045ed"",""uri"":""/agents/people/415160"",""id"":""au::3880:1"",""isCapacity"":false}",ark:/83110/x0/6326b41f-fe7f-58a7-a4e7-da7b542045ed,agent
26e98580-e267-519e-b427-a426f9533644,tg:lhtk:13915,lh,e73_OriginalBrocade,f1bdb2f0-9df9-51db-9477-c4d3b8108cf0,vb,keywords,au::20646,au::20646:1,au::20646g:1,,"dlod={""suggest"":[""/agents/corporate_entities/2209122"",""au::20646"",""au::20646:1"",""ark:/83110/x0/f1bdb2f0-9df9-51db-9477-c4d3b8108cf0"",""Vooruit [Dagblad]""],""name"":""Vooruit [Dagblad]"",""ark"":""ark:/83110/x0/f1bdb2f0-9df9-51db-9477-c4d3b8108cf0"",""uri"":""/agents/corporate_entities/2209122"",""id"":""au::20646:1"",""isCapacity"":false}",ark:/83110/x0/f1bdb2f0-9df9-51db-9477-c4d3b8108cf0,agent
6420a713-78ba-5935-baf1-2298ab755fbf,tg:lhtk:1721,lh,e73_OriginalBrocade,ebd00cc4-2119-5474-b6ef-42b56014bfd9,vb,keywords,au::4333,au::4333:1,au::4333g:1,,"dlod={""suggest"":[""/agents/people/463631"",""au::4333"",""au::4333:1"",""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""Hendrik Conscience""],""name"":""Hendrik Conscience"",""ark"":""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""uri"":""/agents/people/463631"",""id"":""au::4333:1"",""isCapacity"":false}",ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9,agent
776997a6-fcf0-51f6-8ad9-528fdb5d37ab,tg:lhtk:8807,lh,e73_OriginalBrocade,ac92ef70-ff90-5587-bcf9-9d972c08469a,vb,keywords,au::21564,au::21564:1,au::21564g:1,,"dlod={""suggest"":[""/agents/people/2307348"",""au::21564"",""au::21564:1"",""ark:/83110/x0/ac92ef70-ff90-5587-bcf9-9d972c08469a"",""Eugène A. Winters""],""name"":""Eugène A. Winters"",""ark"":""ark:/83110/x0/ac92ef70-ff90-5587-bcf9-9d972c08469a"",""uri"":""/agents/people/2307348"",""id"":""au::21564:1"",""isCapacity"":false}",ark:/83110/x0/ac92ef70-ff90-5587-bcf9-9d972c08469a,agent
776997a6-fcf0-51f6-8ad9-528fdb5d37ab,tg:lhtk:8807,lh,e73_OriginalBrocade,0b939d98-855a-5295-87fa-14c29c88361b,vb,keywords,au::22381,au::22381:1,au::22381g:1,,"dlod={""suggest"":[""/agents/corporate_entities/2394767"",""au::22381"",""au::22381:1"",""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""Koninklijke Nederlandse Schouwburg""],""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/2394767"",""id"":""au::22381:1"",""isCapacity"":false}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b,agent
776997a6-fcf0-51f6-8ad9-528fdb5d37ab,tg:lhtk:8807,lh,e73_OriginalBrocade,8b568984-c24e-5080-8dbb-aa4b88afe5fc,vb,keywords,au::45662,au::45662:1,au::45662g:1,,"dlod={""suggest"":[""/agents/people/4885834"",""au::45662"",""au::45662:1"",""ark:/83110/x0/8b568984-c24e-5080-8dbb-aa4b88afe5fc"",""Bernard Verheyden""],""name"":""Bernard Verheyden"",""ark"":""ark:/83110/x0/8b568984-c24e-5080-8dbb-aa4b88afe5fc"",""uri"":""/agents/people/4885834"",""id"":""au::45662:1"",""isCapacity"":false}",ark:/83110/x0/8b568984-c24e-5080-8dbb-aa4b88afe5fc,agent
776997a6-fcf0-51f6-8ad9-528fdb5d37ab,tg:lhtk:8807,lh,e73_OriginalBrocade,027beecc-1314-59ee-ba8f-552ffa834f10,vb,keywords,au::8854,au::8854:1,au::8854g:1,,"dlod={""suggest"":[""/agents/people/947378"",""au::8854"",""au::8854:1"",""ark:/83110/x0/027beecc-1314-59ee-ba8f-552ffa834f10"",""Patrick Hiketick""],""name"":""Patrick Hiketick"",""ark"":""ark:/83110/x0/027beecc-1314-59ee-ba8f-552ffa834f10"",""uri"":""/agents/people/947378"",""id"":""au::8854:1"",""isCapacity"":false}",ark:/83110/x0/027beecc-1314-59ee-ba8f-552ffa834f10,agent
3b720441-8ed0-5889-8af8-97bf3d8d20f2,tg:lhtk:9494,lh,e73_OriginalBrocade,42cde316-7cb6-5aa4-93c0-6e5223f31b7e,vb,keywords,au::4855,au::4855:1,au::4855g:1,,"dlod={""suggest"":[""/agents/people/519485"",""au::4855"",""au::4855:1"",""ark:/83110/x0/42cde316-7cb6-5aa4-93c0-6e5223f31b7e"",""Johan Daisne""],""name"":""Johan Daisne"",""ark"":""ark:/83110/x0/42cde316-7cb6-5aa4-93c0-6e5223f31b7e"",""uri"":""/agents/people/519485"",""id"":""au::4855:1"",""isCapacity"":false}",ark:/83110/x0/42cde316-7cb6-5aa4-93c0-6e5223f31b7e,agent
169db98d-f3a8-5585-9161-cc556d0819e2,tg:lhtk:3039,lh,e73_OriginalBrocade,bf4801e5-2388-5ebb-b3e7-bbafd64f52f0,vb,keywords,au::2342,au::2342:1,au::2342g:1,,"dlod={""suggest"":[""/agents/people/250594"",""au::2342"",""au::2342:1"",""ark:/83110/x0/bf4801e5-2388-5ebb-b3e7-bbafd64f52f0"",""Albert Bontridder""],""name"":""Albert Bontridder"",""ark"":""ark:/83110/x0/bf4801e5-2388-5ebb-b3e7-bbafd64f52f0"",""uri"":""/agents/people/250594"",""id"":""au::2342:1"",""isCapacity"":false}",ark:/83110/x0/bf4801e5-2388-5ebb-b3e7-bbafd64f52f0,agent
e954b9ed-80c6-5eed-9e2d-a6b34c991da8,tg:lhtk:3151,lh,e73_OriginalBrocade,44ccc7c3-1ff2-51fc-b9eb-eff787b82f68,vb,keywords,au::5193,au::5193:1,au::5193g:1,,"dlod={""suggest"":[""/agents/people/555651"",""au::5193"",""au::5193:1"",""ark:/83110/x0/44ccc7c3-1ff2-51fc-b9eb-eff787b82f68"",""Ary J.J. Delen""],""name"":""Ary J.J. Delen"",""ark"":""ark:/83110/x0/44ccc7c3-1ff2-51fc-b9eb-eff787b82f68"",""uri"":""/agents/people/555651"",""id"":""au::5193:1"",""isCapacity"":false}",ark:/83110/x0/44ccc7c3-1ff2-51fc-b9eb-eff787b82f68,agent
349e76c2-69fc-5a80-b7de-cef8f3bab002,tg:lhtk:8817,lh,e73_OriginalBrocade,af7dde23-0642-539d-bcf1-434ada82e61a,vb,keywords,au::11968,au::11968:1,au::11968g:1,,"dlod={""suggest"":[""/agents/people/1280576"",""au::11968"",""au::11968:1"",""ark:/83110/x0/af7dde23-0642-539d-bcf1-434ada82e61a"",""Leo Madder""],""name"":""Leo Madder"",""ark"":""ark:/83110/x0/af7dde23-0642-539d-bcf1-434ada82e61a"",""uri"":""/agents/people/1280576"",""id"":""au::11968:1"",""isCapacity"":false}",ark:/83110/x0/af7dde23-0642-539d-bcf1-434ada82e61a,agent
349e76c2-69fc-5a80-b7de-cef8f3bab002,tg:lhtk:8817,lh,e73_OriginalBrocade,ac92ef70-ff90-5587-bcf9-9d972c08469a,vb,keywords,au::21564,au::21564:1,au::21564g:1,,"dlod={""suggest"":[""/agents/people/2307348"",""au::21564"",""au::21564:1"",""ark:/83110/x0/ac92ef70-ff90-5587-bcf9-9d972c08469a"",""Eugène A. Winters""],""name"":""Eugène A. Winters"",""ark"":""ark:/83110/x0/ac92ef70-ff90-5587-bcf9-9d972c08469a"",""uri"":""/agents/people/2307348"",""id"":""au::21564:1"",""isCapacity"":false}",ark:/83110/x0/ac92ef70-ff90-5587-bcf9-9d972c08469a,agent
349e76c2-69fc-5a80-b7de-cef8f3bab002,tg:lhtk:8817,lh,e73_OriginalBrocade,0b939d98-855a-5295-87fa-14c29c88361b,vb,keywords,au::22381,au::22381:1,au::22381g:1,,"dlod={""suggest"":[""/agents/corporate_entities/2394767"",""au::22381"",""au::22381:1"",""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""Koninklijke Nederlandse Schouwburg""],""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/2394767"",""id"":""au::22381:1"",""isCapacity"":false}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b,agent
349e76c2-69fc-5a80-b7de-cef8f3bab002,tg:lhtk:8817,lh,e73_OriginalBrocade,027beecc-1314-59ee-ba8f-552ffa834f10,vb,keywords,au::8854,au::8854:1,au::8854g:1,,"dlod={""suggest"":[""/agents/people/947378"",""au::8854"",""au::8854:1"",""ark:/83110/x0/027beecc-1314-59ee-ba8f-552ffa834f10"",""Patrick Hiketick""],""name"":""Patrick Hiketick"",""ark"":""ark:/83110/x0/027beecc-1314-59ee-ba8f-552ffa834f10"",""uri"":""/agents/people/947378"",""id"":""au::8854:1"",""isCapacity"":false}",ark:/83110/x0/027beecc-1314-59ee-ba8f-552ffa834f10,agent
3759404d-08c6-5d68-aed2-488471cd5494,tg:lhtk:15524,lh,e73_OriginalBrocade,0b939d98-855a-5295-87fa-14c29c88361b,vb,keywords,au::22381,au::22381:1,au::22381g:1,,"dlod={""suggest"":[""/agents/corporate_entities/2394767"",""au::22381"",""au::22381:1"",""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""Koninklijke Nederlandse Schouwburg""],""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/2394767"",""id"":""au::22381:1"",""isCapacity"":false}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b,agent
5777b60c-f145-5c6d-af37-3340d9ac7253,tg:lhtk:14713,lh,e73_OriginalBrocade,0b939d98-855a-5295-87fa-14c29c88361b,vb,keywords,au::22381,au::22381:1,au::22381g:1,,"dlod={""suggest"":[""/agents/corporate_entities/2394767"",""au::22381"",""au::22381:1"",""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""Koninklijke Nederlandse Schouwburg""],""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/2394767"",""id"":""au::22381:1"",""isCapacity"":false}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b,agent
03520066-550e-5278-9d9a-ff68b02cec4d,tg:lhtk:15219,lh,e73_OriginalBrocade,0ca9b148-7bf7-59d3-9faf-dd6ff8c05e46,vb,keywords,au::14358,au::14358:1,au::14358g:1,,"dlod={""suggest"":[""/agents/people/1536306"",""au::14358"",""au::14358:1"",""ark:/83110/x0/0ca9b148-7bf7-59d3-9faf-dd6ff8c05e46"",""Clément Pardon""],""name"":""Clément Pardon"",""ark"":""ark:/83110/x0/0ca9b148-7bf7-59d3-9faf-dd6ff8c05e46"",""uri"":""/agents/people/1536306"",""id"":""au::14358:1"",""isCapacity"":false}",ark:/83110/x0/0ca9b148-7bf7-59d3-9faf-dd6ff8c05e46,agent
3a97bf44-1b03-5f49-9906-d96afffdab59,tg:lhtk:13755,lh,e73_OriginalBrocade,c99d9181-8792-5d42-ae36-4461768fc3a6,vb,keywords,au::5076,au::5076:1,au::5076g:1,,"dlod={""suggest"":[""/agents/people/543132"",""au::5076"",""au::5076:1"",""ark:/83110/x0/c99d9181-8792-5d42-ae36-4461768fc3a6"",""Jan Decorte""],""name"":""Jan Decorte"",""ark"":""ark:/83110/x0/c99d9181-8792-5d42-ae36-4461768fc3a6"",""uri"":""/agents/people/543132"",""id"":""au::5076:1"",""isCapacity"":false}",ark:/83110/x0/c99d9181-8792-5d42-ae36-4461768fc3a6,agent
abf6e562-c800-5d6d-ae41-33f55aaa453e,tg:lhtk:6132,lh,e73_OriginalBrocade,0b489df6-54c6-503a-b581-9872fc8d7ecd,vb,keywords,au::14906,au::14906:1,au::14906g:1,,"dlod={""suggest"":[""/agents/people/1594942"",""au::14906"",""au::14906:1"",""ark:/83110/x0/0b489df6-54c6-503a-b581-9872fc8d7ecd"",""Ketty van de Poel""],""name"":""Ketty van de Poel"",""ark"":""ark:/83110/x0/0b489df6-54c6-503a-b581-9872fc8d7ecd"",""uri"":""/agents/people/1594942"",""id"":""au::14906:1"",""isCapacity"":false}",ark:/83110/x0/0b489df6-54c6-503a-b581-9872fc8d7ecd,agent
abf6e562-c800-5d6d-ae41-33f55aaa453e,tg:lhtk:6132,lh,e73_OriginalBrocade,0b939d98-855a-5295-87fa-14c29c88361b,vb,keywords,au::22381,au::22381:1,au::22381g:1,,"dlod={""suggest"":[""/agents/corporate_entities/2394767"",""au::22381"",""au::22381:1"",""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""Koninklijke Nederlandse Schouwburg""],""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/2394767"",""id"":""au::22381:1"",""isCapacity"":false}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b,agent
07393a3b-2a0d-590d-8ca8-3bc84d3e50c0,tg:lhtk:6122,lh,e73_OriginalBrocade,0b939d98-855a-5295-87fa-14c29c88361b,vb,keywords,au::22381,au::22381:1,au::22381g:1,,"dlod={""suggest"":[""/agents/corporate_entities/2394767"",""au::22381"",""au::22381:1"",""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""Koninklijke Nederlandse Schouwburg""],""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/2394767"",""id"":""au::22381:1"",""isCapacity"":false}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b,agent
07393a3b-2a0d-590d-8ca8-3bc84d3e50c0,tg:lhtk:6122,lh,e73_OriginalBrocade,bf702a1c-9bac-5ce0-8f11-1507f9640b16,vb,keywords,au::2742,au::2742:1,au::2742g:1,,"dlod={""suggest"":[""/agents/people/293394"",""au::2742"",""au::2742:1"",""ark:/83110/x0/bf702a1c-9bac-5ce0-8f11-1507f9640b16"",""Frans van den Brande""],""name"":""Frans van den Brande"",""ark"":""ark:/83110/x0/bf702a1c-9bac-5ce0-8f11-1507f9640b16"",""uri"":""/agents/people/293394"",""id"":""au::2742:1"",""isCapacity"":false}",ark:/83110/x0/bf702a1c-9bac-5ce0-8f11-1507f9640b16,agent
58895251-8ddb-5e40-bd8a-6e23beb415b6,tg:lhtk:14703,lh,e73_OriginalBrocade,0b939d98-855a-5295-87fa-14c29c88361b,vb,keywords,au::22381,au::22381:1,au::22381g:1,,"dlod={""suggest"":[""/agents/corporate_entities/2394767"",""au::22381"",""au::22381:1"",""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""Koninklijke Nederlandse Schouwburg""],""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/2394767"",""id"":""au::22381:1"",""isCapacity"":false}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b,agent
58895251-8ddb-5e40-bd8a-6e23beb415b6,tg:lhtk:14703,lh,e73_OriginalBrocade,7feb9aa2-95c2-5074-ad3a-e04262d58d15,vb,keywords,au::779,au::779:1,au::779g:1,,"dlod={""suggest"":[""/agents/people/83353"",""au::779"",""au::779:1"",""ark:/83110/x0/7feb9aa2-95c2-5074-ad3a-e04262d58d15"",""Eddy Asselbergs""],""name"":""Eddy Asselbergs"",""ark"":""ark:/83110/x0/7feb9aa2-95c2-5074-ad3a-e04262d58d15"",""uri"":""/agents/people/83353"",""id"":""au::779:1"",""isCapacity"":false}",ark:/83110/x0/7feb9aa2-95c2-5074-ad3a-e04262d58d15,agent
de7cac3c-ed48-5930-aebe-65dffd7a320a,tg:lhtk:5248,lh,e73_OriginalBrocade,cfe8150f-a818-586f-96ae-6640ee79ad21,vb,keywords,au::1635,au::1635:1,au::1635g:1,,"dlod={""suggest"":[""/agents/people/174945"",""au::1635"",""au::1635:1"",""ark:/83110/x0/cfe8150f-a818-586f-96ae-6640ee79ad21"",""Anton Bergmann""],""name"":""Anton Bergmann"",""ark"":""ark:/83110/x0/cfe8150f-a818-586f-96ae-6640ee79ad21"",""uri"":""/agents/people/174945"",""id"":""au::1635:1"",""isCapacity"":false}",ark:/83110/x0/cfe8150f-a818-586f-96ae-6640ee79ad21,agent
d31f6317-5f4c-5233-a8bf-0fe5a9739c70,tg:lhtk:7550,lh,e73_OriginalBrocade,10b665ad-3766-5b72-8f3c-e62086558c2d,vb,keywords,au::15035,au::15035:1,au::15035g:1,,"dlod={""suggest"":[""/agents/people/1608745"",""au::15035"",""au::15035:1"",""ark:/83110/x0/10b665ad-3766-5b72-8f3c-e62086558c2d"",""Gerard Portielje""],""name"":""Gerard Portielje"",""ark"":""ark:/83110/x0/10b665ad-3766-5b72-8f3c-e62086558c2d"",""uri"":""/agents/people/1608745"",""id"":""au::15035:1"",""isCapacity"":false}",ark:/83110/x0/10b665ad-3766-5b72-8f3c-e62086558c2d,agent
0fbf0bef-962d-56c6-9ada-14f067ba8463,tg:lhtk:6254,lh,e73_OriginalBrocade,0b939d98-855a-5295-87fa-14c29c88361b,vb,keywords,au::22381,au::22381:1,au::22381g:1,,"dlod={""suggest"":[""/agents/corporate_entities/2394767"",""au::22381"",""au::22381:1"",""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""Koninklijke Nederlandse Schouwburg""],""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/2394767"",""id"":""au::22381:1"",""isCapacity"":false}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b,agent
0fbf0bef-962d-56c6-9ada-14f067ba8463,tg:lhtk:6254,lh,e73_OriginalBrocade,d095f38f-b80d-57cc-96ad-04d0820b5be9,vb,keywords,au::326,au::326:1,au::326g:1,,"dlod={""suggest"":[""/agents/people/34882"",""au::326"",""au::326:1"",""ark:/83110/x0/d095f38f-b80d-57cc-96ad-04d0820b5be9"",""Gella Allaert""],""name"":""Gella Allaert"",""ark"":""ark:/83110/x0/d095f38f-b80d-57cc-96ad-04d0820b5be9"",""uri"":""/agents/people/34882"",""id"":""au::326:1"",""isCapacity"":false}",ark:/83110/x0/d095f38f-b80d-57cc-96ad-04d0820b5be9,agent
df46d1e6-c355-50fa-98d9-21d1dfb99035,tg:lhtk:13433,lh,e73_OriginalBrocade,1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1,vb,keywords,au::2268,au::2268:1,au::2268g:1,,"dlod={""suggest"":[""/agents/people/242676"",""au::2268"",""au::2268:1"",""ark:/83110/x0/1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1"",""Emmanuel de Bom""],""name"":""Emmanuel de Bom"",""ark"":""ark:/83110/x0/1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1"",""uri"":""/agents/people/242676"",""id"":""au::2268:1"",""isCapacity"":false}",ark:/83110/x0/1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1,agent
156a768d-a007-51b5-8c33-6ee87ea89331,tg:lhtk:14475,lh,e73_OriginalBrocade,0b939d98-855a-5295-87fa-14c29c88361b,vb,keywords,au::22381,au::22381:1,au::22381g:1,,"dlod={""suggest"":[""/agents/corporate_entities/2394767"",""au::22381"",""au::22381:1"",""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""Koninklijke Nederlandse Schouwburg""],""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/2394767"",""id"":""au::22381:1"",""isCapacity"":false}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b,agent
fed72a24-9a74-5ee4-bdde-fa382ee0aa09,tg:lhtk:10621,lh,e73_OriginalBrocade,ebfb294e-eaca-5186-a63f-54ef75413df7,vb,keywords,au::47061,au::47061:1,au::47061g:1,,"dlod={""name"":""Reclame"",""ark"":""ark:/83110/x0/ebfb294e-eaca-5186-a63f-54ef75413df7"",""uri"":""/subjects/5035527"",""id"":""au::47061"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""topic""}",ark:/83110/x0/ebfb294e-eaca-5186-a63f-54ef75413df7,topic
