ResourceID,brocade.id,card,Start Date,End Date,Start Date Type,End Date Type
59f79f81-2a7e-5834-bd2e-c71b61f66594,tg:lhtk:10139,e73_CreationTimeSpans,1910,nan,circa,nan
e2f43fd9-948c-51c8-b49e-7a4ce07612a9,tg:lhtk:12759,e73_CreationTimeSpans,nan,nan,zonder datum,nan
8b2dfc82-1059-50d8-8f00-0f37156d0526,tg:lhtk:2718,e73_CreationTimeSpans,1950,nan,reconstructie,nan
fd986944-5114-52be-9006-07c626a6c5ff,tg:lhtk:14591,e73_CreationTimeSpans,1985,nan,nan,nan
cd6af592-aa7b-58dd-91a1-d592a2bfa474,tg:lhtk:5943,e73_CreationTimeSpans,1968,nan,nan,nan
a2df5384-f12f-5603-bf80-b524e2a3c3ae,tg:lhtk:5953,e73_CreationTimeSpans,1952,nan,reconstructie,nan
95a8e4c7-c799-5e6d-bd41-cb4ed231972c,tg:lhtk:14581,e73_CreationTimeSpans,1985,nan,nan,nan
7217fe40-8323-556f-a391-291e4c12cde0,tg:lhtk:7976,e73_CreationTimeSpans,1948-11-17,nan,nan,nan
0dd7bafc-50db-5438-bf8c-ead343616e5e,tg:lhtk:4385,e73_CreationTimeSpans,1940,nan,nan,nan
0efc1ec2-13dd-5129-882e-55f6f7e9de44,tg:lhtk:9616,e73_CreationTimeSpans,1866,nan,nan,nan
560491a2-fc2f-565f-8e6a-4c40e609d1b7,tg:lhtk:13382,e73_CreationTimeSpans,2uu1,nan,nan,nan
af2622a7-4a32-5bb6-90b5-4495f3961aaf,tg:lhtk:10190,e73_CreationTimeSpans,nan,nan,zonder datum,nan
ea68cd83-b874-548d-9263-81f222d1e53e,tg:lhtk:8264,e73_CreationTimeSpans,1870,nan,circa,nan
45794138-6e89-5c34-b0b8-7d2e14870426,tg:lhtk:13392,e73_CreationTimeSpans,nan,nan,zonder datum,nan
9d516b4e-f475-5629-bd8d-2717848d64a9,tg:lhtk:9606,e73_CreationTimeSpans,1861,nan,nan,nan
0f51fcf5-d0a1-5eca-a8c4-eb4f734b642d,tg:lhtk:12698,e73_CreationTimeSpans,1934-07-26,nan,nan,nan
7aea3835-57cb-5a45-b559-cf310e9670cf,tg:lhtk:8274,e73_CreationTimeSpans,1966-04,nan,reconstructie,nan
73025106-b87f-5176-837e-67099f41756d,tg:lhtk:10180,e73_CreationTimeSpans,1860,nan,nan,nan
302b4127-df7b-52ed-9914-73cc1d4711dc,tg:lhtk:9570,e73_CreationTimeSpans,1913-08-20,nan,nan,nan
426706a4-1996-5622-a5f9-6ee80c14546b,tg:lhtk:12496,e73_CreationTimeSpans,1922-06-27,nan,nan,nan
7fff95a2-e445-5274-a4e1-aefb0164888b,tg:lhtk:14843,e73_CreationTimeSpans,1998,nan,nan,nan
60534348-a0b2-5879-a5d6-7cbd9b75b5d5,tg:lhtk:13805,e73_CreationTimeSpans,1920,nan,reconstructie,nan
1fad8956-8e10-595a-8daa-bea5d5e0fd5b,tg:lhtk:9560,e73_CreationTimeSpans,1872,nan,nan,nan
e35f926b-beb8-5da0-9a45-744f6b93f78b,tg:lhtk:13815,e73_CreationTimeSpans,1927,nan,nan,nan
8fcd1b5a-06e8-5d18-88a8-c9d96e41c6d5,tg:lhtk:12486,e73_CreationTimeSpans,1922-05-10,nan,nan,nan
ef1dfb9e-1e8a-56a1-83e1-2830958cc2a9,tg:lhtk:14853,e73_CreationTimeSpans,1998,nan,nan,nan
ddca4a00-71f5-50ae-ac66-8733e4e3c35c,tg:lhtk:9418,e73_CreationTimeSpans,1993,nan,nan,nan
bdbe8563-651b-5d5d-831f-6f152042d716,tg:lhtk:2282,e73_CreationTimeSpans,1967,nan,nan,nan
f1e443cc-4b63-5d12-b91e-f113c019cff8,tg:lhtk:1871,e73_CreationTimeSpans,1946,nan,nan,nan
8202057b-f432-59bb-81ee-3ccc21c47486,tg:lhtk:6837,e73_CreationTimeSpans,1980-05-30,1980-06-08,nan,nan
1c0f263c-c684-52af-b848-96114a240b2a,tg:lhtk:15285,e73_CreationTimeSpans,1938,nan,nan,nan
85fbc347-895a-53d9-ae73-be09a44ba3d8,tg:lhtk:1919,e73_CreationTimeSpans,1962,nan,nan,nan
79d36488-c9a5-5ddb-bcb2-c6468bf7345d,tg:lhtk:15295,e73_CreationTimeSpans,1938,nan,nan,nan
aeea31b6-ff44-56f6-a22d-56e15b7fcd71,tg:lhtk:6827,e73_CreationTimeSpans,1954-01-22,nan,nan,nan
b5b8e02c-7eee-5f80-a027-f5b6633f89e3,tg:lhtk:2292,e73_CreationTimeSpans,1916-10-31,nan,nan,nan
6dc51fea-9619-5172-a8d9-53657beee928,tg:lhtk:1861,e73_CreationTimeSpans,1899,nan,nan,nan
b81b200d-8f21-5c89-a6a3-fe453ee08202,tg:lhtk:3798,e73_CreationTimeSpans,1928,nan,nan,nan
e28c7411-c0c8-5c95-8ad0-b6414ce49750,tg:lhtk:14695,e73_CreationTimeSpans,1989,nan,nan,nan
e25994de-eb20-53b9-b919-2ad125becf0f,tg:lhtk:3692,e73_CreationTimeSpans,1950-05-28,nan,nan,nan
044b5849-3126-5708-a33f-3b53d8c9d348,tg:lhtk:2388,e73_CreationTimeSpans,1907-12,nan,reconstructie,nan
eda59b4c-b390-5373-ac69-500c39cb4904,tg:lhtk:532,e73_CreationTimeSpans,1938,nan,circa,nan
731441da-78a4-55e7-bf73-b36710ec82a1,tg:lhtk:1803,e73_CreationTimeSpans,1911,1912,nan,nan
e95a4293-aeea-58c8-aaeb-b15b55a99349,tg:lhtk:8018,e73_CreationTimeSpans,1937-10,nan,nan,nan
cc9ceef3-969f-514f-adc2-911e5059cb4e,tg:lhtk:14959,e73_CreationTimeSpans,1999,nan,nan,nan
e448f290-7c07-5b3b-bfe2-4a6f2ec8a463,tg:lhtk:9512,e73_CreationTimeSpans,1944,nan,nan,nan
14273c73-55d5-5978-a5f5-bbc3500596c8,tg:lhtk:4918,e73_CreationTimeSpans,1966,nan,nan,nan
0b3712da-294b-55b8-8be2-f45b6bd81753,tg:lhtk:10294,e73_CreationTimeSpans,1834,nan,nan,nan
54da6912-b05e-5310-a501-d5fa9a4302b5,tg:lhtk:13867,e73_CreationTimeSpans,nan,nan,zonder datum,nan
05ef6f6c-fac7-5f39-b8a3-3b65a530d619,tg:lhtk:7293,e73_CreationTimeSpans,1833,nan,nan,nan
a677bbf6-2170-59ec-bbef-2120eb4b3e92,tg:lhtk:14821,e73_CreationTimeSpans,1997,nan,nan,nan
758def47-de96-5db2-8d5e-da3c6c97110b,tg:lhtk:8008,e73_CreationTimeSpans,1918,nan,nan,nan
90a7b8ae-aa3e-52a9-a6cd-0bbe33167cb4,tg:lhtk:4908,e73_CreationTimeSpans,1966,nan,nan,nan
5f070e74-2121-5fa7-8d2b-4030d2230b64,tg:lhtk:14831,e73_CreationTimeSpans,1997,nan,nan,nan
a961c429-894d-5ac3-8b40-221a20aa5952,tg:lhtk:4870,e73_CreationTimeSpans,1955,nan,nan,nan
b6efe105-2b53-5d28-86bc-2ea56ab444cb,tg:lhtk:10284,e73_CreationTimeSpans,1834,nan,nan,nan
12347e45-d55c-5f87-a5b0-a40e5f601a38,tg:lhtk:13877,e73_CreationTimeSpans,nan,nan,zonder datum,nan
8666e0f7-3fd9-539b-bf0a-f564ea123e1b,tg:lhtk:9674,e73_CreationTimeSpans,1852,nan,nan,nan
d70d72f1-d9a8-513b-9910-574a2a11ea6d,tg:lhtk:10913,e73_CreationTimeSpans,1920-11-08,nan,nan,nan
2a9f47e6-d797-57ef-b857-d687d9d8ea09,tg:lhtk:6587,e73_CreationTimeSpans,1950,nan,circa,nan
7ec6ddfa-b06e-5f41-96df-cfb2f035421c,tg:lhtk:7914,e73_CreationTimeSpans,1996,nan,nan,nan
63176dc1-ac69-5c0e-823d-06b19e36d87c,tg:lhtk:13298,e73_CreationTimeSpans,nan,nan,zonder datum,nan
73aff279-74ad-59a2-b482-c6617dc4e43d,tg:lhtk:12792,e73_CreationTimeSpans,1939,nan,nan,nan
a4304c1b-f006-561f-a35a-a55e0ee56f89,tg:lhtk:5795,e73_CreationTimeSpans,1936-01-31,nan,nan,nan
78323ef2-d9d4-555f-9998-16f421355ced,tg:lhtk:7904,e73_CreationTimeSpans,1906,nan,reconstructie,nan
7e05495b-45ab-5fc1-b82c-2a314ab1a3e9,tg:lhtk:11590,e73_CreationTimeSpans,nan,nan,zonder datum,nan
fe900ac3-b514-528f-95af-486a3cbecd7a,tg:lhtk:10903,e73_CreationTimeSpans,1935-11-03,nan,nan,nan
c1accca5-62d3-510b-89a3-272c67cd78bc,tg:lhtk:9664,e73_CreationTimeSpans,nan,nan,zonder datum,nan
54293e7d-f7f1-533b-a012-f31fc32a09f6,tg:lhtk:6597,e73_CreationTimeSpans,1984,nan,nan,nan
dacdbdcc-09bb-5cf9-926b-6ecf3e488c2b,tg:lhtk:5785,e73_CreationTimeSpans,1935-03-06,nan,nan,nan
f904cc0c-176a-51f7-a898-b0f9e2ce50ae,tg:lhtk:13288,e73_CreationTimeSpans,1996,nan,nan,nan
8a34d009-74a7-569c-b748-99fff364bd8f,tg:lhtk:12926,e73_CreationTimeSpans,1977,nan,nan,nan
a76525c5-2ec0-5c2a-a013-b931688482d0,tg:lhtk:5859,e73_CreationTimeSpans,1935-02,nan,reconstructie,nan
edd7fb85-c8aa-5de8-a820-05985f382467,tg:lhtk:15181,e73_CreationTimeSpans,nan,nan,zonder datum,nan
dbb90926-eafe-51f6-8971-b4de0c7619b4,tg:lhtk:12936,e73_CreationTimeSpans,nan,nan,zonder datum,nan
09c753a6-68fe-507e-bd16-128999a93af2,tg:lhtk:2977,e73_CreationTimeSpans,1869,nan,reconstructie,nan
ee8ab999-42ca-5c78-98f2-3574cba85a90,tg:lhtk:15191,e73_CreationTimeSpans,nan,nan,zonder datum,nan
4c3337c9-464b-51be-8e1d-63f6254f4800,tg:lhtk:5849,e73_CreationTimeSpans,1937-01-07,nan,nan,nan
fe2ab58d-88f9-5267-a30a-6fe3b0bc6d75,tg:lhtk:5654,e73_CreationTimeSpans,1921-05-05,nan,datum vóór,nan
ea4e1dd0-15ba-52f9-8844-4bff006d797c,tg:lhtk:11539,e73_CreationTimeSpans,1918,nan,nan,nan
e0252d12-cb50-5c8a-873e-0ec79cce9cf9,tg:lhtk:1578,e73_CreationTimeSpans,1908,nan,nan,nan
53358e2a-8816-5bcc-b4b3-a9f98a874b4c,tg:lhtk:10033,e73_CreationTimeSpans,1851,nan,nan,nan
b086d771-6eb5-5da0-abfb-f2d069e108bf,tg:lhtk:2612,e73_CreationTimeSpans,1898-02-13,nan,nan,nan
df50837d-193a-55df-8dad-c147b4df26a0,tg:lhtk:13359,e73_CreationTimeSpans,nan,nan,zonder datum,nan
6ff8357e-4f01-505d-b8af-d39c966736a5,tg:lhtk:14267,e73_CreationTimeSpans,1972-11,nan,nan,nan
0c7cd740-fb50-5447-9e28-ff060cc0347d,tg:lhtk:6446,e73_CreationTimeSpans,1964,nan,reconstructie,nan
a259db9b-9d09-5608-941c-8866a42fe545,tg:lhtk:13221,e73_CreationTimeSpans,nan,nan,zonder datum,nan
af492119-62c4-568e-ab4f-b63c1d971669,tg:lhtk:2602,e73_CreationTimeSpans,1926,nan,nan,nan
e141f50c-fcd3-52e9-b000-20462a560002,tg:lhtk:13349,e73_CreationTimeSpans,nan,nan,zonder datum,nan
4b06931a-553a-546a-9513-6ca492c619ee,tg:lhtk:1568,e73_CreationTimeSpans,1937-12-01,nan,datum vóór,nan
14c030d3-935b-53a7-8ab2-89c9a4c2f832,tg:lhtk:5644,e73_CreationTimeSpans,1921-04-14,nan,datum vóór,nan
9e91338e-ec3a-50c0-8703-9b70310af67a,tg:lhtk:11529,e73_CreationTimeSpans,nan,nan,zonder datum,nan
966af203-661a-5a1d-ae0a-c8c7177bfa8e,tg:lhtk:10023,e73_CreationTimeSpans,1851,nan,nan,nan
8fb21b20-b24a-5886-ad19-6ac4d0dd5a6a,tg:lhtk:6456,e73_CreationTimeSpans,1964,nan,reconstructie,nan
169350f2-3f32-5eaa-83fa-8aa2141386ef,tg:lhtk:13231,e73_CreationTimeSpans,nan,nan,zonder datum,nan
47d58e8f-cac6-5a63-b037-81269a967801,tg:lhtk:14277,e73_CreationTimeSpans,1972-11,nan,nan,nan
d1251630-b521-509d-b993-6f2422a2177a,tg:lhtk:15040,e73_CreationTimeSpans,1983,nan,nan,nan
658569b5-a941-557a-abdc-bc48b4eb8d1a,tg:lhtk:9901,e73_CreationTimeSpans,1872,nan,nan,nan
891afc9c-b7d3-5c9e-b164-08c8581f1da4,tg:lhtk:2047,e73_CreationTimeSpans,1939-03-15,nan,nan,nan
28089bfd-d1da-5184-9483-44ae996a5b6b,tg:lhtk:5998,e73_CreationTimeSpans,1959,nan,reconstructie,nan
65312529-a1d9-5ec0-9501-1ecf910f07ce,tg:lhtk:9098,e73_CreationTimeSpans,1980,nan,circa,nan
6d85c746-56f7-54d3-aa29-2ff5b85d4c12,tg:lhtk:15138,e73_CreationTimeSpans,1976,nan,circa,nan
f731dcde-70d7-5f51-90de-54d3b69086fc,tg:lhtk:14432,e73_CreationTimeSpans,1982,nan,nan,nan
a2cb9e29-8f4e-5cf0-9cb7-71c0c341b64e,tg:lhtk:9879,e73_CreationTimeSpans,1936-11-11,nan,nan,nan
1852ed54-e73a-5f9a-9516-0313cc7b108f,tg:lhtk:6213,e73_CreationTimeSpans,1952,nan,reconstructie,nan
a5ed35c0-7bb0-5d90-aa31-ebc93964ecb2,tg:lhtk:13474,e73_CreationTimeSpans,1945,nan,reconstructie,nan
71f804d7-b545-5eb4-9726-c4d0377e3cde,tg:lhtk:2057,e73_CreationTimeSpans,1976,nan,nan,nan
a1f33189-01f8-58b0-a077-d947bf3ea1e6,tg:lhtk:15050,e73_CreationTimeSpans,1983,nan,nan,nan
053fb3c5-0f0f-5019-a956-9a0e8ed0d233,tg:lhtk:9911,e73_CreationTimeSpans,1936-11-23,nan,nan,nan
d93bdb1e-e8ea-5dad-bd97-e52c0217dc0d,tg:lhtk:6203,e73_CreationTimeSpans,1952,nan,nan,nan
fa9e95d4-925f-574e-8923-9f236e92ac98,tg:lhtk:13464,e73_CreationTimeSpans,1945,nan,reconstructie,nan
764e3e25-f5d4-5682-897f-38a7830587be,tg:lhtk:11204,e73_CreationTimeSpans,1941-03-24,nan,nan,nan
860e75d6-2760-55dd-b96b-4084c37516e0,tg:lhtk:5169,e73_CreationTimeSpans,1959,nan,nan,nan
56321f3c-30fa-5b45-b27a-ae399393d6f1,tg:lhtk:4463,e73_CreationTimeSpans,1941,nan,nan,nan
f3a3e563-bf52-58c6-a459-2cba93934e3b,tg:lhtk:12360,e73_CreationTimeSpans,1922,nan,reconstructie,nan
97e4be54-5bc7-5d87-b3b7-bff88c6c10dd,tg:lhtk:10500,e73_CreationTimeSpans,1875,nan,nan,nan
4e447dac-4dbf-5058-bb7d-fec69204afb4,tg:lhtk:15326,e73_CreationTimeSpans,1937,1938,nan,nan
c3df5d62-fe69-59a2-a73b-784c764471ea,tg:lhtk:6994,e73_CreationTimeSpans,1955,nan,nan,nan
00a95b3d-cd24-593c-8456-c3c5707695db,tg:lhtk:13712,e73_CreationTimeSpans,nan,nan,zonder datum,nan
78080048-83f4-5d9d-b34c-dd158332bc12,tg:lhtk:6175,e73_CreationTimeSpans,1951,nan,reconstructie,nan
c4aa506b-8f46-554d-91f9-650d20c659ab,tg:lhtk:14754,e73_CreationTimeSpans,1992,nan,nan,nan
b55caea3-0c99-54a0-a2ae-a6b690480e26,tg:lhtk:4715,e73_CreationTimeSpans,1960,nan,nan,nan
919ebbae-0206-5e51-a088-99988176703d,tg:lhtk:10478,e73_CreationTimeSpans,1875,nan,nan,nan
1a80ae15-8403-5d86-9699-f63eba49fcbd,tg:lhtk:11172,e73_CreationTimeSpans,1939-11-05,nan,nan,nan
43625c28-3ee1-5245-a330-52bfbf49ef82,tg:lhtk:10510,e73_CreationTimeSpans,1877,nan,nan,nan
87ef65db-0bfa-5ced-8a97-b86362142bb5,tg:lhtk:5377,e73_CreationTimeSpans,1940,1945,circa,circa
ef160967-0cb8-5c10-a085-ab7def1fc6c6,tg:lhtk:7517,e73_CreationTimeSpans,1897,nan,circa,nan
ead92186-b95a-5557-9ac1-fc0b5cd2255d,tg:lhtk:12370,e73_CreationTimeSpans,1922-02-28,nan,nan,nan
6f02b3e6-bf29-5067-9c02-eb779ad1386b,tg:lhtk:11983,e73_CreationTimeSpans,nan,nan,zonder datum,nan
9fc79086-e75f-53c8-a432-d851a05cc5ee,tg:lhtk:10468,e73_CreationTimeSpans,1881,nan,nan,nan
8b0d4d76-5b5a-54e0-b770-8e360793c828,tg:lhtk:14744,e73_CreationTimeSpans,1992,nan,nan,nan
3ab5aba6-6fb2-5f21-a60c-4d2e0ec2251d,tg:lhtk:11162,e73_CreationTimeSpans,nan,nan,zonder datum,nan
d0170080-b1b4-5ff5-b320-0f8f9128615d,tg:lhtk:13702,e73_CreationTimeSpans,1945,nan,nan,nan
22487294-77c9-530d-bfaf-d75661d41188,tg:lhtk:2249,e73_CreationTimeSpans,1976-05-14,nan,nan,nan
8d5028ec-247f-5278-9e82-cb8a9e505806,tg:lhtk:6165,e73_CreationTimeSpans,1951,nan,reconstructie,nan
18d4f5ff-0ea7-51db-9b29-3f6c3e95f415,tg:lhtk:12535,e73_CreationTimeSpans,1934-06-14,nan,nan,nan
eeb6a679-8a0f-5de8-9277-d1d785b11a37,tg:lhtk:14079,e73_CreationTimeSpans,nan,nan,zonder datum,nan
553172cb-146f-5d14-8291-e2dc94c06208,tg:lhtk:10355,e73_CreationTimeSpans,1841,nan,nan,nan
6d1926a8-2e9a-5e3d-93aa-1752be4b9942,tg:lhtk:8938,e73_CreationTimeSpans,1959-10-23,nan,datum vóór,nan
746a6c43-3f52-526f-a9f5-f1fbe2824ad0,tg:lhtk:14898,e73_CreationTimeSpans,1978,nan,nan,nan
5f7b0287-1fb5-572d-bb1d-ddcc7037a17d,tg:lhtk:3106,e73_CreationTimeSpans,1909-08-17,nan,nan,nan
2cf868d3-df96-573b-b0ff-3e96d229b0b5,tg:lhtk:4140,e73_CreationTimeSpans,1927,nan,reconstructie,nan
58c01be7-2be9-59c8-9408-20756ca05852,tg:lhtk:14101,e73_CreationTimeSpans,nan,nan,zonder datum,nan
31908d3c-9966-526d-b43f-5631aa662a6c,tg:lhtk:10345,e73_CreationTimeSpans,1841,nan,nan,nan
6738abdc-7d78-5eed-b7a8-b181737dc28a,tg:lhtk:14069,e73_CreationTimeSpans,1942,1942,nan,nan
f5721a0a-2623-599a-9185-3939eb0d3045,tg:lhtk:12525,e73_CreationTimeSpans,1934-02-11,nan,nan,nan
ebded75e-c47c-555b-825f-b1039760cd0b,tg:lhtk:6648,e73_CreationTimeSpans,1991-06-05,nan,circa,nan
abb42241-afb2-5014-abf4-c9ce46b94460,tg:lhtk:1776,e73_CreationTimeSpans,1936,nan,nan,nan
ae755c9f-e2c8-5e7d-a0c2-5cc6fd056dcc,tg:lhtk:14888,e73_CreationTimeSpans,1978,nan,nan,nan
a9658761-fad7-5dc0-b896-ca0d6fb773b2,tg:lhtk:4945,e73_CreationTimeSpans,1967,nan,nan,nan
048bb352-732c-50a7-84aa-47deedf25f4e,tg:lhtk:13942,e73_CreationTimeSpans,1957,nan,nan,nan
ad87ccea-9bbc-5492-b1c8-0f59bdb75da6,tg:lhtk:1782,e73_CreationTimeSpans,1943,nan,nan,nan
b624a722-1e19-53d3-8c3a-1abd0ed6261f,tg:lhtk:13952,e73_CreationTimeSpans,nan,nan,zonder datum,nan
9969f70e-1ca2-5bee-a761-83a7dfc0297e,tg:lhtk:8055,e73_CreationTimeSpans,1945,1945,nan,nan
b4b39b30-6d97-59ee-8cb7-fa2addb8f7da,tg:lhtk:4955,e73_CreationTimeSpans,1944,nan,nan,nan
c0bf43ce-f692-5c83-8e8a-a9acedeef4dd,tg:lhtk:14914,e73_CreationTimeSpans,1965,nan,circa,nan
6df90d76-e1b6-55d7-9e4e-df293797a09b,tg:lhtk:9427,e73_CreationTimeSpans,1910-03,nan,circa,nan
1406243e-ac1e-5a67-8473-36c3c30a6269,tg:lhtk:8610,e73_CreationTimeSpans,1880-12-05,nan,nan,nan
6e7fa7da-54e2-596b-b819-2f0623d1167f,tg:lhtk:12384,e73_CreationTimeSpans,1930,nan,reconstructie,nan
83679585-7577-5549-9916-f31af0583ff4,tg:lhtk:6970,e73_CreationTimeSpans,1979-07-05,nan,nan,nan
eb525ed4-c041-50d1-97bf-50e02a47a411,tg:lhtk:4689,e73_CreationTimeSpans,1967,nan,nan,nan
6b98e86b-26ef-557a-a3e1-cfb8c5c0a2f7,tg:lhtk:6191,e73_CreationTimeSpans,1952,nan,nan,nan
c90c90f2-9c54-5943-9bd0-9fa0e6844a63,tg:lhtk:6808,e73_CreationTimeSpans,1933,nan,nan,nan
a7c87431-df5f-54e1-9865-3d7817ea23d2,tg:lhtk:4699,e73_CreationTimeSpans,1860-10-04,nan,nan,nan
20e47965-5d0f-5515-b5da-516bb5b83fbe,tg:lhtk:11967,e73_CreationTimeSpans,nan,nan,zonder datum,nan
451fd65e-357e-5a75-bc5b-f8d1641f3baa,tg:lhtk:12394,e73_CreationTimeSpans,1929-07-12,nan,nan,nan
e248a1b9-3829-51f8-962d-4d525cbded7a,tg:lhtk:1926,e73_CreationTimeSpans,1932,nan,nan,nan
448a3bb3-7f2b-5d88-b218-7cb980a7d75e,tg:lhtk:11186,e73_CreationTimeSpans,1940-03-11,nan,nan,nan
6c7549a4-75ca-595e-b1df-335c34b431be,tg:lhtk:6181,e73_CreationTimeSpans,1952,nan,reconstructie,nan
814a8afe-8b43-5569-a160-53da17fa01e6,tg:lhtk:10682,e73_CreationTimeSpans,1919,nan,reconstructie,nan
2079c5e3-061e-57d6-b784-c2a55e6c6088,tg:lhtk:11388,e73_CreationTimeSpans,1912,nan,nan,nan
1e82718f-0f6e-55ce-8d8d-5a12a6028c82,tg:lhtk:2842,e73_CreationTimeSpans,1917,nan,nan,nan
7723f22c-5d0b-5748-8ee9-6060c732ecff,tg:lhtk:9104,e73_CreationTimeSpans,1980,nan,circa,nan
f6c709a0-7156-5f99-a68b-5d384d1ebb43,tg:lhtk:13490,e73_CreationTimeSpans,nan,nan,zonder datum,nan
45d01415-9050-559e-bf3c-8e3eb1a15506,tg:lhtk:5804,e73_CreationTimeSpans,1936-12-10,nan,nan,nan
4bfe031f-f657-5fbc-98a0-55dc11d862c2,tg:lhtk:10692,e73_CreationTimeSpans,1922,nan,reconstructie,nan
5fafff1e-b500-5311-8057-ff7debd507ff,tg:lhtk:13480,e73_CreationTimeSpans,1945,nan,reconstructie,nan
5c39a336-417f-5fd3-ab3d-e2c3b418a851,tg:lhtk:5814,e73_CreationTimeSpans,1935-09-26,nan,nan,nan
a7f6d571-2e86-5de6-a1d7-0a011934423b,tg:lhtk:9629,e73_CreationTimeSpans,1861,nan,nan,nan
413ed6c9-9269-5939-bb0d-02e3ce0d696a,tg:lhtk:14283,e73_CreationTimeSpans,1961,nan,reconstructie,nan
41146032-0064-597c-a9c7-e85d0d4b49c1,tg:lhtk:10836,e73_CreationTimeSpans,1917,nan,nan,nan
82dd3008-d73c-5a6f-8391-7d5255371e05,tg:lhtk:9751,e73_CreationTimeSpans,1863,nan,nan,nan
578e01d8-c4c4-59da-9ae7-68e821a15464,tg:lhtk:9639,e73_CreationTimeSpans,1874,nan,nan,nan
626bcdb7-aae0-5a13-8f1c-9904a9b7de3c,tg:lhtk:8333,e73_CreationTimeSpans,1901,nan,circa,nan
23070107-c5f3-51d3-b704-db88611ddaf2,tg:lhtk:7959,e73_CreationTimeSpans,1935,nan,circa,nan
578ef982-df6e-5274-a3a8-e367c2ab415a,tg:lhtk:9741,e73_CreationTimeSpans,1842,nan,nan,nan
3d3d82e7-9c52-5236-9566-d23acba5061b,tg:lhtk:14293,e73_CreationTimeSpans,1974,nan,nan,nan
fd8bfbc2-1b83-5f87-93ef-93e55e8c3e95,tg:lhtk:124,e73_CreationTimeSpans,1979,nan,nan,nan
761a140a-80db-5328-ac90-0fe8e31e2016,tg:lhtk:13551,e73_CreationTimeSpans,1978,nan,nan,nan
a5ded372-cebc-5c11-b390-850d6fec0c05,tg:lhtk:11331,e73_CreationTimeSpans,nan,nan,zonder datum,nan
67219f2a-b923-553f-a2cc-7fa189838617,tg:lhtk:14517,e73_CreationTimeSpans,1985,nan,nan,nan
03578970-05a6-515d-9433-3d9c6ad9df8a,tg:lhtk:3468,e73_CreationTimeSpans,1937,nan,nan,nan
35ae2436-6a99-59a8-a0ef-44feb98caa27,tg:lhtk:13429,e73_CreationTimeSpans,1896,nan,circa,nan
4f5fd32d-62a8-5f72-bfa2-2ccbd5e14b7d,tg:lhtk:15165,e73_CreationTimeSpans,1991,nan,nan,nan
06119313-5133-5c89-b6ba-e6d1fbfee5f6,tg:lhtk:9824,e73_CreationTimeSpans,1936-11-23,nan,zonder datum,nan
9be00ed8-a071-5ee4-b619-adcf3216e3eb,tg:lhtk:11321,e73_CreationTimeSpans,nan,nan,zonder datum,nan
99fa1251-1118-52ec-bf73-572422350465,tg:lhtk:2993,e73_CreationTimeSpans,1951,nan,nan,nan
ce80aee2-0a24-5e32-bab0-a9e9d1ab315d,tg:lhtk:14507,e73_CreationTimeSpans,1984,nan,nan,nan
ad64d1ec-1295-511f-b7dd-97ce8a5ea3d3,tg:lhtk:4546,e73_CreationTimeSpans,1904,nan,circa,nan
36c57f61-6f02-5e0f-ae55-0ec9b0954db7,tg:lhtk:13541,e73_CreationTimeSpans,1978,nan,nan,nan
bdadc55f-f6df-5ad4-a87f-15672f379d3b,tg:lhtk:15175,e73_CreationTimeSpans,1991,nan,nan,nan
71d3978a-3c33-5cd8-b42b-1dbdd712702b,tg:lhtk:5134,e73_CreationTimeSpans,1944,nan,nan,nan
aaea712e-6563-52c6-a345-f0fd24a6411d,tg:lhtk:10753,e73_CreationTimeSpans,1924-05,nan,nan,nan
441d3c47-8db4-5252-88d2-e767525d3da5,tg:lhtk:9834,e73_CreationTimeSpans,1851,nan,nan,nan
c178daee-46d6-5087-a449-77a676c1f6bd,tg:lhtk:6563,e73_CreationTimeSpans,1946-12-19,nan,datum vóór,nan
d472c854-bbc0-5ac5-89af-ea79c0476a45,tg:lhtk:9690,e73_CreationTimeSpans,1844,nan,nan,nan
d15f9595-50b4-506d-815e-d821449ad419,tg:lhtk:13304,e73_CreationTimeSpans,nan,nan,zonder datum,nan
ba1851c6-88f4-5a6c-8d64-6684e50b27ce,tg:lhtk:5609,e73_CreationTimeSpans,1952,nan,nan,nan
1ad64252-d2e5-5680-89b3-f96b1f541f2a,tg:lhtk:5771,e73_CreationTimeSpans,1935-09-20,nan,nan,nan
b825b864-d9bc-5a13-a747-10450ba0f69a,tg:lhtk:10116,e73_CreationTimeSpans,1875,nan,nan,nan
f9d21250-acf1-5ab3-9d62-45a051b86a61,tg:lhtk:7888,e73_CreationTimeSpans,1927,nan,reconstructie,nan
3d2eb85f-4b35-5761-aca5-e865b40cd0db,tg:lhtk:14352,e73_CreationTimeSpans,1979,nan,circa,nan
a0d01529-b24d-5152-8549-e16e4193da4e,tg:lhtk:6573,e73_CreationTimeSpans,1949-11-03,nan,datum vóór,nan
efc59cb7-a8cb-5836-8bdc-988290d4164c,tg:lhtk:13314,e73_CreationTimeSpans,1919-05-12,nan,nan,nan
dbd44af9-cc79-5d47-9d4a-437492feead4,tg:lhtk:7079,e73_CreationTimeSpans,1842,nan,circa,nan
d677cb9c-821c-59e0-90b6-27a0f7091af2,tg:lhtk:9680,e73_CreationTimeSpans,1844,nan,nan,nan
