ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Widget,Start Date,End Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""bfe48296-c4a6-58f7-af03-286feaa9ed31"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dd832248-402f-49a2-b4bd-3087befd49ae"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tekening voor het drukkersmerk van de Officina Plantiniana,titles proper,Dutch (language),,,,,,,,,,
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Titles,,,au::16151,,,,mpm,mpmtk,Iconografie,256eaded-a15e-57cd-83e0-8cf4eba910ee,ar,,au::16151:1,au::16151g:1,,,,au_code,artists (visual artists),ontwerper,"dlod={""suggest"":[""/agents/people/1728157"",""au::16151"",""au::16151:1"",""ark:/83110/x0/256eaded-a15e-57cd-83e0-8cf4eba910ee"",""Peter Paul Rubens"",""ark:/83110/x0/75e8dc90-c086-592c-91bc-60f1a308095b""],""name"":""Peter Paul Rubens"",""ark"":""ark:/83110/x0/75e8dc90-c086-592c-91bc-60f1a308095b"",""uri"":""/agents/people/1728157"",""id"":""au::16151:1"",""resourceArk"":""ark:/83110/x0/256eaded-a15e-57cd-83e0-8cf4eba910ee"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/256eaded-a15e-57cd-83e0-8cf4eba910ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmtk:22,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/ac9d2a5c-033f-511c-a651-d32fc8b9cb89,object identifier,Tekeningen,,,,
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c968fcb1-3c8c-4e55-9a02-8a3c14883e63"", ""ontologyProperty"": """", ""resourceXresourceId"": ""91221f5c-edcd-489a-9354-56ebbcbd59c0"", ""inverseOntologyProperty"": """"}]"
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605,1720,No Copyright - Public Domain Mark 1.0,
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16090000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,1605,1609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>De aanbidding der herders</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gerelateerde publicatie,p. 170,Nederlands,remarks,c:lvd:839899,https://anet.be/record/opacmpm/,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,,,,,,,,,,,,,,,,
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/tk/386,referentienummer,False,,,,,,,,,,,,,,
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmtk:22,brocade id,False,,,,,,,,,,,,,,
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmtk:22/N,brocade url,False,,,,,,,,,,,,,,
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""0d8b93fa-fe92-5008-a567-164e0385914b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""30a14fd6-4872-47a3-a193-c5efbf6f8aa0"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,De aanbidding der herders,titles proper,Dutch (language),,,,,,,,,,
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Titles,,,au::13830,,,,mpm,mpmtk,Iconografie,4c2593ff-6f39-5958-b785-bfb49d6cc786,ar,,au::13830:1,au::13830g:1,,,,au_code,artists (visual artists),,"dlod={""suggest"":[""/agents/people/1479810"",""au::13830"",""au::13830:1"",""ark:/83110/x0/4c2593ff-6f39-5958-b785-bfb49d6cc786"",""Adam van Noort"",""ark:/83110/x0/d58e767c-c3b7-5d52-975c-fc151609b18c""],""name"":""Adam van Noort"",""ark"":""ark:/83110/x0/d58e767c-c3b7-5d52-975c-fc151609b18c"",""uri"":""/agents/people/1479810"",""id"":""au::13830:1"",""resourceArk"":""ark:/83110/x0/4c2593ff-6f39-5958-b785-bfb49d6cc786"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4c2593ff-6f39-5958-b785-bfb49d6cc786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmtk:26,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/ad8839e6-3553-5f26-9c38-c52a8ec05cb8,object identifier,Tekeningen,,,,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Koperplaat naar deze ontwerptekening: KP 61 D</p>
","<p>Koperplaat naar deze ontwerptekening: KP 61 D</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""2a3db70b-05df-4898-a701-6609dc03d8ee"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d0bdb886-682f-4e8f-a724-b083d758536d"", ""inverseOntologyProperty"": """"}]"
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637,1752,No Copyright - Public Domain Mark 1.0,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16370000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Ontwerp voor de titelpagina van het eerste deel van Justus Lipsius, Opera omnia</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gerelateerde publicatie,"nr. 73a, p. 303-305",Nederlands,remarks,c:lvd:239025,https://anet.be/record/opacmpm/,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,,,,,,,,,,,,,,,,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/tk/000000010,referentienummer,False,,,,,,,,,,,,,,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmtk:26,brocade id,False,,,,,,,,,,,,,,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmtk:26/N,brocade url,False,,,,,,,,,,,,,,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8fab448e-5bb1-5697-bcc5-dd5235f9ffd8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0d4bea74-ebcb-42f0-92b3-bd9b7a895b1e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ontwerp voor de titelpagina van Lipsius, Opera omnia",titles proper,Dutch (language),,,,,,,,,,
ad8839e6-3553-5f26-9c38-c52a8ec05cb8,tg:mpmtk:26,e73_Titles,,,au::16151,,,,mpm,mpmtk,Iconografie,256eaded-a15e-57cd-83e0-8cf4eba910ee,ar,,au::16151:1,au::16151g:1,,,,au_code,artists (visual artists),,"dlod={""suggest"":[""/agents/people/1728157"",""au::16151"",""au::16151:1"",""ark:/83110/x0/256eaded-a15e-57cd-83e0-8cf4eba910ee"",""Peter Paul Rubens"",""ark:/83110/x0/75e8dc90-c086-592c-91bc-60f1a308095b""],""name"":""Peter Paul Rubens"",""ark"":""ark:/83110/x0/75e8dc90-c086-592c-91bc-60f1a308095b"",""uri"":""/agents/people/1728157"",""id"":""au::16151:1"",""resourceArk"":""ark:/83110/x0/256eaded-a15e-57cd-83e0-8cf4eba910ee"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/256eaded-a15e-57cd-83e0-8cf4eba910ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b352a12a-d714-52f2-894d-3f3bd5481d42,tg:mpmtk:23,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmtk:23,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/b352a12a-d714-52f2-894d-3f3bd5481d42,object identifier,Tekeningen,,,,
b352a12a-d714-52f2-894d-3f3bd5481d42,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c5dc3e26-e4aa-4f16-a609-ca8a1bbbbb11"", ""ontologyProperty"": """", ""resourceXresourceId"": ""da6a58f5-12a3-4352-a6b6-c3d000522b26"", ""inverseOntologyProperty"": """"}]"
b352a12a-d714-52f2-894d-3f3bd5481d42,tg:mpmtk:23,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605,1720,No Copyright - Public Domain Mark 1.0,
b352a12a-d714-52f2-894d-3f3bd5481d42,tg:mpmtk:23,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b352a12a-d714-52f2-894d-3f3bd5481d42,tg:mpmtk:23,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16090000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b352a12a-d714-52f2-894d-3f3bd5481d42,tg:mpmtk:23,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,1605,1609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b352a12a-d714-52f2-894d-3f3bd5481d42,tg:mpmtk:23,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Het doopsel van Christus</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,
b352a12a-d714-52f2-894d-3f3bd5481d42,tg:mpmtk:23,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gerelateerde publicatie,p. 24,Nederlands,remarks,c:lvd:839899,https://anet.be/record/opacmpm/,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,,,,,,,,,,,,,,,,
b352a12a-d714-52f2-894d-3f3bd5481d42,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/tk/000000008,referentienummer,False,,,,,,,,,,,,,,
b352a12a-d714-52f2-894d-3f3bd5481d42,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmtk:23,brocade id,False,,,,,,,,,,,,,,
b352a12a-d714-52f2-894d-3f3bd5481d42,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmtk:23/N,brocade url,False,,,,,,,,,,,,,,
b352a12a-d714-52f2-894d-3f3bd5481d42,tg:mpmtk:23,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f035fc19-9010-52c0-9131-0d35856aa2bd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""642a952c-f4dd-4f15-9686-2d85633ffc64"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
b352a12a-d714-52f2-894d-3f3bd5481d42,tg:mpmtk:23,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Het doopsel van Christus,titles proper,Dutch (language),,,,,,,,,,
b352a12a-d714-52f2-894d-3f3bd5481d42,tg:mpmtk:23,e73_Titles,,,au::13830,,,,mpm,mpmtk,Iconografie,4c2593ff-6f39-5958-b785-bfb49d6cc786,ar,,au::13830:1,au::13830g:1,,,,au_code,artists (visual artists),AVN monogram links onderaan,"dlod={""suggest"":[""/agents/people/1479810"",""au::13830"",""au::13830:1"",""ark:/83110/x0/4c2593ff-6f39-5958-b785-bfb49d6cc786"",""Adam van Noort"",""ark:/83110/x0/d58e767c-c3b7-5d52-975c-fc151609b18c""],""name"":""Adam van Noort"",""ark"":""ark:/83110/x0/d58e767c-c3b7-5d52-975c-fc151609b18c"",""uri"":""/agents/people/1479810"",""id"":""au::13830:1"",""resourceArk"":""ark:/83110/x0/4c2593ff-6f39-5958-b785-bfb49d6cc786"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4c2593ff-6f39-5958-b785-bfb49d6cc786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7844246-831e-5339-bb8e-494ce76fca52,tg:mpmtk:33,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmtk:33,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/b7844246-831e-5339-bb8e-494ce76fca52,object identifier,Tekeningen,,,,
b7844246-831e-5339-bb8e-494ce76fca52,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5bea6464-dc28-40d6-a56e-690d86fadae4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""768a1763-7dd8-406e-8d07-13ac1cde3e74"", ""inverseOntologyProperty"": """"}]"
b7844246-831e-5339-bb8e-494ce76fca52,tg:mpmtk:33,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636,1751,No Copyright - Public Domain Mark 1.0,
b7844246-831e-5339-bb8e-494ce76fca52,tg:mpmtk:33,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16360000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7844246-831e-5339-bb8e-494ce76fca52,tg:mpmtk:33,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16370000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7844246-831e-5339-bb8e-494ce76fca52,tg:mpmtk:33,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,1636,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7844246-831e-5339-bb8e-494ce76fca52,tg:mpmtk:33,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>De figuur &quot;Poesis&quot;, wijzend op een vel papier en op figuren uit het Oude Testament, zit vooraan. Op de grond liggen boeken en muziekinstrumenten.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,
b7844246-831e-5339-bb8e-494ce76fca52,tg:mpmtk:33,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ontwerp voor,,,,c:lvd:371295,https://anet.be/record/opacmpm/,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,,,,,,,,,,,,,,,,
b7844246-831e-5339-bb8e-494ce76fca52,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/tk/000000016,referentienummer,False,,,,,,,,,,,,,,
b7844246-831e-5339-bb8e-494ce76fca52,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmtk:33,brocade id,False,,,,,,,,,,,,,,
b7844246-831e-5339-bb8e-494ce76fca52,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmtk:33/N,brocade url,False,,,,,,,,,,,,,,
b7844246-831e-5339-bb8e-494ce76fca52,tg:mpmtk:33,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""29f3ce22-a988-5b01-a9dd-b7fcd935cb9b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9d48cabb-15ee-4c76-8cc1-58f36c42e105"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
b7844246-831e-5339-bb8e-494ce76fca52,tg:mpmtk:33,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ontwerp voor de titelpagina van Vincentius Guinisius, Poesis heroica",titles proper,Dutch (language),,,,,,,,,,
b7844246-831e-5339-bb8e-494ce76fca52,tg:mpmtk:33,e73_Titles,,,au::15342,,,,mpm,mpmtk,Iconografie,0dd77f3c-9f4b-591f-96e2-8ae1e7a757d0,ar,,au::15342:1,au::15342g:1,,,,au_code,artists (visual artists),,"dlod={""suggest"":[""/agents/people/1641594"",""au::15342"",""au::15342:1"",""ark:/83110/x0/0dd77f3c-9f4b-591f-96e2-8ae1e7a757d0"",""Erasmus II Quellinus"",""ark:/83110/x0/17313715-c1ba-53d7-b681-3b170c8f126d""],""name"":""Erasmus II Quellinus"",""ark"":""ark:/83110/x0/17313715-c1ba-53d7-b681-3b170c8f126d"",""uri"":""/agents/people/1641594"",""id"":""au::15342:1"",""resourceArk"":""ark:/83110/x0/0dd77f3c-9f4b-591f-96e2-8ae1e7a757d0"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0dd77f3c-9f4b-591f-96e2-8ae1e7a757d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c008cae5-11d7-55fc-a4da-bfa7b15b2cd7,tg:mpmtk:15,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmtk:15,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/c008cae5-11d7-55fc-a4da-bfa7b15b2cd7,object identifier,Tekeningen,,,,
c008cae5-11d7-55fc-a4da-bfa7b15b2cd7,tg:mpmtk:15,Places,1,id/place.place,,,,,,,,,,,,,,,,,,,,,au::103348,"dlod={""name"":""Gibraltar (Europa)"",""ark"":""ark:/83110/x0/f9c984dd-247d-5259-a691-b4a85ad3b15e"",""uri"":""/subjects/11058236"",""id"":""au::103348"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c008cae5-11d7-55fc-a4da-bfa7b15b2cd7,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""269c0c76-bbe7-4e0d-aa76-dbac70042679"", ""ontologyProperty"": """", ""resourceXresourceId"": ""961dcc2f-204a-4cd7-a9a2-aa1c08bb2a3b"", ""inverseOntologyProperty"": """"}]"
c008cae5-11d7-55fc-a4da-bfa7b15b2cd7,tg:mpmtk:15,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560,1675,No Copyright - Public Domain Mark 1.0,
c008cae5-11d7-55fc-a4da-bfa7b15b2cd7,tg:mpmtk:15,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c008cae5-11d7-55fc-a4da-bfa7b15b2cd7,tg:mpmtk:15,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,1560,,centuries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c008cae5-11d7-55fc-a4da-bfa7b15b2cd7,tg:mpmtk:15,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gerelateerde publicatie,TEK 596/6 - Cat. 179/6,Nederlands,remarks,c:lvd:6157678,https://anet.be/record/opacmpm/,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,,,,,,,,,,,,,,,,
c008cae5-11d7-55fc-a4da-bfa7b15b2cd7,tg:mpmtk:15,e73_Languages,1,kenmerken.mpmlanguage,lat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Latin (language),,,,,,,,,,,,,,,,,
c008cae5-11d7-55fc-a4da-bfa7b15b2cd7,tg:mpmtk:15,e73_Languages,2,kenmerken.mpmlanguage,spa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spanish (language),,,,,,,,,,,,,,,,,
c008cae5-11d7-55fc-a4da-bfa7b15b2cd7,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/tk/000000004,referentienummer,False,,,,,,,,,,,,,,
c008cae5-11d7-55fc-a4da-bfa7b15b2cd7,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmtk:15,brocade id,False,,,,,,,,,,,,,,
c008cae5-11d7-55fc-a4da-bfa7b15b2cd7,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmtk:15/N,brocade url,False,,,,,,,,,,,,,,
c008cae5-11d7-55fc-a4da-bfa7b15b2cd7,tg:mpmtk:15,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""76f134ef-a5a9-5370-bb23-79ec548601e7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d5bc8884-c3ed-4b1d-87c9-e6cb459b5fac"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
c008cae5-11d7-55fc-a4da-bfa7b15b2cd7,tg:mpmtk:15,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schetsmatige voorstelling van de Straat van Gibraltar,constructed titles,Dutch (language),,,,,,,,,,
