ResourceID,brocade.id,card,source_field,Dimension Value,Dimension Type,Dimension Measurement Unit
5252ea65-5f28-51ca-abb7-efc74c02bfc1,tg:rubhs:130_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,100,hoogte,millimeter
5252ea65-5f28-51ca-abb7-efc74c02bfc1,tg:rubhs:130_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,55,breedte,millimeter
5252ea65-5f28-51ca-abb7-efc74c02bfc1,tg:rubhs:130_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,5,diepte,millimeter
6f7d86e3-ed70-504d-a06c-b05a714fd4eb,tg:rubhs:120_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,70,hoogte,millimeter
6f7d86e3-ed70-504d-a06c-b05a714fd4eb,tg:rubhs:120_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,110,breedte,millimeter
6f7d86e3-ed70-504d-a06c-b05a714fd4eb,tg:rubhs:120_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,5,diepte,millimeter
c1deabfc-6cf7-5354-88a8-df059084bf6a,tg:rubhs:142_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,157,hoogte,millimeter
c1deabfc-6cf7-5354-88a8-df059084bf6a,tg:rubhs:142_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,100,breedte,millimeter
c1deabfc-6cf7-5354-88a8-df059084bf6a,tg:rubhs:142_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,5,diepte,millimeter
ec87b6d0-af70-5183-a6d6-374c3ed484ad,tg:rubhs:19_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,110,hoogte,millimeter
ec87b6d0-af70-5183-a6d6-374c3ed484ad,tg:rubhs:19_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,74,breedte,millimeter
ec87b6d0-af70-5183-a6d6-374c3ed484ad,tg:rubhs:19_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,11,diepte,millimeter
149b2d91-c2ad-5bdf-877b-94cc5fa3b09b,tg:rubhs:54_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,165,hoogte,millimeter
149b2d91-c2ad-5bdf-877b-94cc5fa3b09b,tg:rubhs:54_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
149b2d91-c2ad-5bdf-877b-94cc5fa3b09b,tg:rubhs:54_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,3,diepte,millimeter
ecb6c3a8-f463-5b35-a2a0-cdfee19186df,tg:rubhs:44_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,115,hoogte,millimeter
ecb6c3a8-f463-5b35-a2a0-cdfee19186df,tg:rubhs:44_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,76,breedte,millimeter
ecb6c3a8-f463-5b35-a2a0-cdfee19186df,tg:rubhs:44_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,15,diepte,millimeter
e2888c40-11ee-50ba-ac04-00355c81b042,tg:rubhs:36_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,117,hoogte,millimeter
e2888c40-11ee-50ba-ac04-00355c81b042,tg:rubhs:36_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,77,breedte,millimeter
e2888c40-11ee-50ba-ac04-00355c81b042,tg:rubhs:36_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,5,diepte,millimeter
9a63a518-a510-5a4d-8abd-f8507e1d708f,tg:rubhs:26_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,95,hoogte,millimeter
9a63a518-a510-5a4d-8abd-f8507e1d708f,tg:rubhs:26_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,70,breedte,millimeter
9a63a518-a510-5a4d-8abd-f8507e1d708f,tg:rubhs:26_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,17,diepte,millimeter
bb87c8f3-f059-529a-94a8-96fef3455d4c,tg:rubhs:121_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,70,hoogte,millimeter
bb87c8f3-f059-529a-94a8-96fef3455d4c,tg:rubhs:121_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,110,breedte,millimeter
bb87c8f3-f059-529a-94a8-96fef3455d4c,tg:rubhs:121_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,5,diepte,millimeter
097b8fc7-ecb0-54d2-8c97-6af7ed12f22e,tg:rubhs:131_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,160,hoogte,millimeter
097b8fc7-ecb0-54d2-8c97-6af7ed12f22e,tg:rubhs:131_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
097b8fc7-ecb0-54d2-8c97-6af7ed12f22e,tg:rubhs:131_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,12,diepte,millimeter
d3035ba3-a094-5154-9afe-b341289c889a,tg:rubhs:198_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,208,hoogte,millimeter
d3035ba3-a094-5154-9afe-b341289c889a,tg:rubhs:198_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,170,breedte,millimeter
d3035ba3-a094-5154-9afe-b341289c889a,tg:rubhs:198_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,5,diepte,millimeter
5b881a0a-c4d8-535a-8c06-d9183fb65ee4,tg:rubhs:18_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,111,hoogte,millimeter
5b881a0a-c4d8-535a-8c06-d9183fb65ee4,tg:rubhs:18_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,74,breedte,millimeter
5b881a0a-c4d8-535a-8c06-d9183fb65ee4,tg:rubhs:18_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,10,diepte,millimeter
16939ae4-0e3a-5352-9a02-76bfe59c7d54,tg:rubhs:143_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,160,hoogte,millimeter
16939ae4-0e3a-5352-9a02-76bfe59c7d54,tg:rubhs:143_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
16939ae4-0e3a-5352-9a02-76bfe59c7d54,tg:rubhs:143_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,10,diepte,millimeter
dc088ae6-67cb-53dd-88e3-3cb50a886763,tg:rubhs:153_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,160,hoogte,millimeter
dc088ae6-67cb-53dd-88e3-3cb50a886763,tg:rubhs:153_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,100,breedte,millimeter
dc088ae6-67cb-53dd-88e3-3cb50a886763,tg:rubhs:153_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,3,diepte,millimeter
285ac27a-84a6-5916-9e38-e8e1660bacce,tg:rubhs:45_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,125,hoogte,millimeter
285ac27a-84a6-5916-9e38-e8e1660bacce,tg:rubhs:45_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,92,breedte,millimeter
285ac27a-84a6-5916-9e38-e8e1660bacce,tg:rubhs:45_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,17,diepte,millimeter
003de1d7-0676-536d-8019-307d3a7f61c7,tg:rubhs:55_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,165,hoogte,millimeter
003de1d7-0676-536d-8019-307d3a7f61c7,tg:rubhs:55_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,102,breedte,millimeter
003de1d7-0676-536d-8019-307d3a7f61c7,tg:rubhs:55_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,3,diepte,millimeter
e9ee0f47-8c16-5cd8-abbe-38712c5466a3,tg:rubhs:27_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,120,hoogte,millimeter
e9ee0f47-8c16-5cd8-abbe-38712c5466a3,tg:rubhs:27_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,80,breedte,millimeter
e9ee0f47-8c16-5cd8-abbe-38712c5466a3,tg:rubhs:27_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,15,diepte,millimeter
3035042d-fe0a-5a1a-b2ed-237bbb3bcfea,tg:rubhs:37_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,127,hoogte,millimeter
3035042d-fe0a-5a1a-b2ed-237bbb3bcfea,tg:rubhs:37_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,86,breedte,millimeter
3035042d-fe0a-5a1a-b2ed-237bbb3bcfea,tg:rubhs:37_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,10,diepte,millimeter
73f58a22-4888-5185-990c-9df0456f53b7,tg:rubhs:11_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,133,hoogte,millimeter
73f58a22-4888-5185-990c-9df0456f53b7,tg:rubhs:11_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,80,breedte,millimeter
73f58a22-4888-5185-990c-9df0456f53b7,tg:rubhs:11_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,7,diepte,millimeter
9b4fbebb-a7fa-54dd-8cc5-8a8ad984b77c,tg:rubhs:138_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,160,hoogte,millimeter
9b4fbebb-a7fa-54dd-8cc5-8a8ad984b77c,tg:rubhs:138_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,100,breedte,millimeter
9b4fbebb-a7fa-54dd-8cc5-8a8ad984b77c,tg:rubhs:138_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,20,diepte,millimeter
36a619d5-d117-5747-a87d-ff55254b77e7,tg:rubhs:128_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,70,hoogte,millimeter
36a619d5-d117-5747-a87d-ff55254b77e7,tg:rubhs:128_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,110,breedte,millimeter
36a619d5-d117-5747-a87d-ff55254b77e7,tg:rubhs:128_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,5,diepte,millimeter
05a87375-69fc-5eca-b8ee-e6fc4b5e8818,tg:rubhs:63_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,165,hoogte,millimeter
05a87375-69fc-5eca-b8ee-e6fc4b5e8818,tg:rubhs:63_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
05a87375-69fc-5eca-b8ee-e6fc4b5e8818,tg:rubhs:63_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,15,diepte,millimeter
b52013a0-b63c-54df-bdf2-1b915b99805b,tg:rubhs:73_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,165,hoogte,millimeter
b52013a0-b63c-54df-bdf2-1b915b99805b,tg:rubhs:73_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
b52013a0-b63c-54df-bdf2-1b915b99805b,tg:rubhs:73_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,3,diepte,millimeter
a8a28038-bb47-5eba-8d32-b4505f564c61,tg:rubhs:181_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,190,hoogte,millimeter
a8a28038-bb47-5eba-8d32-b4505f564c61,tg:rubhs:181_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,110,breedte,millimeter
a8a28038-bb47-5eba-8d32-b4505f564c61,tg:rubhs:181_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,5,diepte,millimeter
d7f65999-48f5-5e75-8a18-5117bd20daaa,tg:rubhs:165_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,125,hoogte,millimeter
d7f65999-48f5-5e75-8a18-5117bd20daaa,tg:rubhs:165_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,85,breedte,millimeter
d7f65999-48f5-5e75-8a18-5117bd20daaa,tg:rubhs:165_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,5,diepte,millimeter
dcee3243-7c53-5e76-baaa-c95dc3f4a1f6,tg:rubhs:175_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,175,hoogte,millimeter
dcee3243-7c53-5e76-baaa-c95dc3f4a1f6,tg:rubhs:175_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,115,breedte,millimeter
dcee3243-7c53-5e76-baaa-c95dc3f4a1f6,tg:rubhs:175_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,15,diepte,millimeter
f39b851e-21b9-510b-810c-df304501335b,tg:rubhs:87_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,160,hoogte,millimeter
f39b851e-21b9-510b-810c-df304501335b,tg:rubhs:87_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,100,breedte,millimeter
f39b851e-21b9-510b-810c-df304501335b,tg:rubhs:87_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,15,diepte,millimeter
53cddbde-210a-5552-88aa-a19aa398e86c,tg:rubhs:97_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,170,hoogte,millimeter
53cddbde-210a-5552-88aa-a19aa398e86c,tg:rubhs:97_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
53cddbde-210a-5552-88aa-a19aa398e86c,tg:rubhs:97_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,10,diepte,millimeter
e30a2921-6dad-5a77-b6a0-63533fd3c312,tg:rubhs:203_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,192,hoogte,millimeter
e30a2921-6dad-5a77-b6a0-63533fd3c312,tg:rubhs:203_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,160,breedte,millimeter
e30a2921-6dad-5a77-b6a0-63533fd3c312,tg:rubhs:203_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,4,diepte,millimeter
bfa7278f-aae3-5c02-a8e8-2c42270616fc,tg:rubhs:213_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,190,hoogte,millimeter
bfa7278f-aae3-5c02-a8e8-2c42270616fc,tg:rubhs:213_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,130,breedte,millimeter
bfa7278f-aae3-5c02-a8e8-2c42270616fc,tg:rubhs:213_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,7,diepte,millimeter
dbe7fb7f-d180-5e7f-a479-0b6c59d29bf1,tg:rubhs:107_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,165,hoogte,millimeter
dbe7fb7f-d180-5e7f-a479-0b6c59d29bf1,tg:rubhs:107_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
dbe7fb7f-d180-5e7f-a479-0b6c59d29bf1,tg:rubhs:107_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,12,diepte,millimeter
c535d6e9-0007-557c-823c-ec7a97bf12e1,tg:rubhs:117_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,70,hoogte,millimeter
c535d6e9-0007-557c-823c-ec7a97bf12e1,tg:rubhs:117_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,110,breedte,millimeter
c535d6e9-0007-557c-823c-ec7a97bf12e1,tg:rubhs:117_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,5,diepte,millimeter
db7b1405-2050-5109-b6f5-2d94112fe8c2,tg:rubhs:151_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,165,hoogte,millimeter
db7b1405-2050-5109-b6f5-2d94112fe8c2,tg:rubhs:151_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
db7b1405-2050-5109-b6f5-2d94112fe8c2,tg:rubhs:151_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,12,diepte,millimeter
0f166e9d-4096-5628-a533-7236debeeb47,tg:rubhs:141_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,157,hoogte,millimeter
0f166e9d-4096-5628-a533-7236debeeb47,tg:rubhs:141_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,100,breedte,millimeter
0f166e9d-4096-5628-a533-7236debeeb47,tg:rubhs:141_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,5,diepte,millimeter
34de7e8d-7340-5e2d-ab81-bbf9b56b21a5,tg:rubhs:133_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,165,hoogte,millimeter
34de7e8d-7340-5e2d-ab81-bbf9b56b21a5,tg:rubhs:133_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
34de7e8d-7340-5e2d-ab81-bbf9b56b21a5,tg:rubhs:133_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,7,diepte,millimeter
5738d08e-0140-5924-984e-3068ee85d63e,tg:rubhs:123_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,70,hoogte,millimeter
5738d08e-0140-5924-984e-3068ee85d63e,tg:rubhs:123_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,110,breedte,millimeter
5738d08e-0140-5924-984e-3068ee85d63e,tg:rubhs:123_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,5,diepte,millimeter
83a4b19f-c80d-5ad2-aabe-6ea68f26aa6b,tg:rubhs:68_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,165,hoogte,millimeter
83a4b19f-c80d-5ad2-aabe-6ea68f26aa6b,tg:rubhs:68_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
83a4b19f-c80d-5ad2-aabe-6ea68f26aa6b,tg:rubhs:68_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,2,diepte,millimeter
29022d7b-8902-5fa3-b328-9c706d3f8376,tg:rubhs:78_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,165,hoogte,millimeter
29022d7b-8902-5fa3-b328-9c706d3f8376,tg:rubhs:78_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
29022d7b-8902-5fa3-b328-9c706d3f8376,tg:rubhs:78_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,3,diepte,millimeter
d8b5bf72-7cbd-586e-838d-90886ab0b882,tg:rubhs:9_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,133,hoogte,millimeter
d8b5bf72-7cbd-586e-838d-90886ab0b882,tg:rubhs:9_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,84,breedte,millimeter
d8b5bf72-7cbd-586e-838d-90886ab0b882,tg:rubhs:9_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,6,diepte,millimeter
2ad1cd0e-861a-5ea9-84e6-5b3e9fff7a81,tg:rubhs:208_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,235,hoogte,millimeter
2ad1cd0e-861a-5ea9-84e6-5b3e9fff7a81,tg:rubhs:208_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,175,breedte,millimeter
2ad1cd0e-861a-5ea9-84e6-5b3e9fff7a81,tg:rubhs:208_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,40,diepte,millimeter
3e8d6af7-23ea-5371-b038-a5134f367cb7,tg:rubhs:35_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,106,hoogte,millimeter
3e8d6af7-23ea-5371-b038-a5134f367cb7,tg:rubhs:35_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,67,breedte,millimeter
3e8d6af7-23ea-5371-b038-a5134f367cb7,tg:rubhs:35_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,5,diepte,millimeter
6b1492e3-51fa-53e0-8cc2-580b0b61fe02,tg:rubhs:25_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,110,hoogte,millimeter
6b1492e3-51fa-53e0-8cc2-580b0b61fe02,tg:rubhs:25_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,75,breedte,millimeter
6b1492e3-51fa-53e0-8cc2-580b0b61fe02,tg:rubhs:25_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,10,diepte,millimeter
11af4609-627e-59a8-8d39-4e0c36f20741,tg:rubhs:57_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,165,hoogte,millimeter
11af4609-627e-59a8-8d39-4e0c36f20741,tg:rubhs:57_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
11af4609-627e-59a8-8d39-4e0c36f20741,tg:rubhs:57_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,15,diepte,millimeter
f7b59239-6e5b-5810-917c-71694554a8ce,tg:rubhs:47_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,123,hoogte,millimeter
f7b59239-6e5b-5810-917c-71694554a8ce,tg:rubhs:47_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,85,breedte,millimeter
f7b59239-6e5b-5810-917c-71694554a8ce,tg:rubhs:47_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,20,diepte,millimeter
327319e0-7b76-5daf-97a0-a80e2a27ee99,tg:rubhs:193_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,203,hoogte,millimeter
327319e0-7b76-5daf-97a0-a80e2a27ee99,tg:rubhs:193_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,140,breedte,millimeter
327319e0-7b76-5daf-97a0-a80e2a27ee99,tg:rubhs:193_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,10,diepte,millimeter
05d32546-7bee-5cea-9006-892767c6330e,tg:rubhs:183_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,190,hoogte,millimeter
05d32546-7bee-5cea-9006-892767c6330e,tg:rubhs:183_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,140,breedte,millimeter
05d32546-7bee-5cea-9006-892767c6330e,tg:rubhs:183_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,20,diepte,millimeter
75b4f59d-c74b-54b1-9481-9aa030f29786,tg:rubhs:71_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,165,hoogte,millimeter
75b4f59d-c74b-54b1-9481-9aa030f29786,tg:rubhs:71_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
75b4f59d-c74b-54b1-9481-9aa030f29786,tg:rubhs:71_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,3,diepte,millimeter
5cadb8ee-a015-5d15-b772-220dcf425e0b,tg:rubhs:61_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,170,hoogte,millimeter
5cadb8ee-a015-5d15-b772-220dcf425e0b,tg:rubhs:61_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
5cadb8ee-a015-5d15-b772-220dcf425e0b,tg:rubhs:61_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,6,diepte,millimeter
a2fc095f-69b2-5fac-868c-651297f3fba2,tg:rubhs:13_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,133,hoogte,millimeter
a2fc095f-69b2-5fac-868c-651297f3fba2,tg:rubhs:13_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,80,breedte,millimeter
a2fc095f-69b2-5fac-868c-651297f3fba2,tg:rubhs:13_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,7,diepte,millimeter
da88d2aa-facc-5716-bdac-74e05b801833,tg:rubhs:148_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,160,hoogte,millimeter
da88d2aa-facc-5716-bdac-74e05b801833,tg:rubhs:148_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,100,breedte,millimeter
da88d2aa-facc-5716-bdac-74e05b801833,tg:rubhs:148_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,20,diepte,millimeter
9e90cbd1-20ae-512d-ba3e-f24f6666c9c9,tg:rubhs:158_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,165,hoogte,millimeter
9e90cbd1-20ae-512d-ba3e-f24f6666c9c9,tg:rubhs:158_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,100,breedte,millimeter
9e90cbd1-20ae-512d-ba3e-f24f6666c9c9,tg:rubhs:158_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,10,diepte,millimeter
c95dd17e-9f64-58eb-98da-6982741d0dc6,tg:rubhs:115_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,165,hoogte,millimeter
c95dd17e-9f64-58eb-98da-6982741d0dc6,tg:rubhs:115_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
c95dd17e-9f64-58eb-98da-6982741d0dc6,tg:rubhs:115_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,3,diepte,millimeter
523fc9f1-c0b0-59eb-afde-4b2241ab1fad,tg:rubhs:105_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,170,hoogte,millimeter
523fc9f1-c0b0-59eb-afde-4b2241ab1fad,tg:rubhs:105_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,105,breedte,millimeter
523fc9f1-c0b0-59eb-afde-4b2241ab1fad,tg:rubhs:105_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,3,diepte,millimeter
ba405876-42ce-5588-be13-17ffb41d36ba,tg:rubhs:211_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,247,hoogte,millimeter
ba405876-42ce-5588-be13-17ffb41d36ba,tg:rubhs:211_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,188,breedte,millimeter
ba405876-42ce-5588-be13-17ffb41d36ba,tg:rubhs:211_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,25,diepte,millimeter
f6765b5f-da0e-531d-82b6-633637a5479d,tg:rubhs:201_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,210,hoogte,millimeter
f6765b5f-da0e-531d-82b6-633637a5479d,tg:rubhs:201_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,165,breedte,millimeter
f6765b5f-da0e-531d-82b6-633637a5479d,tg:rubhs:201_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,3,diepte,millimeter
8434871f-a71a-55ec-8407-843696b803f3,tg:rubhs:95_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,190,hoogte,millimeter
8434871f-a71a-55ec-8407-843696b803f3,tg:rubhs:95_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,120,breedte,millimeter
8434871f-a71a-55ec-8407-843696b803f3,tg:rubhs:95_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,5,diepte,millimeter
91cb9802-642a-5a21-b808-23acc66cc145,tg:rubhs:85_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,175,hoogte,millimeter
91cb9802-642a-5a21-b808-23acc66cc145,tg:rubhs:85_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,115,breedte,millimeter
91cb9802-642a-5a21-b808-23acc66cc145,tg:rubhs:85_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,12,diepte,millimeter
0bacabbe-ddde-56a3-a285-540815f2fab2,tg:rubhs:177_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,160,hoogte,millimeter
0bacabbe-ddde-56a3-a285-540815f2fab2,tg:rubhs:177_#1,e22_Dimensions,kenmerken/rubformaths.rubformathsafm,100,breedte,millimeter
