card,order,dataset,adm.id_mat,adm.isadPartOf,Warehouse Location (begin),Source Note,adm.uuid_mat,ResourceID,brocade.id,Warehouse Location (end),Source Note Type,Source Note Language
e22_Items,1,rubdoc,tg:rubdoc:4068_#1,isad:rub:3147,Doos 8,Corresponding LB-numbers: LB 377/1-2.,b5102678-65b6-54db-8cce-d143703d9411,b5102678-65b6-54db-8cce-d143703d9411,tg:rubdoc:4068_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4266_#1,isad:rub:3291,MADONNA.31,,8f235318-5603-5196-a9d6-7f61684e48e2,8f235318-5603-5196-a9d6-7f61684e48e2,tg:rubdoc:4266_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4276_#1,isad:rub:3291,AFTERPASSION.02,,1457d654-6ff7-50a8-a3c6-bfb9e4c69093,1457d654-6ff7-50a8-a3c6-bfb9e4c69093,tg:rubdoc:4276_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4025_#1,isad:rub:3146,Doos 6,Corresponding LB-numbers: LB 97/1-3.,09821ce3-8b16-597e-9b46-a7eee5f63701,09821ce3-8b16-597e-9b46-a7eee5f63701,tg:rubdoc:4025_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4035_#1,isad:rub:3146,Doos 8,Corresponding LB-number: LB 485/1.,22b2b1d2-a6a4-5edc-9661-8d9b2fc69e37,22b2b1d2-a6a4-5edc-9661-8d9b2fc69e37,tg:rubdoc:4035_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4282_#1,isad:rub:3291,AFTERPASSION.16,,9cde290b-224d-5fc5-99dc-a42ccdd7940c,9cde290b-224d-5fc5-99dc-a42ccdd7940c,tg:rubdoc:4282_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4292_#1,isad:rub:3291,ACHILLES.02,,81e7567d-a6ed-5303-8ac5-975a64ffa56d,81e7567d-a6ed-5303-8ac5-975a64ffa56d,tg:rubdoc:4292_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:3943_#1,isad:rub:3142,Doos 9,Corresponding LB-number: LB 654/7.,c61f6c28-b99f-55ff-8a6b-1a288e032d65,c61f6c28-b99f-55ff-8a6b-1a288e032d65,tg:rubdoc:3943_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:3953_#1,isad:rub:3142,Doos 11,"Corresponding LB-numbers: LB 683/2, LB 778 and LB 786.",d70a84a3-cd78-508c-b383-77fbdd8975bf,d70a84a3-cd78-508c-b383-77fbdd8975bf,tg:rubdoc:3953_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4186_#1,isad:rub:3140,LB 526,,51f1b822-873b-5159-bda8-a8f41496b31d,51f1b822-873b-5159-bda8-a8f41496b31d,tg:rubdoc:4186_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:3921_#1,isad:rub:3141,Doos 12,Corresponding LB-number: LB 936.,30c6b5e4-140b-5663-a13e-e14cbf67e78f,30c6b5e4-140b-5663-a13e-e14cbf67e78f,tg:rubdoc:3921_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4196_#1,isad:rub:3140,LB 219/2 / MA_146,,6936a9b5-a484-5b31-86af-a70480c439d7,6936a9b5-a484-5b31-86af-a70480c439d7,tg:rubdoc:4196_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4259_#1,isad:rub:3291,MADONNA.15,,2113c02d-e2ab-5977-81d5-1b7a5216d976,2113c02d-e2ab-5977-81d5-1b7a5216d976,tg:rubdoc:4259_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4321_#1,isad:rub:3291,HUNTING.06,,89083347-8046-503f-b479-41230cc00c21,89083347-8046-503f-b479-41230cc00c21,tg:rubdoc:4321_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4249_#1,isad:rub:3291,OLDTESTAMENT.28,,ad0ee234-ec92-5ee5-b220-982d93634940,ad0ee234-ec92-5ee5-b220-982d93634940,tg:rubdoc:4249_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4047_#1,isad:rub:3147,Missing (April 2019),,2664ab15-0676-59d9-a75e-b9141b3cf4fb,2664ab15-0676-59d9-a75e-b9141b3cf4fb,tg:rubdoc:4047_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:3998_#1,isad:rub:3145,Doos 16,,c0c1583f-713b-552f-a359-9288d515bb15,c0c1583f-713b-552f-a359-9288d515bb15,tg:rubdoc:3998_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:3988_#1,isad:rub:3143,Doos 14,"Corresponding LB-numbers: LB 1553, LB 1555, LB 1558/1 and LB 1560.",f024abf0-743f-5343-adb0-798a7212e62b,f024abf0-743f-5343-adb0-798a7212e62b,tg:rubdoc:3988_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4057_#1,isad:rub:3147,Doos 7,Corresponding LB-numbers: LB 202/1-2.,a938c82e-ad7e-5a04-87ab-ef1723ae4196,a938c82e-ad7e-5a04-87ab-ef1723ae4196,tg:rubdoc:4057_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4119_#1,isad:rub:3144,Doos 2,,8de458ca-cefb-505d-9b1c-0b95654bc847,8de458ca-cefb-505d-9b1c-0b95654bc847,tg:rubdoc:4119_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4061_#1,isad:rub:3147,Doos 7,Corresponding LB-number: LB 318.,4da395d7-19eb-56d1-a0b0-90e5acf044a4,4da395d7-19eb-56d1-a0b0-90e5acf044a4,tg:rubdoc:4061_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4109_#1,isad:rub:3149,Doos 20,,44a3bc6f-550c-5da3-ae66-8781459f0b1d,44a3bc6f-550c-5da3-ae66-8781459f0b1d,tg:rubdoc:4109_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4071_#1,isad:rub:3147,Doos 16,,b43a3ec9-5ffd-592f-bc8b-fa8c24445216,b43a3ec9-5ffd-592f-bc8b-fa8c24445216,tg:rubdoc:4071_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4307_#1,isad:rub:3291,HISTORY.15,,18efd6b5-7802-5f5f-af28-597a9041da32,18efd6b5-7802-5f5f-af28-597a9041da32,tg:rubdoc:4307_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4317_#1,isad:rub:3291,PORTRAITS.27,,52792983-c113-54a2-ac79-b28abb8b84b0,52792983-c113-54a2-ac79-b28abb8b84b0,tg:rubdoc:4317_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:3907_#1,isad:rub:3141,Doos 10,Corresponding LB-number: LB 781.,f982e971-4825-5302-8936-495352215b49,f982e971-4825-5302-8936-495352215b49,tg:rubdoc:3907_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:3917_#1,isad:rub:3141,Doos 12,Corresponding LB-numbers: LB 960-969.,9660a245-62a1-5744-90be-a89c5fe6c663,9660a245-62a1-5744-90be-a89c5fe6c663,tg:rubdoc:3917_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:3965_#1,isad:rub:3143,Doos 21,,8a24c07b-2012-59a1-82d9-34e531542ac4,8a24c07b-2012-59a1-82d9-34e531542ac4,tg:rubdoc:3965_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:3975_#1,isad:rub:3143,Doos 10,Corresponding LB-number: LB 654.,e9fde575-8432-5455-ad84-af06b96304ac,e9fde575-8432-5455-ad84-af06b96304ac,tg:rubdoc:3975_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4003_#1,isad:rub:3145,Doos 9,Corresponding LB-numbers: LB 588 and LB 714/3.,6c38bb2f-3763-54a9-9b9d-7f7722922976,6c38bb2f-3763-54a9-9b9d-7f7722922976,tg:rubdoc:4003_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4013_#1,isad:rub:3146,Door 11,Corresponding LB-number: LB 823.,52cfa748-0f40-5baf-aa8a-8d975aa94142,52cfa748-0f40-5baf-aa8a-8d975aa94142,tg:rubdoc:4013_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:3938_#1,isad:rub:3142,Doos 10,Corresponding LB-number: LB 774/3.,3e868ae7-d3dd-514c-a5e3-a4551798f2f5,3e868ae7-d3dd-514c-a5e3-a4551798f2f5,tg:rubdoc:3938_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:3928_#1,isad:rub:3141,Doos 11,Corresponding LB-number: LB 790.,6c8f2e8a-03b0-59d5-875e-ef3e1eb94f1c,6c8f2e8a-03b0-59d5-875e-ef3e1eb94f1c,tg:rubdoc:3928_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4240_#1,isad:rub:3291,OLDTESTAMENT.03,,c7f526b1-0139-580f-92a4-6faac37523c3,c7f526b1-0139-580f-92a4-6faac37523c3,tg:rubdoc:4240_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4250_#1,isad:rub:3291,MADONNA.06,,6ab3b788-572c-51fe-b990-42d1e29e9eb6,6ab3b788-572c-51fe-b990-42d1e29e9eb6,tg:rubdoc:4250_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4328_#1,isad:rub:3288,Doos 23,,db1bcf46-e573-5dff-a19f-01af0544d99e,db1bcf46-e573-5dff-a19f-01af0544d99e,tg:rubdoc:4328_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4126_#1,isad:rub:3144,Doos 13,,a77971c6-a717-5f99-94d0-772676a102ee,a77971c6-a717-5f99-94d0-772676a102ee,tg:rubdoc:4126_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4136_#1,isad:rub:3144,LB 138/5,,963be4d6-f841-539f-8385-aebf2c6b10cc,963be4d6-f841-539f-8385-aebf2c6b10cc,tg:rubdoc:4136_#1,,,
e22_Items,2,rubdoc,tg:rubdoc:4136_#2,isad:rub:3144,LB 1440/1 / PO_564,,20176108-0982-525b-aca7-007f67efd27f,963be4d6-f841-539f-8385-aebf2c6b10cc,tg:rubdoc:4136_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:3991_#1,isad:rub:3143,Doos 1,,713f4311-67ae-5b4f-941b-6dbd5f707d9d,713f4311-67ae-5b4f-941b-6dbd5f707d9d,tg:rubdoc:3991_#1,,,
e22_Items,2,rubdoc,tg:rubdoc:3991_#2,isad:rub:3143,LB 800/2 / AL_086,Loose documentation taken out from the original folder.,44aa2877-374e-557e-a2ca-0c108349d769,713f4311-67ae-5b4f-941b-6dbd5f707d9d,tg:rubdoc:3991_#1,,remarks,Nederlands
e22_Items,3,rubdoc,tg:rubdoc:3991_#3,isad:rub:3143,LB 2143 / IM_092,Loose documentation taken out from the original folder.,dd287ab2-f17a-53e0-b66d-122cf676f040,713f4311-67ae-5b4f-941b-6dbd5f707d9d,tg:rubdoc:3991_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4144_#1,isad:rub:3144,Doos 16,,6776c6fb-00bf-5250-962f-3fc0c7f96e8d,6776c6fb-00bf-5250-962f-3fc0c7f96e8d,tg:rubdoc:4144_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4154_#1,isad:rub:3144,Doos 16,,9e3b4a55-f151-5612-a11d-2a5303a2de80,9e3b4a55-f151-5612-a11d-2a5303a2de80,tg:rubdoc:4154_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4222_#1,isad:rub:3140,Doos 24,,f7104481-1df8-5758-b51f-7a5768ee5b98,f7104481-1df8-5758-b51f-7a5768ee5b98,tg:rubdoc:4222_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4232_#1,isad:rub:3291,Doos 23,,65fdee72-df81-520d-a00e-ebf22f28e2ec,65fdee72-df81-520d-a00e-ebf22f28e2ec,tg:rubdoc:4232_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4085_#1,isad:rub:3148,Doos 20,,fe753489-72ea-5d32-ab66-0830870a14bc,fe753489-72ea-5d32-ab66-0830870a14bc,tg:rubdoc:4085_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4095_#1,isad:rub:3149,Doos 18,,62e615c4-bebd-5f40-81cd-82d7c19e0c67,62e615c4-bebd-5f40-81cd-82d7c19e0c67,tg:rubdoc:4095_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:3916_#1,isad:rub:3141,Doos 12,Corresponding LB-numbers: LB 996-1021.,d856c33e-3fe9-56cd-953f-7b3d6d7146ad,d856c33e-3fe9-56cd-953f-7b3d6d7146ad,tg:rubdoc:3916_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:3906_#1,isad:rub:3141,Doos 10,Corresponding LB-number: LB 718.,971ff474-d21f-52f7-b490-3cafc0428550,971ff474-d21f-52f7-b490-3cafc0428550,tg:rubdoc:3906_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4060_#1,isad:rub:3147,Doos 7,Corresponding LB-number: LB 316.,15656cc8-e9cb-572e-8cfa-0d3ef8e2aa68,15656cc8-e9cb-572e-8cfa-0d3ef8e2aa68,tg:rubdoc:4060_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4316_#1,isad:rub:3291,PORTRAITS.22,,e3474d77-e718-5882-a95a-969e15f54795,e3474d77-e718-5882-a95a-969e15f54795,tg:rubdoc:4316_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4306_#1,isad:rub:3291,HISTORY.13,,00f5114d-f363-58c5-b672-395cd0092813,00f5114d-f363-58c5-b672-395cd0092813,tg:rubdoc:4306_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4012_#1,isad:rub:3145,Doos 10,Corresponding LB-number: LB 703.,919c6055-2e12-5e78-a32e-fcc5a986e356,919c6055-2e12-5e78-a32e-fcc5a986e356,tg:rubdoc:4012_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4002_#1,isad:rub:3145,Doos 11,Corresponding LB-numbers: LB 727-730.,d733a9bb-16c0-5882-8c0b-ec8d34e24fbd,d733a9bb-16c0-5882-8c0b-ec8d34e24fbd,tg:rubdoc:4002_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:3974_#1,isad:rub:3143,Doos 10,Corresponding LB-number: LB 654.,3581e1d5-d919-5956-ae99-0bc6b01450f7,3581e1d5-d919-5956-ae99-0bc6b01450f7,tg:rubdoc:3974_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:3964_#1,isad:rub:3143,Doos 22,,33aa4ddf-1085-5f69-a1de-77a6c79790e9,33aa4ddf-1085-5f69-a1de-77a6c79790e9,tg:rubdoc:3964_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4329_#1,isad:rub:3288,Doos 23,,e9ab4485-7ca4-5398-b4fd-cf986bfb5381,e9ab4485-7ca4-5398-b4fd-cf986bfb5381,tg:rubdoc:4329_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4251_#1,isad:rub:3291,YOUTH.06,,62dfd855-5d41-5694-a4f9-a147730ac226,62dfd855-5d41-5694-a4f9-a147730ac226,tg:rubdoc:4251_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4241_#1,isad:rub:3291,OLDTESTAMENT.05,,35160cf6-eca7-5a4c-a6e9-befd6e1959a2,35160cf6-eca7-5a4c-a6e9-befd6e1959a2,tg:rubdoc:4241_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4137_#1,isad:rub:3144,Doos 13,,3e5b691f-bd5c-51ad-8c12-e696b2d0a192,3e5b691f-bd5c-51ad-8c12-e696b2d0a192,tg:rubdoc:4137_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:3980_#1,isad:rub:3143,Doos 14,,0e922039-90c1-572c-bcb7-90617c2af69d,0e922039-90c1-572c-bcb7-90617c2af69d,tg:rubdoc:3980_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4127_#1,isad:rub:3144,Doos 13,,0b6400db-c8fc-5c2c-a8f5-ab9c5e282bbd,0b6400db-c8fc-5c2c-a8f5-ab9c5e282bbd,tg:rubdoc:4127_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:3929_#1,isad:rub:3142,Doos 15,,f183041b-92eb-586f-b8e5-b7af067fb6e8,f183041b-92eb-586f-b8e5-b7af067fb6e8,tg:rubdoc:3929_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:3939_#1,isad:rub:3142,Doos 9,Corresponding LB-number: LB 636/10.,6c30f92a-871c-571d-8960-8cd965daeac7,6c30f92a-871c-571d-8960-8cd965daeac7,tg:rubdoc:3939_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4094_#1,isad:rub:3149,Doos 17,,3b4f319a-b1f4-5a1f-b1a6-e7919c0039f2,3b4f319a-b1f4-5a1f-b1a6-e7919c0039f2,tg:rubdoc:4094_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4084_#1,isad:rub:3148,Doos 20,,e12bdaa6-c206-5b4d-8ad3-4617e73c8a9a,e12bdaa6-c206-5b4d-8ad3-4617e73c8a9a,tg:rubdoc:4084_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4155_#1,isad:rub:3144,Doos 16,,cd2ba6bc-32f5-55c9-b31b-807e5c204e44,cd2ba6bc-32f5-55c9-b31b-807e5c204e44,tg:rubdoc:4155_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4145_#1,isad:rub:3144,Doos 16,,ab4083d4-ee5e-5a16-9d99-8291ad96050c,ab4083d4-ee5e-5a16-9d99-8291ad96050c,tg:rubdoc:4145_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4233_#1,isad:rub:3292,Doos 8 t.e.m. 12,,148c4e6f-d5af-5075-9406-a661e3e8e19e,148c4e6f-d5af-5075-9406-a661e3e8e19e,tg:rubdoc:4233_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4223_#1,isad:rub:3140,Doos 24,,55298725-504d-51b5-85fc-b3922689a664,55298725-504d-51b5-85fc-b3922689a664,tg:rubdoc:4223_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4215_#1,isad:rub:3140,Doos 24,,ca5bea5d-0812-59ee-96a4-7d1a01643675,ca5bea5d-0812-59ee-96a4-7d1a01643675,tg:rubdoc:4215_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4205_#1,isad:rub:3140,LB 2115,,de16b618-d56f-51df-a7d7-15a7906a8c55,de16b618-d56f-51df-a7d7-15a7906a8c55,tg:rubdoc:4205_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4173_#1,isad:rub:3140,Doos 24,,a15b8221-65cb-5afe-be61-d00400a30de6,a15b8221-65cb-5afe-be61-d00400a30de6,tg:rubdoc:4173_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4163_#1,isad:rub:3144,Doos 5,,e7a4b954-e618-51df-a381-a30f6cd5465a,e7a4b954-e618-51df-a381-a30f6cd5465a,tg:rubdoc:4163_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4069_#1,isad:rub:3147,Doos 8,Corresponding LB-number: LB 390.,4b5f0e4c-96d4-5b9d-8e4d-45f1b5665260,4b5f0e4c-96d4-5b9d-8e4d-45f1b5665260,tg:rubdoc:4069_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4111_#1,isad:rub:3149,Doos 25,,e7e803b0-37e5-59b3-87e8-bb33f70a44fd,e7e803b0-37e5-59b3-87e8-bb33f70a44fd,tg:rubdoc:4111_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4079_#1,isad:rub:3148,Doos 25,,c14d308a-7303-5c6a-b0c3-59c9767173db,c14d308a-7303-5c6a-b0c3-59c9767173db,tg:rubdoc:4079_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4101_#1,isad:rub:3149,Doos 18,,1bf232a9-2699-53fd-951d-57ba88f18059,1bf232a9-2699-53fd-951d-57ba88f18059,tg:rubdoc:4101_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4277_#1,isad:rub:3291,AFTERPASSION.05,,f83de546-99c4-5e62-9a60-4ea30a7bf87f,f83de546-99c4-5e62-9a60-4ea30a7bf87f,tg:rubdoc:4277_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4267_#1,isad:rub:3291,MINISTRY.07,,c56cfdae-7573-585e-bf7d-c372e6d4abad,c56cfdae-7573-585e-bf7d-c372e6d4abad,tg:rubdoc:4267_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4293_#1,isad:rub:3291,ACHILLES.03,,94050561-1ac9-5850-995e-9ba3242aeb54,94050561-1ac9-5850-995e-9ba3242aeb54,tg:rubdoc:4293_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4283_#1,isad:rub:3291,SAINTS.03,,a29f03de-9148-542c-a045-b849ab99537e,a29f03de-9148-542c-a045-b849ab99537e,tg:rubdoc:4283_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:3952_#1,isad:rub:3142,Doos 9,Corresponding LB-number: LB 602.,1672bba2-2fa4-56ae-ae23-a1ce28243157,1672bba2-2fa4-56ae-ae23-a1ce28243157,tg:rubdoc:3952_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:3942_#1,isad:rub:3142,Doos 9,Corresponding LB-number: LB 644/1.,db60f231-2e99-52e9-864d-e16eadc0df85,db60f231-2e99-52e9-864d-e16eadc0df85,tg:rubdoc:3942_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4034_#1,isad:rub:3146,Doos 8,Corresponding LB-numbers: LB 471-482.,70895f6b-ddc3-5f9f-904c-fdb26d8b560e,70895f6b-ddc3-5f9f-904c-fdb26d8b560e,tg:rubdoc:4034_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4024_#1,isad:rub:3146,Doos 6,Corresponding LB-number: LB 112/3.,8c4eccfe-b1b2-5a52-a1eb-d1eb64312492,8c4eccfe-b1b2-5a52-a1eb-d1eb64312492,tg:rubdoc:4024_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4330_#1,isad:rub:3288,Doos 23,,2e8b622c-f206-5ca5-b5b5-c3b2799708d0,2e8b622c-f206-5ca5-b5b5-c3b2799708d0,tg:rubdoc:4330_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4248_#1,isad:rub:3291,OLDTESTAMENT.27,,02de3795-55d6-5352-a886-33df2f17e501,02de3795-55d6-5352-a886-33df2f17e501,tg:rubdoc:4248_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4320_#1,isad:rub:3291,STUDYHEADS.06,,44caaab9-eb6d-5ee6-b0cf-f4d5ac1b45e9,44caaab9-eb6d-5ee6-b0cf-f4d5ac1b45e9,tg:rubdoc:4320_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4258_#1,isad:rub:3291,MADONNA.08,,d6e3f5d9-cbe8-5174-b636-9b2fb0285b5c,d6e3f5d9-cbe8-5174-b636-9b2fb0285b5c,tg:rubdoc:4258_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4056_#1,isad:rub:3147,Doos 7,Corresponding LB-numbers: LB 297 and LB 392.,463e5400-ca91-5954-9cb2-dd3ce17c1832,463e5400-ca91-5954-9cb2-dd3ce17c1832,tg:rubdoc:4056_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:3989_#1,isad:rub:3143,Doos 1,,7f0c4921-2435-560f-a5b1-4b3c9d2b9ef8,7f0c4921-2435-560f-a5b1-4b3c9d2b9ef8,tg:rubdoc:3989_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:3999_#1,isad:rub:3145,Doos 10,Corresponding LB-number: LB 709.,3f428750-4e25-5c78-9304-762f126188f9,3f428750-4e25-5c78-9304-762f126188f9,tg:rubdoc:3999_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4046_#1,isad:rub:3147,Doos 7,Corresponding LB-number: LB 153/23.,d532ab54-e6fd-5cda-9c34-233188662ead,d532ab54-e6fd-5cda-9c34-233188662ead,tg:rubdoc:4046_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4197_#1,isad:rub:3140,LB 769,,78b85b06-f8fc-5768-9dab-51032a3417a7,78b85b06-f8fc-5768-9dab-51032a3417a7,tg:rubdoc:4197_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:3920_#1,isad:rub:3141,Doos 12,Corresponding LB-number: LB 825.,a76ae04d-b476-5ddb-8a4b-bbcab60e2658,a76ae04d-b476-5ddb-8a4b-bbcab60e2658,tg:rubdoc:3920_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4187_#1,isad:rub:3140,"V17, Erasmus Quellinus II, box 245b, file 19 Titelbladen",,b01df94c-32c1-5900-aa9c-0451747e6341,b01df94c-32c1-5900-aa9c-0451747e6341,tg:rubdoc:4187_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4000_#1,isad:rub:3145,Doos 9,Corresponding LB-numbers: LB 642/5 and LB 643/3-4.,3d485ddc-056e-5a8e-b17e-a9432380f167,3d485ddc-056e-5a8e-b17e-a9432380f167,tg:rubdoc:4000_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4178_#1,isad:rub:3140,Doos 24,,7dda96a5-7a20-5ecd-bfcc-e65ca3da7a88,7dda96a5-7a20-5ecd-bfcc-e65ca3da7a88,tg:rubdoc:4178_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:4010_#1,isad:rub:3145,LB 762/1/B,Loose documentation taken out from the original folder.,298424ae-1cd4-5df2-99b9-ed8480daa363,298424ae-1cd4-5df2-99b9-ed8480daa363,tg:rubdoc:4010_#1,,remarks,Nederlands
e22_Items,2,rubdoc,tg:rubdoc:4010_#2,isad:rub:3145,LB 767/2,Loose documentation taken out from the original folder.,a37df2ba-1355-59ea-af7b-ea2c1101e866,298424ae-1cd4-5df2-99b9-ed8480daa363,tg:rubdoc:4010_#1,,remarks,Nederlands
e22_Items,3,rubdoc,tg:rubdoc:4010_#3,isad:rub:3145,LB 767/3,Loose documentation taken out from the original folder.,521b8df0-f7e7-5661-bafe-4a7c2038e3de,298424ae-1cd4-5df2-99b9-ed8480daa363,tg:rubdoc:4010_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4168_#1,isad:rub:3144,Doos 5,,e521055f-e5b7-5df8-a2b0-08b1bf755a13,e521055f-e5b7-5df8-a2b0-08b1bf755a13,tg:rubdoc:4168_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:3966_#1,isad:rub:3143,Doos 21,,a4a1e830-3d6e-5ed7-a006-467a6be1fc27,a4a1e830-3d6e-5ed7-a006-467a6be1fc27,tg:rubdoc:3966_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:3976_#1,isad:rub:3143,Doos 1,,3fb9c236-d6b7-5352-bd13-2a54e66f57ef,3fb9c236-d6b7-5352-bd13-2a54e66f57ef,tg:rubdoc:3976_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:3904_#1,isad:rub:3141,Doos 15,,596921b3-0b35-5df0-af21-81f7231449ba,596921b3-0b35-5df0-af21-81f7231449ba,tg:rubdoc:3904_#1,,,
e22_Items,1,rubdoc,tg:rubdoc:3914_#1,isad:rub:3141,Doos 12,Corresponding LB-number: LB 976/3.,aa45bf75-43ce-5b5b-89e9-2452cf407b65,aa45bf75-43ce-5b5b-89e9-2452cf407b65,tg:rubdoc:3914_#1,,remarks,Nederlands
e22_Items,1,rubdoc,tg:rubdoc:4304_#1,isad:rub:3291,TITLEPAGES.09,,9c94e4db-cda8-569f-a15a-2c473dcb4bef,9c94e4db-cda8-569f-a15a-2c473dcb4bef,tg:rubdoc:4304_#1,,,
